Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Aaron Gordon," SF,PF",DEN ,Healthy,16.0,7.0,1.0,1.0,1.0,.467,.500,0.0,1.0,1,20.8,2.0,7.0,1.00,2.0
Steven Adams, C,MEM ,Healthy,8.0,9.5,2.0,1.0,0.0,.583,.400,0.0,0.5,2,26.5,1.0,3.5,3.00,1.5
Javonte Green," PG,SG",CHI , OUT ,8.0,3.0,2.5,1.0,2.0,.500,.800,0.0,0.0,2,25.3,4.0,2.0,0.00,3.0
Mitchell Robinson, C,NYK , DTD ,8.0,9.5,0.5,0.5,0.0,.583,.400,0.0,2.0,2,22.4,1.0,3.5,0.30,1.0
JaVale McGee, C,PHO , OUT ,16.0,8.0,0.0,2.0,0.0,.571,.667,0.0,3.0,1,23.4,8.0,4.0,0.00,4.0
Cam Reddish," SG,SF",ATL , OUT ,8.0,0.5,1.0,0.5,2.5,.294,.833,0.5,2.0,2,20.7,2.5,2.0,0.50,1.0
Kevin Porter," SG,SF,PG",HOU , SUS ,7.5,1.5,3.5,1.0,1.0,.375,.000,1.5,3.0,2,23.3,0.0,1.5,3.80,4.0
Tim Hardaway," SG,SF",DAL ,Healthy,15.0,3.0,3.0,0.0,0.0,.455,1.000,2.0,2.0,1,24.0,3.0,3.0,1.50,1.0
Ish Smith, PG,CHA ,Healthy,7.5,3.0,5.0,0.0,1.0,.500,1.000,0.5,3.0,2,17.8,2.0,2.0,3.00,1.0
Luguentz Dort," SG,SF",OKC , DTD ,7.5,4.5,3.0,0.5,1.0,.167,.800,0.5,1.0,2,34.3,2.0,2.0,6.00,2.5
Serge Ibaka," PF,C",LAC ,Healthy,5.0,4.7,1.7,1.0,0.0,.333,1.000,0.3,2.3,3,16.4,1.3,1.3,4.00,1.0
CJ Elleby," SF,SG",POR ,Healthy,7.5,3.5,0.5,0.0,0.5,.400,1.000,1.0,0.0,2,17.9,2.5,1.0,0.00,2.5
Tyler Cook," PF,C",CHI , OUT ,5.0,3.0,0.0,0.0,1.0,.667,.750,0.0,0.0,3,9.6,1.0,2.0,0.00,2.0
Gary Trent," SG,SF",TOR ,Healthy,7.5,3.0,1.0,0.0,0.0,.316,.000,1.5,0.0,2,25.2,0.0,1.5,0.00,3.5
Eric Gordon," SG,SF",HOU ,Healthy,15.0,1.0,4.0,0.0,0.0,.455,1.000,3.0,0.0,1,26.6,2.0,2.0,0.00,1.0
Aleksej Pokusevski," SF,PF",OKC ,Healthy,7.5,6.5,0.5,0.5,0.5,.353,.000,1.5,0.5,2,23.0,0.0,1.5,1.00,2.0
Josh Christopher, SG,HOU ,Healthy,7.0,3.5,2.0,0.5,1.5,.250,1.000,1.0,2.0,2,24.0,1.0,1.5,3.30,2.0
Kevin Knox," SF,PF",NYK ,Healthy,7.0,3.0,0.0,0.5,0.0,.417,1.000,1.0,1.0,2,16.5,1.0,1.5,0.00,1.0
Herbert Jones, SF,NOR ,Healthy,14.0,6.0,3.0,3.0,3.0,.462,.000,2.0,3.0,1,35.4,0.0,4.0,1.00,2.0
Nick Richards, C,CHA ,Healthy,7.0,4.5,0.0,1.0,1.0,.833,.667,0.0,1.5,2,14.5,2.0,2.5,0.00,3.0
Luka Doncic," PG,SG",DAL ,Healthy,14.0,9.0,10.0,0.0,1.0,.429,.000,2.0,7.0,1,31.5,0.0,4.0,1.40,1.0
Josh Hart," SG,SF",NOR ,Healthy,14.0,11.0,9.0,1.0,1.0,.385,.333,1.0,3.0,1,35.7,3.0,4.0,3.00,4.0
Garrett Temple," PG,SG,SF",NOR ,Healthy,14.0,3.0,4.0,0.0,1.0,.417,.000,4.0,0.0,1,25.2,0.0,1.0,0.00,0.0
Corey Kispert," SG,SF",WAS ,Healthy,7.0,3.5,0.5,0.0,0.0,.333,1.000,0.0,0.5,2,28.5,1.0,3.0,0.00,1.5
Josh Green," SG,SF",DAL ,Healthy,4.7,2.7,1.7,1.0,0.7,.294,1.000,0.0,1.0,3,23.7,1.3,1.7,1.50,1.7
Lou Williams," PG,SG",ATL ,Healthy,14.0,3.0,5.0,0.0,0.0,.250,1.000,1.0,0.0,1,31.7,7.0,2.0,0.00,3.0
Devonte' Graham," PG,SG",NOR ,Healthy,14.0,3.0,3.0,0.0,1.0,.308,1.000,4.0,1.0,1,30.4,2.0,0.0,3.00,1.0
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,13.0,5.0,0.0,0.0,0.0,.250,.333,4.0,3.0,1,26.8,1.0,0.0,0.00,3.0
Scottie Barnes," SF,PF",TOR ,Healthy,13.0,4.0,0.0,1.0,1.0,.444,.750,2.0,4.0,1,29.6,3.0,2.0,0.00,2.0
Malcolm Hill, F,FA , FA ,13.0,3.0,1.0,1.0,3.0,.625,.000,3.0,0.0,1,29.4,0.0,2.0,0.00,5.0
Matt Thomas," PG,SG",CHI ,Healthy,4.3,0.7,0.3,0.0,0.0,.357,.000,1.0,0.0,3,16.1,0.0,0.7,0.00,0.7
Wesley Matthews," SG,SF",MIL ,Healthy,6.5,1.5,1.0,0.0,0.0,.444,1.000,1.5,2.0,2,18.8,1.0,0.5,1.00,1.0
Paul Watson, PG,OKC ,Healthy,6.5,4.5,1.0,0.0,0.0,.500,.000,0.5,0.5,2,25.6,0.0,2.5,2.00,1.0
Daishen Nix," SG,PG",HOU ,Healthy,6.5,0.0,0.5,0.0,1.0,.833,.500,1.0,1.0,2,7.7,0.5,1.5,0.50,1.0
Andre Iguodala," SG,SF,PF",GSW , OUT ,12.0,7.0,8.0,0.0,0.0,.714,.000,2.0,0.0,1,23.9,0.0,3.0,0.00,1.0
Kyle Anderson," SF,PF",MEM , OUT ,6.0,4.0,2.0,0.0,0.0,.385,1.000,0.0,1.0,2,27.0,1.0,2.5,1.00,2.0
Keifer Sykes," PG,SG",IND ,Healthy,4.0,1.7,2.3,0.3,0.3,.294,.000,0.7,1.3,3,18.7,0.0,1.0,1.70,2.3
David Nwaba," SG,SF",HOU ,Healthy,6.0,7.5,1.0,0.0,2.0,.500,.000,1.0,0.5,2,21.6,0.0,1.5,0.00,1.5
Gary Payton," PG,SG",GSW ,Healthy,12.0,4.0,1.0,0.0,2.0,.500,.000,2.0,0.0,1,28.2,0.0,3.0,0.00,2.0
Austin Reaves, SG,LAL ,Healthy,6.0,2.5,1.5,0.0,0.5,.500,1.000,0.5,0.0,2,24.3,1.5,1.5,0.00,1.0
Will Barton," SG,SF",DEN ,Healthy,12.0,5.0,6.0,1.0,2.0,.417,1.000,1.0,1.0,1,29.0,1.0,4.0,6.00,2.0
Khem Birch," PF,C",TOR ,Healthy,6.0,3.0,1.0,0.5,0.0,.857,.000,0.0,0.5,2,19.1,0.0,3.0,1.00,1.0
Armoni Brooks, PG,HOU , OUT ,6.0,2.5,2.5,0.0,0.5,.333,.000,2.0,1.0,2,22.4,0.0,0.0,5.00,3.0
Justin Robinson, PG,DET ,Healthy,5.5,1.0,1.5,0.5,0.0,.364,.000,1.5,0.5,2,17.1,0.0,0.5,0.00,2.5
Bol Bol," PF,C",DEN ,Healthy,11.0,3.0,1.0,0.0,0.0,.714,.500,0.0,1.0,1,20.2,1.0,5.0,1.00,1.0
Elfrid Payton, PG,PHO ,Healthy,5.5,2.0,0.5,0.0,2.0,.500,.500,0.0,0.0,2,11.8,0.5,2.5,0.00,1.0
Willy Hernangomez, C,NOR ,Healthy,11.0,8.0,1.0,0.0,0.0,.444,.600,0.0,2.0,1,19.7,3.0,4.0,0.50,1.0
Nik Stauskas," SG,SF",MIA ,Healthy,5.5,1.5,0.5,0.0,0.0,.375,.750,1.0,0.0,2,11.9,1.5,0.5,0.00,0.5
Bismack Biyombo, C,PHO ,Healthy,11.0,6.0,1.0,1.0,1.0,.714,1.000,0.0,0.0,1,17.9,1.0,5.0,0.00,0.0
JaMychal Green," PF,C",DEN ,Healthy,11.0,7.0,4.0,0.0,0.0,.500,1.000,1.0,2.0,1,20.8,4.0,2.0,2.00,4.0
Cameron McGriff, F,POR , OUT ,5.5,6.5,1.0,0.5,0.0,.444,1.000,0.5,0.0,2,16.7,1.0,1.5,0.00,3.0
Jock Landale, C,SAS ,Healthy,5.5,2.5,0.5,1.0,0.0,.571,1.000,0.5,0.0,2,13.0,1.0,1.5,0.00,1.0
Vlatko Cancar," SF,PF",DEN , DTD ,11.0,1.0,1.0,1.0,0.0,.714,.000,1.0,0.0,1,14.8,0.0,4.0,0.00,0.0
Pat Connaughton," SG,SF",MIL ,Healthy,5.5,4.0,2.5,0.5,0.5,.364,.000,1.5,0.5,2,25.1,0.0,0.5,3.00,1.0
Lonnie Walker," SG,SF",SAS , OUT ,11.0,2.0,2.0,0.0,0.0,.333,.000,3.0,1.0,1,20.6,0.0,1.0,2.00,1.0
Donte DiVincenzo," PG,SG",MIL , OUT ,11.0,9.0,1.0,0.0,0.0,.250,.833,2.0,3.0,1,18.7,5.0,0.0,0.30,1.0
Chris Duarte, SG,IND , OUT ,11.0,0.0,4.0,0.0,1.0,.714,.000,1.0,3.0,1,23.0,0.0,4.0,1.30,1.0
Reggie Perry," PF,C",POR ,Healthy,5.5,3.5,1.0,0.0,0.5,.444,1.000,0.5,0.5,2,20.4,1.0,1.5,1.00,3.0
Derrick Favors," C,PF",OKC , ACT ,3.3,3.0,1.0,0.7,0.0,.500,.000,0.0,0.0,3,13.4,0.0,1.7,0.00,1.3
Miles Bridges," SF,PF",CHA ,Healthy,10.0,3.0,3.0,1.0,1.0,.444,1.000,0.0,1.0,1,25.6,2.0,4.0,3.00,2.0
Trevelin Queen, G,HOU ,Healthy,5.0,2.5,0.5,0.0,0.5,.500,1.000,1.0,2.0,2,9.7,1.0,0.5,0.50,1.0
Andre Drummond, C,PHI ,Healthy,10.0,10.0,1.0,1.0,1.0,.625,.000,0.0,2.0,1,16.0,0.0,5.0,0.50,2.0
James Ennis," SG,SF",LAC ,Healthy,10.0,4.0,0.0,0.0,1.0,.429,1.000,0.0,0.0,1,16.1,4.0,3.0,0.00,2.0
Mason Plumlee," PF,C",CHA ,Healthy,5.0,7.5,3.5,0.0,1.5,.500,.333,0.0,2.0,2,24.7,1.0,2.0,3.50,2.5
Jordan Poole," PG,SG",GSW ,Healthy,10.0,2.0,2.0,0.0,0.0,.500,.750,1.0,4.0,1,16.9,3.0,2.0,0.50,3.0
George Hill," PG,SG",MIL ,Healthy,5.0,1.5,1.5,0.0,0.5,.375,1.000,1.0,0.0,2,18.1,1.0,0.5,0.00,0.0
Lance Stephenson," SG,SF",IND ,Healthy,3.3,1.0,2.0,0.0,0.0,.500,.000,0.0,0.3,3,10.2,0.0,1.7,2.00,1.0
Haywood Highsmith," SG,SF",MIA ,Healthy,4.5,2.0,0.0,0.0,0.0,.600,.000,1.5,0.0,2,14.9,0.0,0.0,0.00,1.0
Maxi Kleber," PF,C",DAL ,Healthy,9.0,5.0,1.0,1.0,1.0,.429,.000,3.0,2.0,1,24.0,0.0,0.0,0.50,2.0
James Johnson," PF,C,SF",BKN ,Healthy,4.5,1.5,3.0,0.5,0.5,.571,.000,0.5,1.5,2,24.9,0.0,1.5,6.00,2.0
Kelan Martin," SF,PF,SG",IND , OUT ,9.0,2.0,0.0,1.0,1.0,.429,.000,3.0,0.0,1,20.3,0.0,0.0,0.00,2.0
Taj Gibson," PF,C",NYK ,Healthy,3.0,7.3,1.3,1.7,0.7,.500,1.000,0.3,0.7,3,27.0,0.7,0.7,1.00,1.3
Georges Niang," SF,PF",PHI ,Healthy,9.0,4.0,0.0,0.0,0.0,.333,.000,3.0,0.0,1,18.9,0.0,0.0,0.00,4.0
Nathan Knight," PF,C",MIN ,Healthy,4.5,3.0,1.0,0.5,0.5,.333,.833,0.0,0.5,2,15.2,2.5,1.0,2.00,1.0
Chris Silva," PF,C",MIA ,Healthy,4.5,6.0,0.5,0.0,0.0,.500,1.000,0.0,1.5,2,13.7,1.5,1.5,0.30,2.5
Keon Johnson," SF,SG",LAC , G-League ,3.0,1.7,2.0,0.0,0.3,.333,.750,0.0,0.3,3,12.2,1.0,1.0,4.00,2.7
Tobias Harris," SF,PF",PHI ,Healthy,9.0,6.0,6.0,0.0,0.0,.286,.500,0.0,0.0,1,36.9,1.0,4.0,0.00,2.0
Miles McBride, PG,NYK ,Healthy,3.0,1.7,2.3,0.0,0.7,.211,.000,0.3,1.0,3,21.4,0.0,1.0,7.00,2.3
Tony Snell," SG,SF",POR ,Healthy,4.5,3.0,0.0,0.0,0.0,.500,.000,1.5,0.5,2,15.2,0.0,0.0,0.00,2.5
Frank Ntilikina," PG,SG",DAL ,Healthy,9.0,3.0,3.0,0.0,2.0,.500,.000,1.0,2.0,1,38.3,0.0,3.0,1.50,0.0
Ignas Brazdeikis," SF,PF",ORL ,Healthy,4.5,1.5,1.0,0.5,0.5,.400,.000,0.5,1.0,2,14.2,0.0,1.5,2.00,1.0
Admiral Schofield," SF,PF",ORL ,Healthy,4.0,3.5,1.0,0.0,0.0,.364,.000,0.0,0.5,2,17.9,0.0,2.0,2.00,2.5
Malik Newman," PG,SG",CLE ,Healthy,8.0,1.0,1.0,0.0,0.0,.600,1.000,0.0,1.0,1,7.7,2.0,3.0,1.00,0.0
Xavier Moon, G,LAC ,Healthy,4.0,2.0,0.5,0.0,0.0,.267,.000,0.0,1.0,2,14.6,0.0,2.0,0.50,1.0
Moses Brown, C,DAL ,Healthy,2.7,2.7,0.0,0.0,0.0,.600,.500,0.0,0.3,3,6.1,0.7,1.0,0.00,0.7
Kevon Looney," PF,C",GSW ,Healthy,8.0,7.0,6.0,0.0,1.0,.571,.000,0.0,1.0,1,30.8,0.0,4.0,6.00,6.0
Keita Bates-Diop," SF,PF",SAS , DTD ,8.0,11.0,1.0,2.0,2.0,.500,.000,0.0,1.0,1,22.9,0.0,4.0,1.00,0.0
Trent Forrest, SG,UTH ,Healthy,4.0,2.0,2.5,0.0,0.0,.429,.667,0.0,1.0,2,18.8,1.0,1.5,1.50,0.5
Jarred Vanderbilt," PF,C",MIN ,Healthy,4.0,9.5,1.5,1.0,1.5,.429,.500,0.0,1.5,2,27.1,1.0,1.5,2.00,3.0
Daniel Theis," PF,C",HOU ,Healthy,8.0,5.0,1.0,1.0,0.0,.375,1.000,0.0,2.0,1,27.2,2.0,3.0,0.50,2.0
Ish Wainright, SG,PHO ,Healthy,3.5,1.5,0.0,0.0,0.0,.333,1.000,0.5,1.0,2,10.7,1.0,0.5,0.00,2.5
Anfernee Simons," PG,SG",POR , OUT ,7.0,5.0,5.0,0.0,0.0,.231,.000,1.0,2.0,1,29.1,0.0,2.0,2.50,5.0
Dean Wade," PF,C",CLE ,Healthy,2.3,4.3,1.7,0.0,0.3,.375,.500,0.0,0.3,3,14.8,0.3,1.0,2.00,0.7
DeAndre' Bembry," SF,PF",BKN ,Healthy,3.5,3.5,2.0,0.5,1.5,.286,1.000,0.0,0.0,2,21.7,1.5,1.0,0.00,2.0
Justin Champagnie, SF,TOR ,Healthy,3.5,2.0,0.5,0.0,0.0,1.000,.000,0.5,0.5,2,7.4,0.0,1.0,1.00,1.5
Austin Rivers," PG,SG",DEN ,Healthy,7.0,1.0,2.0,0.0,0.0,.300,.000,1.0,2.0,1,33.0,0.0,2.0,1.00,1.0
Brad Wanamaker," PG,SG",WAS , OUT ,7.0,4.0,7.0,0.0,2.0,.400,1.000,0.0,0.0,1,27.1,3.0,2.0,0.00,3.0
Wenyen Gabriel," PF,SF",LAC ,Healthy,7.0,4.0,1.0,0.0,0.0,.667,.500,1.0,1.0,1,14.0,2.0,1.0,1.00,5.0
Joe Ingles," SG,SF,PF",UTH ,Healthy,3.5,1.5,2.5,0.0,0.5,.200,1.000,0.5,2.0,2,28.3,1.0,0.5,0.80,4.0
Cody Martin," SG,SF",CHA ,Healthy,3.5,2.5,3.5,1.0,1.5,.214,.500,0.0,1.5,2,23.3,0.5,1.5,5.50,2.5
Matisse Thybulle," SG,SF",PHI , OUT ,6.0,4.0,1.0,2.0,3.0,.600,.000,0.0,0.0,1,39.5,0.0,3.0,0.00,5.0
Precious Achiuwa," SF,PF,C",TOR ,Healthy,3.0,4.0,1.5,0.5,0.0,.250,1.000,0.0,1.5,2,13.6,1.0,1.0,1.00,0.5
Dwight Howard, C,LAL ,Healthy,6.0,1.0,1.0,0.0,0.0,.667,.500,0.0,0.0,1,16.4,2.0,2.0,0.00,4.0
Doug McDermott," SF,PF",SAS , OUT ,6.0,6.0,1.0,0.0,0.0,.286,.000,2.0,2.0,1,19.9,0.0,0.0,0.50,1.0
Wayne Ellington," SG,SF",LAL ,Healthy,6.0,1.0,1.0,0.0,0.0,1.000,.000,2.0,0.0,1,5.5,0.0,0.0,0.00,0.0
Troy Brown," SG,SF",CHI ,Healthy,2.0,3.0,2.3,0.0,1.0,.400,1.000,0.0,0.0,3,19.0,0.7,0.7,0.00,1.3
Mo Bamba, C,ORL ,Healthy,6.0,7.0,0.0,0.0,1.0,.333,.000,2.0,0.0,1,18.0,0.0,0.0,0.00,0.0
Xavier Tillman," PF,C",MEM , OUT ,6.0,0.0,0.0,1.0,2.0,.500,1.000,0.0,0.0,1,11.6,4.0,1.0,0.00,0.0
Alperen Sengun, C,HOU , OUT ,6.0,1.0,1.0,1.0,0.0,1.000,.750,1.0,1.0,1,6.6,3.0,0.0,1.00,2.0
Isaiah Thomas, PG,DAL , OUT ,6.0,0.0,4.0,0.0,0.0,.375,.000,0.0,0.0,1,13.3,0.0,3.0,0.00,0.0
Trevor Ariza," SG,SF,PF",LAL ,Healthy,3.0,3.0,1.0,0.0,0.0,.400,.000,1.0,0.5,2,17.2,0.0,0.0,0.00,0.5
Svi Mykhailiuk," SF,SG",TOR ,Healthy,3.0,1.0,0.0,0.0,0.0,.500,.500,0.5,0.0,2,11.0,0.5,0.5,0.00,0.5
Tomas Satoransky," PG,SG",NOR , OUT ,5.0,3.0,6.0,0.0,3.0,.500,.750,0.0,0.0,1,13.7,3.0,1.0,0.00,2.0
Julius Randle," PF,C",NYK , OUT ,5.0,10.0,5.0,0.0,2.0,.182,1.000,0.0,3.0,1,26.1,1.0,2.0,1.70,2.0
Killian Tillie, C,MEM ,Healthy,2.5,5.0,2.0,1.0,2.0,.200,1.000,0.5,0.0,2,22.1,1.0,0.0,0.00,1.0
Drew Eubanks," PF,C",SAS ,Healthy,2.5,1.0,0.0,0.0,0.0,1.000,.500,0.0,0.0,2,5.5,1.5,0.5,0.00,2.0
Davon Reed, SG,DEN ,Healthy,4.0,3.0,3.0,0.0,2.0,.333,1.000,0.0,1.0,1,15.3,2.0,1.0,3.00,4.0
Micah Potter, F,DET ,Healthy,4.0,2.0,0.0,1.0,0.0,.400,.000,0.0,1.0,1,13.1,0.0,2.0,0.00,2.0
Paris Bass, F,PHO ,Healthy,4.0,2.0,0.0,0.0,1.0,.500,.000,0.0,2.0,1,5.5,0.0,2.0,0.00,1.0
Dennis Smith, PG,POR ,Healthy,4.0,7.0,6.0,1.0,1.0,.250,.000,0.0,3.0,1,24.1,0.0,2.0,2.00,0.0
Nassir Little, SF,POR ,Healthy,2.0,6.0,0.0,1.0,0.0,.200,.000,0.0,1.0,2,18.4,0.0,1.0,0.00,2.0
Alex Len," PF,C",SAC ,Healthy,4.0,3.0,2.0,0.0,0.0,1.000,.000,0.0,2.0,1,16.8,0.0,2.0,1.00,3.0
Scotty Hopson, SG,OKC ,Healthy,4.0,1.0,1.0,0.0,0.0,.500,.000,0.0,2.0,1,17.7,0.0,2.0,0.50,1.0
Joshua Primo, SG,SAS , G-League ,2.0,2.5,0.5,0.0,0.5,.222,.000,0.0,0.5,2,11.7,0.0,1.0,1.00,1.0
Brodric Thomas, SG,BOS , DTD ,4.0,3.0,3.0,0.0,0.0,.200,1.000,0.0,0.0,1,14.0,2.0,1.0,0.00,0.0
Nemanja Bjelica, PF,GSW ,Healthy,4.0,4.0,0.0,0.0,0.0,1.000,1.000,0.0,3.0,1,12.4,2.0,1.0,0.00,1.0
Yuta Watanabe," SF,PF",TOR ,Healthy,2.0,1.5,0.5,0.0,0.0,.143,.500,0.5,0.5,2,11.7,0.5,0.0,1.00,2.0
Blake Griffin," PF,C",BKN ,Healthy,1.5,3.0,0.5,0.0,0.0,.167,.000,0.5,0.0,2,8.7,0.0,0.0,0.00,1.0
RJ Nembhard, G,CLE , OUT ,3.0,0.0,2.0,0.0,0.0,.200,.500,0.0,0.0,1,21.4,1.0,1.0,0.00,1.0
Leandro Bolmaro, SF,MIN ,Healthy,3.0,0.0,2.0,0.0,0.0,1.000,.000,1.0,0.0,1,4.6,0.0,0.0,0.00,0.0
Freddie Gillespie," SF,C,PF",ORL ,Healthy,3.0,4.0,0.0,0.0,0.0,1.000,.500,0.0,0.0,1,13.8,1.0,1.0,0.00,4.0
Rob Edwards, G,OKC ,Healthy,1.5,1.5,0.0,0.0,0.0,.250,.000,0.5,0.5,2,5.4,0.0,0.0,0.00,0.0
Gary Clark," SF,PF",NOR ,Healthy,3.0,3.0,1.0,0.0,1.0,.500,.000,1.0,0.0,1,17.2,0.0,0.0,0.00,0.0
Sam Hauser," PF,SF",BOS , OUT ,1.5,0.5,0.5,0.5,0.0,.250,.000,0.5,0.0,2,6.2,0.0,0.0,0.00,0.0
Taurean Prince," SF,PF",MIN ,Healthy,3.0,2.0,0.0,0.0,0.0,.250,.000,1.0,1.0,1,10.9,0.0,0.0,0.00,0.0
Frank Jackson," PG,SG",DET , OUT ,3.0,2.0,1.0,1.0,1.0,.250,.000,1.0,0.0,1,13.7,0.0,0.0,0.00,2.0
Santi Aldama," PF,C",MEM ,Healthy,3.0,2.0,0.0,1.0,0.0,.500,.000,1.0,1.0,1,13.4,0.0,0.0,0.00,1.0
Sandro Mamukelashvili," PF,C",MIL ,Healthy,3.0,0.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,2.8,0.0,0.0,0.00,0.0
Rayjon Tucker, SF,MIN ,Healthy,3.0,3.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,22.0,0.0,0.0,0.00,1.0
Kent Bazemore," SG,SF",LAL ,Healthy,3.0,1.0,0.0,1.0,0.0,.333,.000,1.0,0.0,1,5.5,0.0,0.0,0.00,1.0
Jared Butler, SG,UTH ,Healthy,1.5,0.0,0.0,0.0,0.5,.333,.000,0.5,0.0,2,4.2,0.0,0.0,0.00,0.0
Petr Cornelie, PF,DEN , G-League ,3.0,1.0,0.0,0.0,0.0,1.000,.000,1.0,2.0,1,2.9,0.0,0.0,0.00,2.0
Jake Layman," SF,PF",MIN ,Healthy,3.0,1.0,0.0,0.0,0.0,.500,1.000,0.0,1.0,1,8.7,1.0,1.0,0.00,0.0
Jahmi'us Ramsey," SG,PG",SAC , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,1.9,0.0,1.0,0.00,0.0
Elijah Hughes," SG,SF",UTH , G-League ,1.0,0.0,0.0,0.0,0.0,.500,.000,0.0,0.5,2,1.6,0.0,0.5,0.00,0.0
Trey Murphy," SG,SF",NOR ,Healthy,2.0,0.0,0.0,0.0,0.0,.000,1.000,0.0,1.0,1,2.8,2.0,0.0,0.00,0.0
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,2.0,2.0,1.0,1.0,1.0,.500,.000,0.0,1.0,1,11.8,0.0,1.0,1.00,3.0
Shaq Buchanan, G,MEM , OUT ,2.0,2.0,1.0,0.0,1.0,.333,.000,0.0,1.0,1,6.9,0.0,1.0,1.00,0.0
JT Thor, PF,CHA ,Healthy,2.0,0.0,0.0,3.0,0.0,.500,.000,0.0,0.0,1,6.4,0.0,1.0,0.00,1.0
Darren Collison," PG,SG",FA , FA ,2.0,0.0,0.0,0.0,1.0,.500,.000,0.0,1.0,1,10.6,0.0,1.0,0.00,1.0
Hassani Gravett," PG,SG",ORL ,Healthy,2.0,1.0,3.0,0.0,0.0,.333,.000,0.0,1.0,1,15.8,0.0,1.0,3.00,3.0
Daniel Oturu, C,FA , FA ,2.0,1.0,0.0,0.0,0.0,.500,.000,0.0,0.0,1,1.6,0.0,1.0,0.00,0.0
Malachi Flynn, PG,TOR , G-League ,1.0,0.0,1.0,0.5,0.0,.250,.000,0.0,0.0,2,4.9,0.0,0.5,0.00,0.5
Mac McClung, PG,CHI ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,1.0,1,2.6,0.0,1.0,0.00,0.0
Tremont Waters, PG,WAS , OUT ,2.0,0.0,0.0,0.0,1.0,.500,.000,0.0,0.0,1,8.5,0.0,1.0,0.00,2.0
Dylan Windler," SF,SG",CLE , DTD ,1.0,3.5,0.0,0.0,0.0,.333,.000,0.0,0.0,2,10.0,0.0,0.5,0.00,0.0
Bruno Fernando, C,BOS ,Healthy,2.0,1.0,0.0,0.0,0.0,.500,.000,0.0,0.0,1,3.8,0.0,1.0,0.00,0.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,2.0,4.0,1.0,0.0,0.0,1.000,.000,0.0,1.0,1,12.2,0.0,1.0,1.00,3.0
Kai Jones," C,PF",CHA ,Healthy,2.0,1.0,1.0,0.0,0.0,1.000,.000,0.0,1.0,1,4.2,0.0,1.0,1.00,0.0
Devon Dotson," PG,SG",CHI , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.1,0.0,1.0,0.00,2.0
Usman Garuba, PF,HOU ,Healthy,2.0,4.0,1.0,0.0,2.0,.500,.000,0.0,0.0,1,12.6,0.0,1.0,0.00,0.0
Cam Thomas, SG,BKN ,Healthy,2.0,3.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,4.2,0.0,1.0,0.00,0.0
Greg Monroe," PF,C",MIN ,Healthy,2.0,6.0,1.0,0.0,0.0,.500,.000,0.0,1.0,1,15.7,0.0,1.0,1.00,1.0
Jordan McLaughlin, PG,MIN ,Healthy,1.0,0.0,3.0,0.0,1.5,.250,.000,0.0,0.5,2,8.5,0.0,0.5,1.00,0.5
Bruce Brown," SG,SF",BKN ,Healthy,1.0,5.0,0.5,0.5,1.0,.143,.000,0.0,0.5,2,18.8,0.0,0.5,1.00,3.5
Kemba Walker, PG,NYK , OUT ,2.0,2.0,2.0,0.0,0.0,.200,.000,0.0,3.0,1,19.9,0.0,1.0,0.70,0.0
Jonathan Kuminga," SF,PF",GSW ,Healthy,2.0,1.0,0.0,0.0,1.0,.500,.000,0.0,0.0,1,6.3,0.0,1.0,0.00,4.0
Ivica Zubac, C,LAC , OUT ,1.0,14.0,1.0,1.0,0.0,.000,.500,0.0,2.0,1,30.7,1.0,0.0,0.50,0.0
Brandon Williams, G,POR , OUT ,1.0,2.0,2.0,0.0,0.0,.000,.500,0.0,0.0,1,5.0,1.0,0.0,0.00,0.0
Isaiah Todd, PF,WAS , G-League ,1.0,1.0,0.0,1.0,0.0,.000,.500,0.0,0.0,1,3.1,1.0,0.0,0.00,0.0
Dario Saric," PF,C",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Frank Kaminsky," C,PF",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
P.J. Tucker," PF,C,SF",MIA ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Bogdan Bogdanovic," SF,PF,SG",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Day'Ron Sharpe," PF,C",BKN , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
