Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
David Duke,G,22,BRK,3,1,22.7,2.7,8.3,.320,0.3,3.0,.111,2.3,5.3,.438,.340,0.7,1.0,.667,2.7,3.3,6.0,1.3,1.0,0.7,0.0,2.7,6.3
Kevin Durant,PF,33,BRK,26,26,36.9,10.7,20.5,.523,1.8,4.9,.375,8.8,15.5,.569,.568,6.3,7.2,.882,0.5,7.3,7.8,5.8,0.7,0.8,3.2,1.8,29.6
Anthony Edwards,SG,20,MIN,28,28,35.9,8.1,18.7,.434,3.1,8.6,.360,5.0,10.0,.498,.517,2.8,3.5,.788,1.2,4.6,5.8,3.6,1.6,0.7,3.3,2.3,22.1
Kessler Edwards,SF,21,BRK,3,0,18.3,3.3,6.0,.556,1.7,3.3,.500,1.7,2.7,.625,.694,0.0,0.0,,1.7,2.7,4.3,0.7,0.7,0.0,1.0,0.7,8.3
CJ Elleby,SF,21,POR,14,0,5.4,0.7,1.6,.455,0.3,0.9,.333,0.4,0.7,.600,.545,0.0,0.0,,0.1,1.1,1.3,0.3,0.0,0.0,0.5,0.8,1.7
Wayne Ellington,SG,34,LAL,21,3,20.4,2.2,5.5,.397,2.0,5.1,.398,0.1,0.4,.375,.582,0.2,0.2,.800,0.2,1.3,1.5,0.7,0.5,0.1,0.4,1.0,6.6
Joel Embiid,C,27,PHI,18,18,33.1,7.3,16.7,.439,1.3,3.4,.371,6.1,13.3,.456,.477,7.9,9.9,.798,1.7,9.3,11.0,4.2,1.1,1.3,2.6,2.7,23.8
Drew Eubanks,C,24,SAS,26,8,14.4,2.0,3.8,.520,0.0,0.2,.200,2.0,3.7,.537,.525,1.5,1.8,.809,1.2,3.3,4.6,1.3,0.4,0.8,1.2,1.4,5.5
Tacko Fall,C,26,CLE,8,0,3.1,0.3,0.6,.400,0.0,0.0,,0.3,0.6,.400,.400,0.1,0.6,.200,0.1,0.5,0.6,0.0,0.0,0.3,0.1,0.1,0.6
Derrick Favors,C,30,OKC,21,9,16.7,2.7,5.2,.509,0.1,0.4,.222,2.6,4.8,.535,.518,0.5,0.9,.556,1.4,3.7,5.1,0.6,0.5,0.2,0.3,1.4,5.9
Bruno Fernando,C,23,BOS,8,0,2.3,0.3,0.4,.667,0.0,0.0,,0.3,0.4,.667,.667,0.0,0.0,,0.1,0.1,0.3,0.1,0.0,0.1,0.4,0.4,0.5
Dorian Finney-Smith,PF,28,DAL,28,28,32.1,3.5,8.0,.435,1.8,4.8,.370,1.7,3.1,.534,.547,0.6,1.0,.586,1.7,3.0,4.8,1.8,1.4,0.5,1.0,2.3,9.3
Malik Fitts,PF,24,UTA,4,0,2.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Flynn,PG,23,TOR,20,0,8.3,1.2,3.2,.375,0.5,1.6,.290,0.8,1.7,.455,.445,0.2,0.4,.571,0.3,0.9,1.2,0.9,0.5,0.1,0.3,0.9,3.1
Bryn Forbes,SG,28,SAS,26,0,14.5,2.8,6.1,.465,1.3,3.0,.430,1.5,3.1,.500,.572,0.9,1.0,.889,0.1,1.1,1.2,0.7,0.4,0.0,0.9,0.8,7.9
Trent Forrest,PG,23,UTA,20,0,7.5,0.6,1.1,.524,0.1,0.2,.333,0.5,0.9,.556,.548,0.4,0.4,.875,0.3,0.9,1.1,0.8,0.3,0.0,0.6,0.5,1.5
Evan Fournier,SG,29,NYK,28,28,28.1,4.4,10.8,.404,2.4,6.5,.368,2.0,4.3,.458,.515,0.9,1.2,.788,0.4,2.3,2.7,1.6,0.9,0.2,1.3,1.8,12.0
De'Aaron Fox,PG,24,SAC,29,29,34.2,7.9,17.4,.455,1.1,4.1,.263,6.9,13.3,.514,.486,4.3,5.9,.741,0.5,3.1,3.7,5.0,1.4,0.4,2.7,2.8,21.3
Enes Freedom,C,29,BOS,17,0,11.2,1.6,3.4,.466,0.1,0.2,.333,1.5,3.2,.473,.474,0.9,1.1,.833,2.1,3.2,5.2,0.2,0.2,0.5,0.6,1.1,4.1
Daniel Gafford,C,23,WAS,26,26,21.2,4.0,5.8,.678,0.0,0.0,,4.0,5.8,.678,.678,1.3,1.8,.723,2.1,4.2,6.3,1.0,0.5,1.9,1.1,2.7,9.2
Danilo Gallinari,PF,33,ATL,25,0,21.8,3.2,7.4,.425,1.6,3.8,.421,1.6,3.6,.429,.532,1.7,1.8,.935,0.5,3.4,4.0,1.4,0.5,0.2,0.5,1.4,9.6
Darius Garland,PG,22,CLE,28,28,34.3,7.1,15.1,.467,2.6,6.8,.389,4.4,8.4,.530,.554,2.2,2.5,.899,0.4,2.6,3.0,7.4,1.3,0.1,3.8,1.9,19.0
Marcus Garrett,SG,23,MIA,6,0,3.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.3,.000,0.0,0.5,0.5,0.7,0.0,0.2,0.0,0.5,0.0
Usman Garuba,PF,19,HOU,8,0,7.8,0.8,2.0,.375,0.3,1.1,.222,0.5,0.9,.571,.438,0.1,0.3,.500,0.8,2.0,2.8,0.9,0.5,0.5,0.3,0.8,1.9
Luka Garza,C,23,DET,15,2,9.5,1.3,3.0,.422,0.4,1.1,.375,0.9,1.9,.448,.489,0.7,0.9,.786,0.9,1.1,2.1,0.5,0.4,0.1,0.5,1.6,3.7
Rudy Gay,PF,35,UTA,13,0,19.0,3.3,7.5,.443,2.0,5.0,.400,1.3,2.5,.531,.577,0.8,1.0,.769,0.8,4.2,5.0,0.9,0.5,0.2,0.9,1.6,9.4
Paul George,SF,31,LAC,24,24,35.9,9.2,21.7,.422,2.7,8.4,.318,6.5,13.3,.488,.484,4.0,4.5,.880,0.4,6.9,7.3,5.4,1.9,0.4,4.3,2.6,25.0
Taj Gibson,C,36,NYK,12,1,18.6,1.3,2.7,.469,0.0,0.3,.000,1.3,2.4,.517,.469,0.6,0.8,.778,1.9,2.8,4.7,0.7,0.3,1.2,1.0,3.2,3.1
Josh Giddey,SG,19,OKC,25,25,29.9,4.5,11.3,.397,0.9,3.6,.244,3.6,7.7,.469,.436,0.8,1.2,.700,1.4,5.4,6.8,5.9,1.0,0.6,2.9,1.9,10.7
Shai Gilgeous-Alexander,PG,23,OKC,24,24,34.9,7.3,17.9,.409,2.0,6.4,.305,5.4,11.5,.467,.464,5.1,6.3,.813,0.5,4.1,4.6,4.9,0.9,0.7,2.4,2.0,21.7
Anthony Gill,PF,29,WAS,11,0,5.0,0.8,1.1,.750,0.3,0.3,1.000,0.5,0.8,.667,.875,0.6,0.7,.875,0.5,0.9,1.4,0.2,0.0,0.2,0.2,0.5,2.5
Rudy Gobert,C,29,UTA,27,27,31.4,5.5,7.5,.738,0.0,0.0,.000,5.5,7.4,.741,.738,4.2,6.3,.675,3.1,11.5,14.7,1.0,0.8,2.1,1.8,2.6,15.3
Aaron Gordon,PF,26,DEN,28,28,32.6,5.4,10.4,.515,1.0,2.9,.341,4.4,7.5,.584,.564,2.3,3.1,.747,1.9,3.7,5.6,2.3,0.6,0.7,1.5,2.0,14.0
Eric Gordon,SG,33,HOU,23,12,29.9,5.3,11.0,.484,2.4,5.4,.448,2.9,5.6,.519,.594,2.0,2.8,.719,0.3,1.7,1.9,2.9,0.6,0.6,2.5,1.2,15.1
Devonte' Graham,PG,26,NOP,27,27,31.1,4.5,12.3,.366,2.9,8.1,.353,1.7,4.3,.391,.482,1.4,1.8,.776,0.5,1.9,2.4,4.5,1.1,0.1,1.6,1.4,13.3
Jerami Grant,PF,27,DET,24,24,33.2,6.6,15.9,.414,1.8,5.3,.331,4.8,10.6,.455,.469,5.2,6.1,.849,1.0,3.9,4.8,2.6,1.1,1.1,2.1,2.3,20.1
Danny Green,SF,34,PHI,22,16,23.5,2.5,5.8,.422,1.9,4.9,.389,0.5,0.9,.600,.586,0.2,0.2,1.000,0.6,2.1,2.7,1.2,1.4,0.8,1.0,1.9,7.0
Draymond Green,PF,31,GSW,27,27,30.3,3.3,5.9,.556,0.3,1.0,.308,3.0,5.0,.604,.581,1.4,2.3,.587,1.2,6.8,8.0,7.3,1.4,1.0,3.1,2.7,8.3
Jalen Green,SG,19,HOU,18,18,30.8,4.8,12.7,.382,1.8,6.4,.278,3.1,6.3,.487,.452,2.6,3.2,.807,0.4,2.7,3.1,2.3,0.6,0.2,2.7,1.6,14.0
JaMychal Green,PF,31,DEN,25,4,14.4,2.1,5.1,.409,0.5,2.4,.220,1.6,2.7,.574,.461,0.7,0.9,.783,0.9,2.4,3.3,0.8,0.8,0.5,1.0,2.2,5.4
Javonte Green,SF,28,CHI,23,12,20.6,2.1,4.2,.495,0.4,1.1,.385,1.7,3.1,.535,.546,0.8,1.0,.750,1.5,2.7,4.3,0.7,0.8,0.3,0.7,2.0,5.4
Jeff Green,C,35,DEN,28,19,25.0,3.3,6.9,.484,0.7,2.2,.328,2.6,4.7,.557,.536,2.3,2.7,.829,0.4,2.6,3.0,1.1,0.3,0.5,1.0,2.3,9.6
Josh Green,SG,21,DAL,17,0,7.4,1.1,1.8,.600,0.2,0.4,.500,0.9,1.4,.625,.650,0.1,0.2,.250,0.5,1.1,1.5,0.5,0.4,0.1,0.2,0.9,2.4
Blake Griffin,PF,32,BRK,20,18,21.1,2.1,5.9,.347,0.6,3.1,.180,1.5,2.9,.526,.394,1.1,1.5,.700,1.1,3.6,4.7,2.1,0.6,0.6,0.5,2.4,5.7
Quentin Grimes,SG,21,NYK,14,1,8.5,1.2,2.7,.447,1.1,2.3,.469,0.1,0.4,.333,.645,0.1,0.1,1.000,0.1,0.8,0.9,0.4,0.2,0.1,0.6,0.7,3.6
Tyrese Haliburton,SG,21,SAC,27,27,33.1,4.5,10.1,.442,1.7,4.4,.395,2.7,5.7,.477,.527,0.8,1.1,.759,1.0,3.0,4.0,5.7,1.8,0.9,1.9,1.3,11.5
R.J. Hampton,SG,20,ORL,29,1,18.5,2.6,6.4,.398,1.0,2.5,.417,1.5,3.9,.386,.478,1.3,2.2,.603,0.3,2.5,2.8,2.3,0.5,0.1,1.5,1.4,7.4
Tim Hardaway Jr.,SG,29,DAL,28,19,31.4,5.1,13.3,.384,2.5,7.4,.333,2.6,5.9,.448,.477,1.7,2.3,.738,0.4,3.5,3.9,2.3,1.0,0.1,0.6,1.9,14.4
James Harden,PG,32,BRK,26,26,36.2,5.9,14.7,.404,2.5,7.3,.337,3.5,7.3,.471,.488,6.5,7.4,.885,0.9,7.0,7.9,9.6,1.4,0.7,5.0,2.4,20.8
Maurice Harkless,SF,28,SAC,19,14,18.8,1.4,3.6,.382,0.5,2.2,.220,0.9,1.4,.630,.449,0.4,0.6,.727,0.2,2.2,2.4,0.5,0.4,0.4,0.5,1.5,3.6
Montrezl Harrell,C,28,WAS,29,3,26.0,5.6,8.7,.643,0.1,0.3,.250,5.5,8.4,.656,.647,3.4,4.7,.723,2.3,5.3,7.6,2.1,0.5,0.7,1.2,1.9,14.7
Gary Harris,SG,27,ORL,22,12,26.3,3.2,7.4,.436,1.1,3.5,.316,2.1,4.0,.540,.509,0.6,0.8,.765,0.9,1.5,2.4,1.6,0.6,0.1,1.1,1.7,8.1
Joe Harris,SF,30,BRK,14,14,30.2,4.0,8.9,.452,2.9,6.3,.466,1.1,2.6,.417,.617,0.4,0.4,.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3
Tobias Harris,PF,29,PHI,20,20,34.2,7.4,15.5,.474,1.3,4.1,.317,6.1,11.4,.531,.516,2.9,3.4,.838,1.0,6.8,7.8,3.3,0.4,0.6,1.7,1.5,18.9
Josh Hart,PF,26,NOP,23,22,31.0,4.2,8.3,.508,0.8,2.3,.333,3.4,6.0,.577,.555,2.1,2.5,.828,1.1,5.7,6.8,4.1,0.8,0.3,1.7,2.9,11.3
Isaiah Hartenstein,C,23,LAC,28,0,16.3,3.2,4.9,.657,0.1,0.1,.667,3.1,4.8,.657,.664,1.1,1.8,.653,1.8,2.9,4.7,1.9,0.9,1.3,1.0,2.5,7.6
Udonis Haslem,C,41,MIA,5,0,4.6,0.6,1.2,.500,0.0,0.2,.000,0.6,1.0,.600,.500,0.0,0.0,,0.2,1.0,1.2,0.2,0.0,0.2,0.0,1.0,1.2
Sam Hauser,SF,24,BOS,3,0,2.3,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,.500,0.0,0.0,,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,1.0
Jaxson Hayes,C,21,NOP,20,0,11.7,2.0,4.0,.506,0.2,0.6,.364,1.8,3.4,.529,.532,1.4,1.9,.757,1.3,2.0,3.2,0.3,0.3,0.6,0.7,1.6,5.6
Killian Hayes,PG,20,DET,21,21,25.6,2.2,6.6,.333,1.0,2.9,.344,1.2,3.7,.325,.409,0.9,1.0,.905,0.6,2.9,3.4,3.7,1.1,0.4,1.5,2.6,6.3
Gordon Hayward,SF,31,CHO,30,30,34.3,6.5,13.8,.470,1.9,4.6,.403,4.6,9.1,.504,.538,3.6,4.2,.857,0.9,4.0,4.9,3.9,0.8,0.6,1.9,1.8,18.4
Aaron Henry,SF,22,PHI,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Hernangómez,PF,26,BOS,15,0,4.2,0.3,1.2,.222,0.1,0.8,.167,0.1,0.4,.333,.278,0.3,0.3,.800,0.4,0.7,1.1,0.1,0.3,0.0,0.4,0.3,0.9
Willy Hernangómez,C,27,NOP,16,0,14.3,3.4,5.3,.647,0.1,0.1,1.000,3.3,5.2,.639,.659,1.3,1.9,.700,2.3,4.3,6.6,1.4,0.4,0.3,1.0,2.0,8.3
Tyler Herro,SG,22,MIA,25,7,32.9,7.8,17.8,.440,2.6,6.8,.382,5.2,11.0,.476,.513,2.0,2.4,.864,0.8,4.5,5.2,3.7,0.6,0.1,3.1,1.3,20.3
Buddy Hield,SG,29,SAC,29,2,28.3,5.2,13.6,.382,3.5,9.9,.355,1.7,3.7,.454,.511,1.7,1.9,.857,0.7,3.3,4.0,2.1,0.8,0.3,1.6,2.0,15.6
George Hill,SG,35,MIL,24,11,26.5,2.6,6.0,.438,1.0,3.0,.324,1.7,3.0,.548,.517,1.3,1.3,.938,0.9,2.6,3.5,2.5,0.8,0.1,1.2,1.7,7.5
Solomon Hill,PF,30,ATL,13,1,10.7,0.2,1.5,.150,0.2,1.0,.154,0.1,0.5,.143,.200,0.0,0.0,,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6
Aaron Holiday,PG,25,WAS,28,7,16.4,2.4,5.1,.472,0.5,1.4,.359,1.9,3.7,.515,.521,0.7,0.9,.792,0.1,1.5,1.6,1.8,0.5,0.3,1.0,1.6,6.0
Jrue Holiday,PG,31,MIL,24,23,32.3,6.7,14.1,.476,1.7,4.6,.369,5.0,9.5,.529,.537,1.3,1.9,.667,0.8,3.6,4.4,6.5,1.4,0.5,2.5,2.0,16.4
Justin Holiday,SF,32,IND,24,15,27.8,3.5,8.8,.398,2.3,6.5,.357,1.2,2.3,.519,.531,0.3,0.5,.727,0.3,2.5,2.8,1.7,0.5,0.3,0.9,2.1,9.7
Richaun Holmes,C,28,SAC,22,22,27.1,5.9,8.4,.707,0.1,0.2,.500,5.8,8.2,.711,.712,2.1,2.6,.807,2.7,6.6,9.3,1.4,0.3,1.0,1.4,3.0,14.0
Rodney Hood,SF,29,MIL,23,0,15.7,1.3,3.4,.372,0.7,2.1,.327,0.6,1.3,.448,.474,0.5,0.5,1.000,0.4,1.7,2.0,0.8,0.3,0.0,0.1,0.9,3.7
Al Horford,C,35,BOS,24,24,29.6,4.5,9.8,.453,1.3,4.4,.295,3.2,5.5,.580,.519,2.0,2.3,.857,1.5,6.3,7.8,3.5,0.8,1.5,1.0,2.3,12.2
Talen Horton-Tucker,SG,21,LAL,15,12,28.8,4.3,10.7,.406,1.0,3.6,.278,3.3,7.1,.472,.453,1.6,1.9,.828,0.7,3.8,4.5,2.9,1.3,0.5,1.5,3.1,11.3
Danuel House,SF,28,HOU,16,1,14.6,1.6,4.6,.338,0.6,2.1,.294,0.9,2.5,.375,.405,1.1,1.2,.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,1.0,4.8
Dwight Howard,C,36,LAL,25,3,15.1,1.8,2.9,.625,0.2,0.3,.750,1.6,2.6,.609,.667,1.1,1.8,.609,1.6,3.8,5.4,0.5,0.8,0.7,0.9,1.8,5.0
Markus Howard,SG,22,DEN,16,0,7.3,1.4,3.9,.355,1.1,2.9,.391,0.3,1.0,.250,.500,0.4,0.5,.875,0.0,0.3,0.3,0.3,0.4,0.0,0.4,0.7,4.3
Kevin Huerter,SG,23,ATL,27,17,27.4,4.2,9.0,.467,1.8,4.6,.384,2.4,4.4,.555,.566,0.4,0.5,.857,0.4,3.0,3.3,2.6,0.4,0.3,1.3,1.9,10.7
Jay Huff,C,23,LAL,1,0,8.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Elijah Hughes,SF,23,UTA,6,0,2.8,0.0,0.3,.000,0.0,0.2,.000,0.0,0.2,.000,.000,0.3,0.3,1.000,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.3,0.3
De'Andre Hunter,SF,24,ATL,11,11,27.8,4.5,10.1,.450,1.4,3.5,.395,3.2,6.6,.479,.518,0.4,0.9,.400,0.4,2.4,2.7,0.6,0.6,0.3,1.3,2.9,10.8
Chandler Hutchison,SF,25,PHO,5,0,2.8,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.4,0.4,1.000,0.0,1.0,1.0,0.2,0.0,0.0,0.6,0.2,0.8
Bones Hyland,PG,21,DEN,19,0,16.3,2.7,7.3,.374,1.6,4.7,.337,1.2,2.6,.440,.482,1.2,1.2,.957,0.2,1.5,1.7,1.6,0.7,0.2,0.8,1.7,8.2
Serge Ibaka,C,32,LAC,11,3,14.0,1.5,4.3,.362,0.7,1.8,.400,0.8,2.5,.333,.447,0.5,0.7,.625,1.1,2.0,3.1,1.2,0.2,0.3,0.5,1.9,4.3
Andre Iguodala,SF,38,GSW,14,0,19.6,1.4,3.7,.365,0.4,2.2,.161,1.0,1.5,.667,.413,0.4,0.6,.750,0.7,2.8,3.5,3.6,0.6,0.7,0.6,0.9,3.5
Joe Ingles,SF,34,UTA,27,5,24.6,2.7,6.1,.448,2.0,4.9,.402,0.8,1.2,.636,.609,0.4,0.5,.769,0.4,2.5,3.0,3.5,0.5,0.1,1.0,1.6,7.8
Brandon Ingram,SF,24,NOP,23,23,35.3,8.7,19.2,.450,1.7,4.8,.360,6.9,14.4,.480,.495,4.3,5.3,.826,0.8,5.5,6.3,4.9,0.6,0.4,2.9,2.2,23.4
Frank Jackson,PG,23,DET,26,2,22.0,3.5,8.8,.402,1.9,5.6,.336,1.7,3.2,.518,.509,1.3,1.6,.833,0.2,1.1,1.3,0.8,0.5,0.2,0.9,1.5,10.3
Isaiah Jackson,PF,20,IND,7,0,5.1,0.7,2.0,.357,0.0,0.0,,0.7,2.0,.357,.357,0.1,0.3,.500,0.6,1.0,1.6,0.0,0.1,0.1,0.1,1.3,1.6
Jaren Jackson Jr.,PF,22,MEM,28,28,27.1,5.7,13.4,.428,2.1,6.1,.343,3.6,7.2,.500,.507,2.9,3.5,.835,1.1,4.3,5.3,1.0,0.9,1.9,1.5,3.4,16.4
Josh Jackson,SF,24,DET,23,3,18.1,2.4,6.0,.406,0.8,2.7,.290,1.7,3.3,.500,.471,1.0,1.4,.697,0.5,2.7,3.1,1.6,0.4,0.4,1.0,1.8,6.7
Reggie Jackson,SG,31,LAC,29,29,33.0,6.7,16.8,.396,2.7,8.1,.329,4.0,8.7,.458,.475,1.5,1.9,.800,0.6,2.9,3.5,4.1,0.6,0.2,2.1,1.9,17.5
LeBron James,SF,37,LAL,17,17,37.1,9.9,19.7,.504,2.8,7.9,.358,7.1,11.8,.602,.576,3.4,4.5,.763,0.6,5.3,5.9,6.9,1.8,0.9,3.6,2.1,26.1
DeJon Jarreau,SG,24,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,SG,24,OKC,22,1,13.6,2.3,5.7,.397,0.9,3.2,.282,1.4,2.5,.545,.476,1.1,1.3,.828,0.3,0.8,1.0,1.2,0.6,0.1,0.6,1.3,6.5
Isaiah Joe,SG,22,PHI,17,0,10.0,1.2,3.5,.356,0.9,2.6,.341,0.4,0.9,.400,.483,0.4,0.4,1.000,0.1,1.0,1.1,0.8,0.2,0.0,0.4,0.7,3.8
Alize Johnson,PF,25,CHI,16,0,7.6,0.8,1.4,.522,0.0,0.1,.000,0.8,1.3,.571,.522,0.3,0.4,.571,1.0,1.3,2.3,0.5,0.2,0.0,0.5,0.9,1.8
Cameron Johnson,PF,25,PHO,27,0,24.3,3.5,8.3,.418,2.1,5.3,.406,1.3,3.0,.439,.547,1.0,1.3,.771,0.3,3.4,3.7,1.3,0.8,0.3,0.7,1.5,10.1
David Johnson,SG,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,PF,20,ATL,7,0,2.7,0.7,1.4,.500,0.3,0.6,.500,0.4,0.9,.500,.600,0.3,0.3,1.000,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2.0
James Johnson,PF,34,BRK,18,2,18.2,2.1,4.4,.481,0.3,0.9,.313,1.8,3.5,.524,.513,0.3,0.8,.429,0.9,3.0,3.9,1.9,0.5,0.4,0.6,2.4,4.8
Keldon Johnson,SF,22,SAS,26,26,30.7,5.7,11.9,.474,1.3,3.0,.443,4.3,8.9,.485,.531,2.1,3.2,.651,1.0,5.0,6.1,1.8,0.9,0.2,1.3,1.7,14.7
Keon Johnson,SG,19,LAC,5,0,4.6,0.4,1.4,.286,0.0,0.2,.000,0.4,1.2,.333,.286,1.0,1.2,.833,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.8,1.8
Nikola Jokić,C,26,DEN,23,23,32.9,10.4,17.7,.588,1.7,4.5,.379,8.7,13.3,.659,.636,4.0,5.3,.748,2.4,11.2,13.6,7.5,1.3,0.7,3.4,2.5,26.6
Damian Jones,C,26,SAC,13,0,8.7,1.0,1.7,.591,0.1,0.2,.500,0.9,1.5,.600,.614,0.8,1.2,.625,1.1,1.8,2.8,0.6,0.1,0.3,0.4,1.2,2.8
Derrick Jones Jr.,PF,24,CHI,22,2,18.5,2.6,4.5,.586,0.4,1.1,.320,2.3,3.4,.676,.626,1.4,1.6,.833,1.4,2.1,3.5,0.5,0.5,1.0,0.5,2.4,7.0
Herb Jones,C,23,NOP,27,18,27.1,2.8,6.1,.461,0.4,1.1,.333,2.4,5.0,.489,.491,0.9,1.2,.781,1.1,2.1,3.3,1.8,1.4,0.9,1.1,3.0,6.9
Kai Jones,C,21,CHO,9,0,2.4,0.2,0.4,.500,0.0,0.1,.000,0.2,0.3,.667,.500,0.1,0.2,.500,0.1,0.3,0.4,0.1,0.0,0.0,0.3,0.1,0.6
Tre Jones,PG,22,SAS,25,0,11.4,1.7,3.6,.483,0.0,0.3,.125,1.7,3.2,.519,.489,0.5,0.5,1.000,0.3,1.3,1.6,1.8,0.4,0.0,0.6,0.7,4.0
Tyus Jones,PG,25,MEM,29,10,20.8,3.0,6.3,.467,1.0,2.4,.400,2.0,3.9,.509,.543,0.8,0.9,.880,0.3,2.3,2.6,4.2,0.9,0.1,0.8,0.4,7.7
DeAndre Jordan,C,33,LAL,23,16,13.3,2.1,3.2,.671,0.0,0.0,,2.1,3.2,.671,.671,0.3,0.5,.583,1.6,4.3,5.8,0.3,0.3,0.9,0.8,1.7,4.6
Cory Joseph,PG,30,DET,24,4,21.0,2.1,4.9,.424,0.5,1.7,.300,1.6,3.3,.487,.475,1.5,1.8,.837,0.3,1.5,1.8,3.5,0.8,0.2,1.5,1.5,6.2
Georgios Kalaitzakis,SF,23,MIL,9,0,5.3,0.6,1.2,.455,0.2,0.4,.500,0.3,0.8,.429,.545,0.4,1.0,.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,0.9,1.8
Frank Kaminsky,C,28,PHO,9,0,20.1,4.0,7.3,.545,0.6,1.7,.333,3.4,5.7,.608,.583,2.0,2.2,.900,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6
Luke Kennard,SG,25,LAC,29,4,28.7,4.0,9.1,.438,2.7,6.0,.451,1.3,3.1,.411,.587,0.7,0.7,.950,0.2,3.3,3.5,2.0,0.7,0.1,0.9,1.5,11.4
Louis King,SF,22,SAC,4,0,13.0,1.8,5.5,.318,1.0,3.5,.286,0.8,2.0,.375,.409,1.5,1.8,.857,0.0,1.8,1.8,0.3,0.5,0.0,0.0,1.8,6.0
Corey Kispert,SF,22,WAS,25,0,12.8,1.4,3.4,.417,0.6,2.0,.275,0.8,1.3,.636,.500,0.5,0.6,.750,0.4,1.4,1.8,0.6,0.2,0.1,0.4,0.4,3.8
Maxi Kleber,PF,30,DAL,19,3,23.2,2.5,5.8,.427,1.5,4.1,.359,1.0,1.7,.594,.555,0.9,1.2,.739,1.2,4.3,5.4,0.9,0.4,0.8,0.6,2.1,7.3
Nathan Knight,PF,24,MIN,11,0,3.8,0.5,0.7,.625,0.0,0.1,.000,0.5,0.6,.714,.625,1.0,1.3,.786,0.4,0.8,1.2,0.3,0.1,0.2,0.3,0.5,1.9
Kevin Knox,SF,22,NYK,8,0,8.9,1.3,3.3,.385,1.0,2.4,.421,0.3,0.9,.286,.538,0.6,1.0,.625,0.6,1.1,1.8,0.4,0.3,0.0,0.3,0.3,4.1
John Konchar,SG,25,MEM,27,0,15.8,1.7,3.0,.573,0.6,1.3,.500,1.1,1.8,.625,.677,0.3,0.6,.500,1.0,2.7,3.7,1.3,0.8,0.2,0.5,1.1,4.4
Furkan Korkmaz,SG,24,PHI,27,6,22.2,3.1,8.2,.374,1.4,4.8,.295,1.7,3.4,.484,.459,0.9,1.0,.821,0.3,2.6,2.9,2.4,0.6,0.1,0.9,0.8,8.4
Vit Krejci,SG,21,OKC,3,0,3.0,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.7
Arnoldas Kulboka,F,24,CHO,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kuminga,SF,19,GSW,18,0,7.2,1.3,2.9,.462,0.1,0.9,.125,1.2,2.0,.611,.481,0.6,0.9,.588,0.4,1.2,1.6,0.3,0.3,0.1,0.5,0.9,3.3
Kyle Kuzma,PF,26,WAS,27,27,32.8,4.9,11.5,.421,2.0,5.7,.348,2.9,5.8,.494,.508,1.4,2.1,.679,0.9,7.2,8.1,2.9,0.6,0.7,2.0,2.0,13.1
Jeremy Lamb,SF,29,IND,23,0,13.4,2.0,5.4,.368,1.0,2.9,.358,1.0,2.5,.379,.464,1.5,1.6,.946,0.3,2.1,2.4,1.1,0.5,0.3,0.5,1.1,6.6
