Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gorgui Dieng,C,32,ATL,28,1,9.8,1.3,2.7,.461,0.6,1.4,.400,0.7,1.3,.528,.566,0.6,0.8,.762,0.9,2.4,3.3,0.9,0.3,0.4,0.6,1.3,3.6
Spencer Dinwiddie,PG,28,WAS,29,29,30.1,4.5,11.5,.392,1.7,5.2,.333,2.8,6.3,.440,.467,2.4,3.1,.758,0.8,4.2,5.0,5.6,0.4,0.2,1.7,2.3,13.1
Donte DiVincenzo,SG,25,MIL,2,0,15.5,1.0,4.5,.222,1.0,3.5,.286,0.0,1.0,.000,.333,2.5,2.5,1.000,1.5,2.5,4.0,0.5,0.5,0.0,0.5,0.5,5.5
Luka Dončić,PG,22,DAL,21,21,35.0,9.5,21.3,.447,2.7,8.3,.326,6.8,13.0,.526,.511,3.9,5.5,.698,0.8,7.2,8.0,8.5,1.0,0.5,4.6,2.5,25.6
Luguentz Dort,SF,22,OKC,31,31,32.5,5.8,14.0,.414,2.5,7.7,.326,3.3,6.3,.520,.503,2.7,3.2,.840,0.7,3.4,4.1,1.6,1.0,0.3,1.7,2.9,16.8
Ayo Dosunmu,SG,22,CHI,27,2,18.3,2.5,4.9,.519,0.6,1.6,.386,1.9,3.2,.586,.584,0.4,0.8,.524,0.4,1.6,2.0,1.1,0.4,0.3,0.9,1.6,6.1
Damyean Dotson,G,27,NYK,2,0,10.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0
Devon Dotson,PG,22,CHI,6,0,10.3,1.2,2.3,.500,0.3,1.0,.333,0.8,1.3,.625,.571,0.8,1.3,.625,0.2,0.8,1.0,1.3,0.2,0.0,0.3,1.2,3.5
Sekou Doumbouya,PF,21,LAL,2,0,8.0,2.5,4.0,.625,0.5,1.0,.500,2.0,3.0,.667,.688,1.5,2.0,.750,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0
Jeff Dowtin,PG,24,GSW,4,0,7.0,0.8,1.5,.500,0.0,0.3,.000,0.8,1.3,.600,.500,0.0,0.0,,0.3,1.5,1.8,0.8,0.0,0.3,0.3,0.5,1.5
PJ Dozier,SG,25,DEN,18,0,18.9,2.0,5.5,.364,0.8,2.7,.313,1.2,2.8,.412,.439,0.6,0.7,.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,5.4
Goran Dragić,PG,35,TOR,5,2,18.0,2.6,6.8,.382,0.8,2.8,.286,1.8,4.0,.450,.441,2.0,2.0,1.000,0.4,2.4,2.8,1.8,1.0,0.2,0.2,1.6,8.0
Andre Drummond,C,28,PHI,29,11,19.7,2.5,4.9,.503,0.0,0.0,.000,2.5,4.9,.507,.503,1.1,1.9,.564,3.0,6.4,9.3,1.9,1.0,1.1,1.7,2.5,6.0
Chris Duarte,SG,24,IND,32,24,29.1,5.1,11.9,.430,1.9,5.4,.349,3.3,6.5,.498,.509,1.2,1.6,.712,0.6,3.5,4.1,2.1,1.0,0.1,1.7,1.7,13.3
David Duke Jr.,G,22,BRK,5,3,27.2,3.4,9.4,.362,0.4,2.8,.143,3.0,6.6,.455,.383,1.4,1.8,.778,3.6,3.6,7.2,1.4,1.2,0.8,0.6,2.8,8.6
Kevin Durant,PF,33,BRK,27,27,37.0,10.8,20.6,.523,1.9,4.9,.382,8.9,15.7,.567,.568,6.3,7.1,.886,0.5,7.4,7.9,5.9,0.6,0.9,3.2,1.8,29.7
Anthony Edwards,SG,20,MIN,28,28,35.9,8.1,18.7,.434,3.1,8.6,.360,5.0,10.0,.498,.517,2.8,3.5,.788,1.2,4.6,5.8,3.6,1.6,0.7,3.3,2.3,22.1
Kessler Edwards,SF,21,BRK,5,1,25.4,3.6,8.0,.450,1.4,3.4,.412,2.2,4.6,.478,.538,0.0,0.0,,1.8,3.2,5.0,1.2,0.6,0.6,1.2,1.2,8.6
CJ Elleby,SF,21,POR,15,0,6.7,0.8,1.9,.414,0.3,1.1,.294,0.5,0.8,.583,.500,0.1,0.1,1.000,0.2,1.3,1.5,0.4,0.1,0.0,0.5,1.1,2.1
Wayne Ellington,SG,34,LAL,26,8,21.7,2.2,5.7,.378,1.9,5.2,.368,0.2,0.5,.500,.547,0.2,0.2,.800,0.3,1.5,1.8,0.8,0.5,0.1,0.5,1.1,6.4
Joel Embiid,C,27,PHI,23,23,33.4,8.1,17.3,.467,1.3,3.5,.388,6.7,13.8,.487,.506,8.4,10.3,.815,1.6,9.3,10.9,4.1,1.1,1.4,2.6,2.6,26.0
James Ennis III,F,31,BRK,2,0,7.0,1.0,3.5,.286,0.5,1.0,.500,0.5,2.5,.200,.357,0.0,0.0,,1.0,1.5,2.5,0.0,0.5,0.5,0.0,0.0,2.5
Drew Eubanks,C,24,SAS,32,8,12.8,1.8,3.5,.496,0.0,0.2,.167,1.7,3.3,.514,.500,1.3,1.8,.768,1.2,3.1,4.2,1.2,0.3,0.8,1.2,1.3,4.9
Tacko Fall,C,26,CLE,10,1,5.5,0.5,1.2,.417,0.0,0.0,,0.5,1.2,.417,.417,0.2,0.7,.286,0.7,1.5,2.2,0.2,0.0,0.6,0.3,0.3,1.2
Derrick Favors,C,30,OKC,25,11,16.4,2.6,5.0,.508,0.1,0.4,.200,2.5,4.6,.534,.516,0.4,0.7,.556,1.4,3.5,4.9,0.7,0.5,0.2,0.2,1.5,5.6
Bruno Fernando,C,23,BOS,10,0,2.7,0.2,0.3,.667,0.0,0.0,,0.2,0.3,.667,.667,0.0,0.0,,0.2,0.2,0.4,0.1,0.0,0.2,0.4,0.4,0.4
Dorian Finney-Smith,PF,28,DAL,32,32,32.8,3.8,8.4,.448,1.9,5.1,.372,1.9,3.3,.566,.561,0.8,1.2,.667,1.7,3.2,4.8,2.0,1.3,0.5,1.0,2.3,10.3
Malik Fitts,PF,24,UTA,4,0,2.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Flynn,PG,23,TOR,22,1,9.7,1.3,3.7,.358,0.5,1.9,.293,0.8,1.8,.425,.432,0.2,0.3,.571,0.3,1.0,1.3,1.0,0.5,0.1,0.4,1.0,3.4
Bryn Forbes,SG,28,SAS,31,0,14.6,2.8,6.3,.446,1.3,3.2,.408,1.5,3.1,.485,.549,0.9,1.0,.906,0.1,1.1,1.2,0.8,0.4,0.1,0.8,0.7,7.8
Aleem Ford,F,24,ORL,5,0,14.8,1.2,4.0,.300,0.4,3.0,.133,0.8,1.0,.800,.350,0.0,0.0,,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8
Trent Forrest,PG,23,UTA,25,0,7.4,0.4,0.9,.478,0.0,0.1,.333,0.4,0.8,.500,.500,0.3,0.4,.800,0.3,0.8,1.1,0.7,0.2,0.0,0.5,0.4,1.2
Evan Fournier,SG,29,NYK,34,34,29.2,4.9,11.8,.411,2.5,6.9,.369,2.3,4.9,.470,.519,1.0,1.3,.773,0.4,2.3,2.8,1.8,0.9,0.2,1.3,1.9,13.2
De'Aaron Fox,PG,24,SAC,31,31,34.1,7.7,17.2,.448,1.0,4.0,.252,6.7,13.3,.506,.477,4.3,5.8,.737,0.5,3.2,3.7,5.1,1.3,0.5,2.9,2.9,20.7
Tim Frazier,G,31,ORL,4,0,17.5,0.8,4.3,.176,0.5,2.0,.250,0.3,2.3,.111,.235,0.5,1.5,.333,0.5,1.5,2.0,3.0,0.3,0.0,1.8,2.5,2.5
Enes Freedom,C,29,BOS,21,1,13.0,2.0,3.8,.519,0.0,0.2,.250,1.9,3.6,.533,.525,0.8,1.0,.800,2.4,3.2,5.6,0.2,0.2,0.5,0.7,1.3,4.7
Wenyen Gabriel,F,24,BRK,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Gafford,C,23,WAS,31,31,22.1,3.9,5.9,.659,0.0,0.0,,3.9,5.9,.659,.659,1.5,2.0,.754,2.3,4.2,6.5,1.1,0.5,1.7,1.2,2.6,9.2
Danilo Gallinari,PF,33,ATL,26,0,21.8,3.1,7.4,.415,1.6,3.8,.418,1.5,3.7,.411,.521,1.8,2.0,.923,0.5,3.4,4.0,1.3,0.5,0.2,0.5,1.4,9.6
Langston Galloway,G,30,BRK,4,0,14.5,1.3,3.3,.385,0.5,2.0,.250,0.8,1.3,.600,.462,0.0,0.0,,0.3,1.8,2.0,1.3,0.0,0.0,1.3,1.3,3.0
Darius Garland,PG,22,CLE,31,31,34.2,7.4,15.4,.479,2.6,6.8,.384,4.7,8.5,.555,.564,2.2,2.4,.905,0.4,2.6,3.0,7.3,1.4,0.1,3.7,1.7,19.5
Marcus Garrett,SG,23,MIA,12,0,10.7,0.4,1.8,.238,0.1,0.3,.250,0.3,1.4,.235,.262,0.2,0.4,.400,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1
Usman Garuba,PF,19,HOU,13,0,6.8,0.5,1.6,.333,0.2,0.9,.167,0.4,0.7,.556,.381,0.1,0.2,.500,0.5,1.6,2.1,0.5,0.3,0.4,0.2,0.7,1.3
Luka Garza,C,23,DET,20,3,9.5,1.7,3.6,.465,0.5,1.3,.346,1.2,2.3,.533,.528,0.9,1.3,.680,1.4,0.9,2.3,0.5,0.3,0.1,0.5,1.7,4.6
Rudy Gay,PF,35,UTA,19,0,19.1,2.8,6.8,.415,1.6,4.3,.370,1.3,2.6,.490,.531,1.0,1.4,.704,0.8,3.9,4.7,1.0,0.4,0.2,0.8,1.6,8.3
Paul George,SF,31,LAC,26,26,35.5,9.0,21.4,.421,2.7,8.3,.323,6.3,13.0,.484,.484,4.0,4.5,.880,0.4,6.7,7.1,5.5,2.0,0.4,4.2,2.5,24.7
Taj Gibson,C,36,NYK,18,1,17.8,1.5,3.1,.482,0.2,0.7,.250,1.3,2.4,.545,.509,0.6,0.7,.769,1.6,2.6,4.2,0.7,0.4,0.9,0.7,2.7,3.7
Josh Giddey,SG,19,OKC,30,30,30.0,4.5,11.6,.388,0.9,3.7,.245,3.6,7.9,.454,.427,0.9,1.4,.651,1.5,5.7,7.1,6.1,0.9,0.6,2.8,1.7,10.8
Shai Gilgeous-Alexander,PG,23,OKC,30,30,35.2,7.7,18.4,.420,1.8,6.2,.283,6.0,12.2,.489,.467,5.5,6.7,.817,0.6,4.2,4.8,5.2,0.9,0.7,2.3,2.2,22.7
Anthony Gill,PF,29,WAS,14,0,5.1,0.9,1.1,.750,0.2,0.2,1.000,0.6,0.9,.692,.844,0.5,0.6,.875,0.5,0.9,1.4,0.3,0.0,0.1,0.2,0.6,2.4
Freddie Gillespie,F,24,ORL,4,0,12.8,1.3,2.0,.625,0.0,0.0,,1.3,2.0,.625,.625,0.5,1.0,.500,1.5,3.3,4.8,0.3,0.0,1.3,0.8,2.3,3.0
Rudy Gobert,C,29,UTA,33,33,31.8,5.4,7.6,.713,0.0,0.0,.000,5.4,7.6,.716,.713,4.5,6.6,.691,3.3,11.5,14.9,1.1,0.8,2.3,1.8,2.6,15.4
Jordan Goodwin,G,23,WAS,1,0,3.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Gordon,PF,26,DEN,30,30,32.3,5.3,10.3,.516,1.0,3.0,.344,4.3,7.3,.586,.566,2.3,3.1,.745,1.8,3.7,5.5,2.3,0.6,0.7,1.6,1.9,14.0
Eric Gordon,SG,33,HOU,30,19,29.4,5.2,10.4,.495,2.3,5.1,.451,2.9,5.3,.538,.605,1.9,2.6,.734,0.2,1.5,1.7,3.4,0.6,0.5,2.4,1.1,14.6
Devonte' Graham,PG,26,NOP,32,32,31.3,4.6,12.3,.376,3.0,8.3,.364,1.6,4.1,.400,.497,1.8,2.2,.812,0.5,2.2,2.6,4.7,1.1,0.2,1.6,1.4,14.0
Jerami Grant,PF,27,DET,24,24,33.2,6.6,15.9,.414,1.8,5.3,.331,4.8,10.6,.455,.469,5.2,6.1,.849,1.0,3.9,4.8,2.6,1.1,1.1,2.1,2.3,20.1
Hassani Gravett,G,25,ORL,6,3,23.8,2.5,5.5,.455,1.7,3.8,.435,0.8,1.7,.500,.606,0.5,0.7,.750,0.2,3.2,3.3,2.7,0.8,0.2,1.2,1.7,7.2
Danny Green,SF,34,PHI,24,18,24.9,2.4,6.0,.406,1.9,5.1,.374,0.5,0.8,.600,.566,0.3,0.3,1.000,0.6,2.1,2.8,1.3,1.5,0.9,1.0,2.0,7.1
Draymond Green,PF,31,GSW,31,31,30.6,3.4,6.2,.547,0.4,1.2,.289,3.0,5.0,.610,.576,1.3,2.2,.597,1.2,6.8,7.9,7.5,1.4,1.2,3.2,2.8,8.4
Jalen Green,SG,19,HOU,20,20,30.9,5.1,12.9,.395,2.1,6.7,.316,3.0,6.3,.480,.477,2.5,3.1,.806,0.4,2.6,3.0,2.4,0.8,0.3,2.7,1.5,14.8
JaMychal Green,PF,31,DEN,29,4,14.4,2.0,4.8,.421,0.6,2.3,.254,1.4,2.5,.575,.482,0.8,1.0,.786,0.8,2.6,3.4,0.8,0.8,0.4,0.9,2.2,5.4
Javonte Green,SF,28,CHI,27,16,22.0,2.1,4.3,.496,0.4,1.2,.375,1.7,3.1,.541,.547,0.9,1.1,.800,1.5,2.8,4.3,0.9,0.7,0.4,0.6,2.1,5.6
Jeff Green,C,35,DEN,33,24,25.1,3.4,6.9,.493,0.8,2.4,.333,2.6,4.6,.576,.550,2.0,2.5,.805,0.5,2.6,3.1,1.2,0.3,0.5,1.0,2.3,9.6
Josh Green,SG,21,DAL,18,0,8.4,1.2,2.1,.568,0.2,0.4,.375,1.0,1.6,.621,.608,0.2,0.4,.571,0.4,1.2,1.7,1.0,0.4,0.1,0.3,1.1,2.7
Blake Griffin,PF,32,BRK,24,20,21.4,2.4,6.6,.367,0.6,3.2,.197,1.8,3.4,.524,.415,1.2,1.7,.707,1.3,3.8,5.0,2.2,0.6,0.5,0.5,2.4,6.7
Quentin Grimes,SG,21,NYK,16,1,10.9,1.6,3.9,.413,1.4,3.3,.434,0.2,0.6,.300,.595,0.1,0.1,1.000,0.1,0.9,1.1,0.6,0.4,0.1,0.6,0.9,4.8
Tyrese Haliburton,SG,21,SAC,33,33,33.8,5.2,11.2,.465,2.0,4.7,.422,3.2,6.5,.495,.553,1.2,1.5,.816,0.9,3.2,4.0,6.5,1.8,0.8,2.3,1.4,13.5
Tyler Hall,G,24,NYK,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Hampton,SG,20,ORL,31,1,19.2,2.7,6.8,.398,1.1,2.7,.388,1.6,4.1,.405,.476,1.2,2.1,.585,0.3,2.4,2.7,2.4,0.6,0.2,1.4,1.3,7.7
Tim Hardaway Jr.,SG,29,DAL,29,20,31.7,5.3,13.5,.391,2.5,7.6,.332,2.8,5.9,.468,.485,1.8,2.4,.743,0.4,3.6,4.0,2.4,1.0,0.1,0.7,1.9,14.9
James Harden,PG,32,BRK,28,28,36.5,6.4,15.4,.415,2.5,7.4,.343,3.9,8.0,.482,.498,6.7,7.6,.879,0.9,7.1,8.0,9.8,1.4,0.7,4.9,2.5,22.0
Maurice Harkless,SF,28,SAC,24,14,19.9,1.6,3.7,.427,0.5,2.2,.231,1.1,1.5,.703,.494,0.4,0.5,.692,0.1,2.3,2.4,0.5,0.5,0.6,0.6,1.6,4.0
Jared Harper,G,24,NOP,2,0,5.0,1.5,3.5,.429,0.5,1.0,.500,1.0,2.5,.400,.500,0.0,0.0,,0.5,0.0,0.5,1.5,0.0,0.5,0.5,1.0,3.5
Montrezl Harrell,C,28,WAS,33,3,25.4,5.5,8.5,.645,0.1,0.3,.300,5.4,8.2,.658,.651,3.5,4.7,.742,2.2,5.2,7.3,2.2,0.5,0.6,1.2,1.9,14.5
Gary Harris,SG,27,ORL,28,18,28.1,3.8,8.5,.445,1.4,3.9,.345,2.4,4.6,.531,.525,1.4,1.6,.844,0.8,1.6,2.4,2.0,0.7,0.2,1.1,1.8,10.3
Joe Harris,SF,30,BRK,14,14,30.2,4.0,8.9,.452,2.9,6.3,.466,1.1,2.6,.417,.617,0.4,0.4,.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3
Tobias Harris,PF,29,PHI,25,25,34.6,7.0,15.3,.458,1.2,3.9,.299,5.8,11.4,.512,.496,3.7,4.3,.860,1.1,6.7,7.8,3.7,0.5,0.6,1.7,2.0,18.8
Shaquille Harrison,G,28,BRK,2,0,11.5,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.5,1.5,2.0,1.5,0.5,0.5,1.0,1.5,2.0
Josh Hart,PF,26,NOP,27,26,32.3,4.7,8.8,.529,1.0,2.7,.361,3.7,6.1,.602,.584,2.4,2.9,.810,1.1,6.0,7.1,4.3,1.0,0.3,1.9,2.8,12.7
Isaiah Hartenstein,C,23,LAC,29,0,16.4,3.2,4.9,.662,0.1,0.1,.667,3.2,4.8,.662,.669,1.1,1.7,.653,1.8,2.9,4.7,1.9,0.8,1.3,1.0,2.6,7.7
Udonis Haslem,C,41,MIA,8,0,6.5,1.3,2.5,.500,0.1,0.3,.500,1.1,2.3,.500,.525,0.4,0.4,1.000,0.5,1.6,2.1,0.3,0.1,0.1,0.3,1.4,3.0
Sam Hauser,SF,24,BOS,4,0,4.5,0.5,1.8,.286,0.5,1.8,.286,0.0,0.0,,.429,0.0,0.0,,0.3,0.5,0.8,0.0,0.3,0.0,0.0,0.3,1.5
Jaxson Hayes,C,21,NOP,23,0,12.7,2.1,4.0,.516,0.2,0.5,.333,1.9,3.5,.543,.538,1.6,2.0,.800,1.2,2.3,3.5,0.3,0.3,0.6,0.7,1.9,5.9
Killian Hayes,PG,20,DET,24,24,25.9,2.3,6.6,.340,0.9,2.9,.319,1.3,3.8,.356,.409,1.0,1.0,.920,0.5,2.8,3.3,3.7,1.1,0.5,1.5,2.6,6.4
Gordon Hayward,SF,31,CHO,34,34,33.4,6.0,13.3,.455,1.8,4.6,.392,4.2,8.6,.488,.523,3.3,3.8,.860,0.8,3.9,4.7,3.8,0.8,0.6,1.9,1.7,17.1
Aaron Henry,SF,22,PHI,3,0,3.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0
Juancho Hernangómez,PF,26,BOS,17,0,5.5,0.3,1.5,.192,0.2,1.1,.167,0.1,0.5,.250,.250,0.4,0.5,.667,0.5,0.9,1.5,0.2,0.2,0.1,0.4,0.4,1.1
Willy Hernangómez,C,27,NOP,21,2,15.1,3.1,5.5,.565,0.1,0.1,.667,3.0,5.3,.563,.574,1.6,2.2,.717,2.3,4.5,6.8,1.3,0.3,0.2,0.9,1.9,7.9
Tyler Herro,SG,22,MIA,29,7,32.1,7.8,17.5,.444,2.7,6.6,.408,5.1,10.9,.465,.521,2.4,2.8,.863,0.7,4.3,5.0,3.9,0.6,0.1,2.9,1.3,20.6
Buddy Hield,SG,29,SAC,35,6,29.4,5.3,13.6,.386,3.6,9.8,.371,1.6,3.9,.422,.519,1.7,1.9,.866,0.7,3.1,3.9,2.0,0.9,0.3,1.6,2.1,15.8
George Hill,SG,35,MIL,30,12,26.1,2.7,5.9,.458,0.9,2.8,.313,1.8,3.1,.585,.531,1.1,1.2,.943,0.8,2.4,3.3,2.5,0.7,0.1,1.0,1.6,7.4
Malcolm Hill,F,26,ATL,2,0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,0.5,1.0,1.5,0.0,0.5,0.0,0.0,1.0,2.0
Solomon Hill,PF,30,ATL,13,1,10.7,0.2,1.5,.150,0.2,1.0,.154,0.1,0.5,.143,.200,0.0,0.0,,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6
Aaron Holiday,PG,25,WAS,32,10,16.8,2.6,5.4,.477,0.6,1.6,.365,2.0,3.8,.525,.532,0.6,0.8,.792,0.1,1.5,1.6,1.8,0.6,0.3,0.9,1.6,6.4
Jrue Holiday,PG,31,MIL,29,28,32.9,7.3,14.9,.493,1.7,4.7,.360,5.7,10.2,.554,.550,1.4,2.1,.672,0.8,3.7,4.5,6.6,1.6,0.4,2.6,2.0,17.8
Justin Holiday,SF,32,IND,28,19,27.9,3.5,9.0,.389,2.3,6.6,.344,1.2,2.4,.515,.516,0.5,0.6,.824,0.3,2.5,2.8,1.6,0.6,0.3,0.9,2.1,9.8
Richaun Holmes,C,28,SAC,25,25,26.0,5.4,7.9,.690,0.1,0.2,.500,5.4,7.7,.694,.695,1.9,2.4,.797,2.6,6.3,8.9,1.3,0.3,1.0,1.4,3.1,12.8
Rodney Hood,SF,29,MIL,26,0,16.0,1.2,3.5,.348,0.7,2.2,.304,0.6,1.4,.417,.440,0.5,0.5,1.000,0.4,1.8,2.2,0.8,0.3,0.0,0.2,0.9,3.6
Al Horford,C,35,BOS,25,25,29.8,4.5,9.9,.457,1.4,4.5,.310,3.1,5.4,.582,.528,1.9,2.2,.857,1.6,6.3,7.9,3.6,0.8,1.5,1.0,2.2,12.4
Talen Horton-Tucker,SG,21,LAL,19,15,29.1,4.1,10.6,.383,0.8,3.5,.227,3.3,7.1,.459,.420,1.7,2.1,.800,0.7,3.4,4.2,2.6,1.1,0.4,1.5,3.1,10.6
Danuel House Jr.,SF,28,TOT,17,1,13.9,1.5,4.4,.333,0.6,2.1,.286,0.9,2.4,.375,.400,1.0,1.1,.895,0.2,2.3,2.5,1.1,0.3,0.3,1.1,0.9,4.5
Danuel House Jr.,SF,28,HOU,16,1,14.6,1.6,4.6,.338,0.6,2.1,.294,0.9,2.5,.375,.405,1.1,1.2,.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,1.0,4.8
Danuel House Jr.,G,28,NYK,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard,C,36,LAL,27,5,15.0,1.7,2.8,.613,0.2,0.3,.750,1.5,2.5,.597,.653,1.2,1.9,.615,1.6,3.8,5.4,0.5,0.8,0.7,0.9,1.8,4.8
Markus Howard,SG,22,DEN,16,0,7.3,1.4,3.9,.355,1.1,2.9,.391,0.3,1.0,.250,.500,0.4,0.5,.875,0.0,0.3,0.3,0.3,0.4,0.0,0.4,0.7,4.3
Kevin Huerter,SG,23,ATL,28,18,27.6,4.2,9.0,.462,1.8,4.6,.380,2.4,4.4,.548,.559,0.4,0.5,.857,0.4,2.9,3.3,2.7,0.4,0.3,1.3,1.9,10.5
Jay Huff,C,23,LAL,4,0,5.0,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0
Elijah Hughes,SF,23,UTA,7,0,2.6,0.0,0.3,.000,0.0,0.1,.000,0.0,0.1,.000,.000,0.3,0.3,1.000,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.3
De'Andre Hunter,SF,24,ATL,11,11,27.8,4.5,10.1,.450,1.4,3.5,.395,3.2,6.6,.479,.518,0.4,0.9,.400,0.4,2.4,2.7,0.6,0.6,0.3,1.3,2.9,10.8
Chandler Hutchison,SF,25,PHO,5,0,2.8,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.4,0.4,1.000,0.0,1.0,1.0,0.2,0.0,0.0,0.6,0.2,0.8
Bones Hyland,PG,21,DEN,24,0,16.8,2.9,7.8,.371,1.6,4.9,.325,1.3,2.9,.449,.473,1.1,1.3,.900,0.2,1.7,1.8,1.7,0.6,0.2,0.9,1.9,8.5
Serge Ibaka,C,32,LAC,15,3,15.2,2.1,4.9,.432,0.7,1.9,.379,1.4,3.0,.467,.507,0.6,1.1,.563,1.3,2.5,3.7,1.3,0.3,0.5,0.9,2.2,5.6
Andre Iguodala,SF,38,GSW,17,0,20.4,1.6,4.0,.397,0.5,2.5,.209,1.1,1.5,.720,.463,0.5,0.7,.750,0.7,2.7,3.4,3.9,0.7,0.7,0.8,0.8,4.2
Joe Ingles,SF,34,UTA,33,7,25.0,2.8,6.5,.441,2.0,5.0,.398,0.8,1.4,.596,.596,0.4,0.5,.750,0.4,2.7,3.1,3.6,0.5,0.2,1.2,1.7,8.1
Brandon Ingram,SF,24,NOP,27,27,34.7,8.5,18.7,.453,1.7,4.8,.349,6.8,14.0,.488,.497,4.3,5.3,.817,0.7,5.4,6.1,4.9,0.6,0.3,2.8,1.9,22.9
Wes Iwundu,F,27,ATL,1,0,23.0,1.0,5.0,.200,0.0,0.0,,1.0,5.0,.200,.200,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0
Frank Jackson,PG,23,DET,32,4,23.0,3.8,9.4,.405,1.9,5.7,.335,1.9,3.7,.513,.507,1.4,1.7,.830,0.3,1.2,1.5,0.9,0.5,0.2,0.8,1.6,10.9
Isaiah Jackson,PF,20,IND,9,0,5.4,0.8,1.9,.412,0.0,0.0,,0.8,1.9,.412,.412,0.3,0.7,.500,0.7,1.0,1.7,0.0,0.2,0.2,0.1,1.0,1.9
Jaren Jackson Jr.,PF,22,MEM,34,34,27.2,5.5,13.3,.417,1.9,5.9,.327,3.6,7.4,.488,.489,3.5,4.1,.843,1.1,4.1,5.2,1.1,0.9,1.8,1.7,3.4,16.4
Josh Jackson,SF,24,DET,25,3,17.9,2.3,6.0,.389,0.7,2.6,.273,1.6,3.3,.482,.450,0.9,1.3,.697,0.4,2.6,3.1,1.5,0.5,0.4,1.0,1.7,6.3
Justin Jackson,G-F,26,BOS,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Reggie Jackson,SG,31,LAC,31,31,32.6,6.5,16.7,.391,2.6,7.9,.329,3.9,8.8,.447,.469,1.5,1.8,.807,0.6,2.8,3.4,4.2,0.7,0.2,2.1,1.8,17.2
LeBron James,SF,37,LAL,23,23,37.1,10.3,19.9,.520,2.7,7.5,.353,7.7,12.4,.621,.586,4.2,5.4,.776,0.9,6.1,7.0,6.7,1.7,1.0,3.5,2.3,27.6
DeJon Jarreau,SG,24,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,SG,24,OKC,25,1,13.5,2.2,5.6,.388,0.8,3.0,.276,1.3,2.5,.524,.464,1.0,1.2,.800,0.2,0.9,1.1,1.3,0.6,0.1,0.7,1.2,6.1
Isaiah Joe,SG,22,PHI,21,0,11.5,1.0,3.4,.292,0.7,2.5,.283,0.3,0.9,.316,.396,0.6,0.7,.929,0.1,1.2,1.3,0.7,0.2,0.1,0.3,0.7,3.3
Alize Johnson,PF,25,TOT,17,0,7.6,0.8,1.6,.500,0.0,0.2,.000,0.8,1.5,.560,.500,0.2,0.5,.500,1.2,1.4,2.6,0.5,0.2,0.0,0.6,0.9,1.9
Alize Johnson,PF,25,CHI,16,0,7.6,0.8,1.4,.522,0.0,0.1,.000,0.8,1.3,.571,.522,0.3,0.4,.571,1.0,1.3,2.3,0.5,0.2,0.0,0.5,0.9,1.8
