Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Dewayne Dedmon, C,MIA ,Healthy,11.0,10.5,1.0,0.5,0.5,.600,1.000,1.0,1.0,2,21.0,1.0,3.5,2.00,2.0
Willy Hernangomez, C,NOR ,Healthy,7.3,6.7,0.7,0.3,0.0,.769,.667,0.0,1.3,3,16.0,0.7,3.3,1.50,2.0
Naz Reid, C,MIN ,Healthy,7.3,2.3,0.7,0.3,0.3,.292,.750,0.7,2.7,3,12.4,2.0,1.7,1.20,2.0
Daniel Gafford," C,PF",WAS ,Healthy,10.5,10.5,1.0,3.0,0.0,.800,.833,0.0,1.5,2,25.1,2.5,4.0,2.00,2.0
Tristan Thompson," PF,C",SAC ,Healthy,7.0,6.7,0.3,0.7,0.3,.500,.500,0.0,2.0,3,16.9,1.0,3.0,1.00,2.0
JaVale McGee, C,PHO ,Healthy,21.0,15.0,2.0,2.0,0.0,.563,1.000,1.0,0.0,1,26.4,2.0,8.0,0.00,2.0
Markus Howard," SG,PG",DEN ,Healthy,10.5,0.5,0.0,0.0,0.0,.467,.500,3.0,0.0,2,10.9,0.5,0.5,0.00,1.5
Rudy Gay," SF,PF",UTH ,Healthy,6.7,5.0,0.0,0.0,0.7,.364,1.000,1.0,1.0,3,19.6,0.3,1.7,0.00,2.0
Maxi Kleber," PF,C",DAL ,Healthy,5.0,3.8,0.8,0.5,0.0,.333,.714,0.3,0.8,4,18.5,1.3,1.5,0.00,2.0
Jeff Green," SF,PF",DEN ,Healthy,6.7,2.0,2.0,0.7,0.3,.615,1.000,0.0,0.3,3,27.9,1.3,2.7,3.00,5.0
Otto Porter," SF,PF",GSW ,Healthy,10.0,4.5,0.0,0.0,0.0,.353,1.000,2.5,0.5,2,22.3,1.5,0.5,0.00,1.0
Jaden McDaniels," PF,SF",MIN ,Healthy,6.7,4.0,0.7,0.3,0.7,.280,1.000,1.0,0.7,3,24.4,1.0,1.3,1.00,2.3
Ivica Zubac, C,LAC ,Healthy,10.0,8.0,1.0,2.0,0.5,.778,.750,0.0,2.5,2,29.7,3.0,3.5,1.30,4.5
Kevon Looney," PF,C",GSW ,Healthy,10.0,7.0,3.0,1.0,0.5,.643,.500,0.0,1.0,2,21.3,1.0,4.5,2.00,3.0
Jusuf Nurkic, C,POR , DTD ,10.0,10.0,3.5,0.5,0.5,.400,.800,0.0,4.5,2,24.5,2.0,4.0,1.50,5.5
Nicolas Claxton," C,PF",BKN ,Healthy,5.0,4.8,0.3,0.8,0.5,.571,.571,0.0,0.5,4,19.3,1.0,2.0,1.00,2.5
KZ Okpala, SF,MIA ,Healthy,10.0,6.5,1.0,1.5,0.5,.533,.000,2.0,0.5,2,30.0,0.0,2.0,2.00,4.0
John Collins," PF,C",ATL ,Healthy,20.0,6.0,3.0,0.0,2.0,.500,.700,1.0,0.0,1,37.6,7.0,5.0,0.00,4.0
Royce O'Neale," SF,PF",UTH ,Healthy,6.3,4.3,3.3,0.3,1.3,.636,.500,1.3,0.3,3,28.1,0.3,1.0,7.00,1.3
Kevin Huerter," SG,SF",ATL ,Healthy,19.0,3.0,3.0,0.0,2.0,.636,.000,5.0,4.0,1,34.8,0.0,2.0,0.80,1.0
JaMychal Green," PF,C",DEN , DTD ,6.3,2.3,0.7,1.0,0.7,.429,.800,1.0,0.0,3,11.9,1.3,1.0,0.00,1.3
Rodney Hood," SG,SF",MIL ,Healthy,6.3,2.0,1.0,0.0,0.7,.778,1.000,0.7,0.0,3,16.0,1.0,1.7,0.00,0.3
Saben Lee, PG,DET ,Healthy,9.5,4.5,4.0,0.5,1.5,.533,1.000,1.0,1.5,2,18.3,0.5,3.0,2.00,0.0
Xavier Tillman," PF,C",MEM ,Healthy,6.3,4.3,1.3,0.7,1.3,.438,.364,0.3,1.0,3,17.1,1.3,2.0,2.00,3.0
D'Angelo Russell," PG,SG",MIN ,Healthy,18.0,5.0,5.0,0.0,2.0,.417,.667,4.0,2.0,1,35.0,4.0,1.0,2.50,2.0
Taurean Prince," SF,PF",MIN ,Healthy,9.0,2.5,1.0,0.0,0.0,.417,1.000,2.0,1.0,2,15.6,2.0,0.5,2.00,1.5
Kevin Knox," SF,PF",NYK ,Healthy,9.0,2.5,0.5,0.0,0.5,.353,.500,2.5,0.0,2,16.4,0.5,0.5,0.00,0.0
Austin Reaves, SG,LAL ,Healthy,6.0,3.0,1.0,0.0,0.0,.455,1.000,0.7,0.3,3,18.8,2.0,1.0,2.00,0.3
Dwight Powell," PF,C",DAL ,Healthy,4.5,5.0,1.0,0.3,0.0,.546,.857,0.0,0.8,4,19.6,1.5,1.5,3.00,2.0
Robin Lopez, C,ORL ,Healthy,9.0,7.0,1.5,0.5,0.0,.667,.500,0.0,0.5,2,16.4,1.0,4.0,2.00,0.5
Killian Hayes," PG,SG",DET ,Healthy,5.7,2.0,3.3,0.3,0.3,.316,.750,0.7,0.0,3,23.1,1.0,1.3,0.00,1.7
Georges Niang," SF,PF",PHI ,Healthy,5.7,1.3,0.0,0.0,0.3,.539,.000,1.0,0.7,3,14.9,0.0,1.3,0.00,1.7
Eric Bledsoe," PG,SG",LAC ,Healthy,8.5,3.5,4.5,0.0,1.5,.333,.667,1.5,0.5,2,22.1,1.0,1.5,4.00,1.0
Cameron Payne," PG,SG",PHO ,Healthy,17.0,4.0,5.0,0.0,0.0,.438,1.000,1.0,4.0,1,22.2,2.0,6.0,1.30,3.0
Troy Brown," SG,SF",CHI , OUT ,8.5,4.0,2.5,0.5,1.5,.368,1.000,0.0,1.0,2,30.3,1.5,3.5,0.50,1.0
Andre Drummond, C,PHI ,Healthy,5.7,5.7,1.3,0.3,1.3,.750,.833,0.0,1.7,3,13.7,1.7,2.0,1.20,2.0
KJ Martin," SF,PF",HOU ,Healthy,5.7,2.7,2.0,0.3,0.0,.583,.400,0.3,0.0,3,18.9,0.7,2.0,0.00,1.3
Matisse Thybulle," SG,SF",PHI ,Healthy,5.7,1.0,0.7,0.7,0.7,.350,.000,1.0,0.7,3,24.6,0.0,1.3,0.50,1.7
Steven Adams, C,MEM , DTD ,5.3,10.3,2.7,0.0,0.7,.546,.333,0.0,3.7,3,27.1,1.3,2.0,2.70,1.0
Kelan Martin," SF,PF,SG",IND ,Healthy,8.0,2.0,1.0,0.5,0.5,.539,.000,1.0,0.0,2,18.8,0.0,2.5,0.00,1.0
Mike Muscala," PF,C",OKC ,Healthy,5.3,2.0,0.3,0.0,0.0,.462,.000,1.3,0.7,3,10.5,0.0,0.7,0.00,1.0
Jae Crowder," SF,PF",PHO ,Healthy,16.0,9.0,2.0,1.0,1.0,.600,.000,4.0,2.0,1,30.7,0.0,2.0,1.00,1.0
Cameron Johnson," SF,PF",PHO ,Healthy,16.0,6.0,0.0,0.0,1.0,.556,1.000,4.0,1.0,1,30.8,2.0,1.0,0.00,1.0
Josh Green," SG,SF",DAL ,Healthy,4.0,1.8,0.5,0.0,0.5,.583,.500,0.3,0.0,4,9.9,0.3,1.5,0.00,1.8
Alex Len," PF,C",SAC ,Healthy,5.0,4.3,1.0,1.7,0.7,.583,.500,0.0,1.0,3,17.9,0.3,2.3,1.00,2.7
Dwight Howard, C,LAL ,Healthy,3.8,5.8,0.5,0.8,0.8,.500,.500,0.3,0.5,4,15.9,0.5,1.3,0.50,1.3
Jaylen Nowell, SG,MIN ,Healthy,7.5,1.0,3.0,0.5,0.0,.546,.000,1.5,0.0,2,13.4,0.0,1.5,0.00,0.5
DeAndre' Bembry," SF,PF",BKN ,Healthy,3.8,2.5,0.8,0.5,0.5,.539,.500,0.0,0.8,4,15.1,0.3,1.8,3.00,2.5
Romeo Langford, SG,BOS ,Healthy,5.0,3.7,0.7,0.3,0.3,.539,.500,0.0,0.3,3,16.8,0.3,2.3,0.00,1.3
Clint Capela, C,ATL ,Healthy,14.0,16.0,1.0,2.0,2.0,.636,.000,0.0,1.0,1,34.0,0.0,7.0,1.00,2.0
D.J. Augustin, PG,HOU ,Healthy,4.7,1.7,4.7,0.0,0.3,.455,1.000,1.0,2.7,3,21.6,0.3,0.7,5.40,0.3
Mikal Bridges," SG,SF",PHO ,Healthy,14.0,3.0,1.0,1.0,0.0,.556,1.000,2.0,1.0,1,34.8,2.0,3.0,1.00,3.0
John Konchar," SG,PG",MEM ,Healthy,4.7,2.7,1.3,0.0,1.3,.444,.667,0.7,0.0,3,15.3,1.3,0.7,0.00,0.3
Deni Avdija," SG,SF,PF",WAS ,Healthy,7.0,6.0,0.5,1.5,0.0,.400,.000,1.0,0.5,2,21.7,0.0,2.0,0.00,2.0
Aleksej Pokusevski," SF,PF",OKC ,Healthy,4.7,5.7,1.3,0.7,1.3,.294,.500,1.0,0.7,3,16.7,0.3,0.7,4.00,1.7
Oshae Brissett," SF,PF",IND ,Healthy,7.0,5.0,1.5,0.0,0.5,.500,.000,1.0,1.5,2,23.0,0.0,2.0,0.70,2.5
Montrezl Harrell," PF,C",WAS ,Healthy,6.5,3.5,1.0,0.5,0.0,.462,.200,0.0,0.5,2,19.8,0.5,3.0,0.00,2.0
Aaron Nesmith," SG,SF",BOS ,Healthy,4.3,1.3,0.0,0.3,0.7,.462,.000,0.3,1.3,3,10.3,0.0,1.7,0.00,1.7
Grant Williams," SF,PF",BOS ,Healthy,4.3,2.3,0.0,1.0,1.0,.333,.667,1.0,1.3,3,20.7,1.3,0.0,0.00,2.7
Danilo Gallinari," SF,PF",ATL ,Healthy,13.0,6.0,0.0,1.0,0.0,.500,.000,3.0,0.0,1,23.7,0.0,2.0,0.00,4.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,6.5,3.0,1.5,0.0,1.0,.278,.000,1.5,1.5,2,29.9,0.0,1.0,2.50,1.0
Isaiah Hartenstein," PF,C",LAC ,Healthy,6.0,4.0,4.0,1.0,1.5,.714,1.000,0.0,1.5,2,17.8,1.0,2.5,5.50,2.5
Dennis Smith, PG,POR ,Healthy,6.0,3.0,2.5,1.0,0.5,.556,1.000,0.0,2.5,2,22.8,1.0,2.5,1.30,2.0
Draymond Green," PF,C",GSW ,Healthy,6.0,7.0,5.0,0.5,2.0,.333,.600,0.0,2.5,2,30.5,3.0,1.5,3.70,3.5
Jarrett Culver," PG,SG,SF",MEM , G-League ,6.0,1.5,1.5,0.5,1.5,.600,.000,0.0,0.5,2,14.4,0.0,3.0,1.00,1.5
JT Thor, PF,CHA ,Healthy,6.0,3.0,1.5,1.0,1.0,.444,.500,1.0,0.5,2,21.3,1.0,1.0,3.00,2.5
Larry Nance," PF,C",POR ,Healthy,6.0,9.5,4.0,0.5,0.5,.357,.500,0.0,1.0,2,24.2,1.0,2.5,8.00,3.5
Garrett Temple," PG,SG,SF",NOR ,Healthy,4.0,3.0,1.0,0.3,0.7,.286,.000,1.3,0.7,3,14.2,0.0,0.0,1.00,0.3
Davis Bertans," PF,C",WAS ,Healthy,6.0,1.5,1.0,0.5,0.5,.500,1.000,1.5,0.5,2,16.7,1.5,0.0,2.00,1.5
Devon Dotson," PG,SG",CHI , G-League ,6.0,0.5,0.5,0.0,0.0,.444,.500,0.5,0.0,2,17.0,1.5,1.5,0.00,1.5
Nemanja Bjelica, PF,GSW ,Healthy,5.5,4.5,2.0,0.5,0.5,.308,.667,0.5,1.0,2,16.4,1.0,1.5,1.50,3.0
Danny Green," SG,SF",PHI ,Healthy,3.7,3.0,2.0,1.0,0.7,.250,.000,1.0,1.0,3,21.0,0.0,0.3,2.50,2.0
Derrick Jones," SG,SF",CHI , OUT ,11.0,2.0,0.0,0.0,1.0,.571,1.000,1.0,1.0,1,28.1,2.0,3.0,0.00,2.0
Kenrich Williams," SF,PF",OKC ,Healthy,3.7,3.3,3.0,0.0,1.7,.308,.000,1.0,1.0,3,21.0,0.0,0.3,5.50,2.0
Gabe Vincent," PG,SG",MIA ,Healthy,5.5,2.5,5.5,0.5,2.5,.385,.000,0.5,1.0,2,23.0,0.0,2.0,4.00,3.5
Enes Freedom, C,BOS ,Healthy,3.3,3.0,0.3,0.3,0.0,.625,.000,0.0,0.3,3,7.3,0.0,1.7,0.00,0.0
Paul Millsap," PF,C",BKN ,Healthy,3.3,4.0,1.7,0.0,0.3,.313,.000,0.0,0.7,3,10.1,0.0,1.7,5.00,1.7
Robert Covington," PF,C,SF",POR ,Healthy,5.0,5.5,2.0,2.0,3.0,.308,.000,1.0,0.5,2,34.4,0.0,1.0,3.00,4.0
Chris Paul, PG,PHO ,Healthy,10.0,3.0,12.0,2.0,1.0,.444,1.000,0.0,1.0,1,29.7,2.0,4.0,12.00,4.0
Landry Shamet," PG,SG",PHO ,Healthy,10.0,2.0,1.0,0.0,0.0,.364,1.000,1.0,1.0,1,26.2,1.0,3.0,1.00,2.0
David Duke, G,BKN , G-League ,4.5,2.5,0.5,0.0,0.5,.333,.000,0.5,0.0,2,15.3,0.0,1.5,0.00,2.0
Justise Winslow," PF,PG,SF",LAC ,Healthy,4.5,2.5,1.0,0.0,0.5,.444,.000,0.5,0.0,2,7.9,0.0,1.5,0.00,0.5
Dean Wade," PF,C",CLE ,Healthy,3.0,1.3,0.0,0.0,0.0,.500,.000,1.0,0.0,3,5.9,0.0,0.0,0.00,0.3
R.J. Hampton," PG,SG",ORL ,Healthy,3.0,1.7,1.7,0.0,0.3,.167,.500,0.3,0.3,3,13.8,0.7,0.7,1.00,0.7
Payton Pritchard, PG,BOS ,Healthy,4.5,1.5,4.0,0.0,0.0,.273,.000,1.5,0.5,2,12.0,0.0,0.0,5.00,0.0
Nerlens Noel," PF,C",NYK ,Healthy,2.7,6.0,1.3,0.7,0.7,.571,.000,0.0,1.0,3,22.4,0.0,1.3,2.50,2.0
Yuta Watanabe," SF,PF",TOR ,Healthy,4.0,3.0,1.5,0.5,0.5,.200,.500,1.0,0.0,2,18.2,1.0,0.0,0.00,1.0
Brad Wanamaker," PG,SG",IND , DTD ,4.0,2.0,1.0,0.5,0.0,.444,.000,0.0,0.5,2,14.7,0.0,2.0,1.00,3.0
Daniel Theis," PF,C",HOU ,Healthy,8.0,6.0,0.0,2.0,0.0,.500,.000,0.0,1.0,1,18.2,0.0,4.0,0.00,0.0
Nick Richards, C,CHA ,Healthy,8.0,3.0,1.0,0.0,0.0,.600,1.000,0.0,1.0,1,20.7,2.0,3.0,1.00,4.0
Jared Butler, SG,UTH ,Healthy,2.7,1.7,1.0,0.0,0.0,.750,.000,0.7,0.3,3,2.9,0.0,0.3,0.00,0.7
Davon Reed, SG,DEN ,Healthy,2.7,4.3,0.7,0.0,1.3,.400,.000,0.0,0.3,3,13.0,0.0,1.3,0.00,1.3
Blake Griffin," PF,C",BKN ,Healthy,4.0,2.5,0.5,0.5,0.0,.600,.667,0.0,0.0,2,11.3,1.0,1.5,0.00,1.5
Chimezie Metu," PF,C",SAC ,Healthy,8.0,1.0,0.0,0.0,0.0,.667,.000,0.0,0.0,1,16.2,0.0,4.0,0.00,2.0
Jalen Smith," PF,C",PHO , DTD ,7.0,9.0,1.0,2.0,1.0,.375,.000,1.0,1.0,1,21.6,0.0,2.0,1.00,3.0
Trey Burke," PG,SG",DAL ,Healthy,7.0,1.0,5.0,0.0,0.0,.375,.000,1.0,0.0,1,17.5,0.0,2.0,0.00,2.0
Furkan Korkmaz," SG,SF",PHI ,Healthy,2.3,1.7,1.0,0.0,0.0,.182,1.000,0.3,0.3,3,12.2,0.7,0.3,0.00,0.3
Josh Jackson," SG,SF",DET ,Healthy,2.3,1.0,1.0,0.3,0.3,.300,.000,0.3,0.0,3,13.7,0.0,0.7,0.00,1.3
DeAndre Jordan, C,LAL ,Healthy,3.5,5.0,0.0,1.5,0.5,.500,.500,0.0,1.0,2,10.3,0.5,1.5,0.00,2.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,3.5,3.5,2.5,0.0,0.5,.375,.500,0.0,0.0,2,10.1,0.5,1.5,0.00,1.0
Moritz Wagner," PF,C",ORL ,Healthy,3.5,2.0,1.0,0.0,0.5,.375,.000,0.5,0.5,2,9.9,0.0,1.0,2.00,0.5
Aaron Holiday," PG,SG",WAS ,Healthy,3.5,0.0,0.5,0.0,0.0,1.000,1.000,0.0,0.5,2,7.6,0.5,1.5,1.00,0.0
Vernon Carey, C,CHA ,Healthy,7.0,2.0,0.0,0.0,1.0,.600,1.000,0.0,1.0,1,11.1,1.0,3.0,0.00,1.0
Rodney McGruder," SG,SF",DET ,Healthy,6.0,7.0,3.0,0.0,0.0,.500,.000,0.0,2.0,1,19.0,0.0,3.0,1.50,3.0
Anthony Gill," SF,PF",WAS ,Healthy,3.0,1.0,0.5,0.0,0.0,1.000,1.000,0.0,0.5,2,5.6,1.0,1.0,1.00,1.0
Omer Yurtseven, C,MIA ,Healthy,3.0,3.0,0.0,0.5,0.0,.667,1.000,0.0,1.0,2,5.7,1.0,1.0,0.00,2.0
Gary Payton," PG,SG",GSW ,Healthy,3.0,2.0,0.5,1.0,0.0,.429,.000,0.0,0.5,2,12.5,0.0,1.5,1.00,1.0
Alex Caruso," PG,SG",CHI ,Healthy,6.0,1.0,5.0,0.0,1.0,.400,.000,2.0,2.0,1,27.4,0.0,0.0,2.50,3.0
Tomas Satoransky," PG,SG",NOR ,Healthy,2.0,1.3,2.0,0.0,0.3,.300,.000,0.0,1.0,3,14.0,0.0,1.0,1.50,0.7
P.J. Washington," PF,C",CHA , DTD ,6.0,3.0,3.0,3.0,0.0,.286,.000,2.0,1.0,1,24.5,0.0,0.0,3.00,5.0
Eric Paschall," PF,C",UTH ,Healthy,2.0,0.3,0.0,0.0,0.3,.500,.000,0.7,0.7,3,3.5,0.0,0.0,0.00,0.3
Isaiah Todd, PF,WAS , G-League ,6.0,0.0,0.0,0.0,0.0,.500,.000,2.0,0.0,1,2.9,0.0,0.0,0.00,0.0
Tony Bradley, C,CHI ,Healthy,3.0,7.0,1.0,0.5,0.0,.500,.000,0.0,1.5,2,12.1,0.0,1.5,1.50,1.0
Corey Kispert," SG,SF",WAS ,Healthy,6.0,2.0,0.0,0.0,0.0,.667,.000,2.0,1.0,1,21.8,0.0,0.0,0.00,1.0
Alfonzo McKinnie," SF,PF",CHI ,Healthy,6.0,0.0,1.0,1.0,0.0,.333,.000,2.0,1.0,1,29.0,0.0,0.0,1.00,2.0
Josh Okogie," SG,SF",MIN ,Healthy,3.0,2.0,0.5,0.0,0.0,.500,.000,1.0,0.5,2,5.0,0.0,0.0,0.00,0.5
Trent Forrest, SG,UTH ,Healthy,1.7,1.3,1.7,0.0,0.3,.500,.000,0.3,0.3,3,7.4,0.0,0.3,2.00,0.3
Javonte Smart, G,MIL ,Healthy,1.7,1.7,0.7,0.0,0.3,.167,1.000,0.3,0.0,3,5.9,0.7,0.0,0.00,0.3
Theo Maledon, PG,OKC ,Healthy,2.5,1.0,1.5,0.5,0.5,.333,1.000,0.0,0.5,2,8.6,1.5,0.5,1.00,1.0
Damian Jones, C,SAC ,Healthy,5.0,8.0,3.0,1.0,1.0,.500,.600,0.0,2.0,1,16.2,3.0,1.0,1.50,1.0
Isaac Bonga," SF,PF",TOR , G-League ,5.0,0.0,1.0,1.0,0.0,.333,1.000,1.0,0.0,1,13.8,2.0,0.0,0.00,3.0
Kevin Pangos, G,CLE ,Healthy,2.5,0.5,1.5,0.0,0.0,.400,.000,0.5,0.5,2,5.0,0.0,0.5,3.00,1.5
Justin Champagnie, SF,TOR ,Healthy,2.5,1.0,0.0,0.0,0.0,1.000,1.000,0.0,0.0,2,10.5,0.5,1.0,0.00,0.5
Ayo Dosunmu," PG,SG",CHI , OUT ,5.0,0.0,3.0,0.0,0.0,1.000,.500,0.0,0.0,1,34.1,1.0,2.0,0.00,3.0
Svi Mykhailiuk," SF,SG",TOR ,Healthy,2.5,1.5,0.0,0.5,0.5,.200,.000,0.5,1.5,2,11.6,0.0,0.5,0.00,1.0
Jock Landale, C,SAS ,Healthy,2.5,0.0,0.0,0.0,0.0,1.000,.000,0.5,0.0,2,2.1,0.0,0.5,0.00,0.5
Kira Lewis," PG,SG",NOR , OUT ,5.0,0.0,3.0,0.0,1.0,.500,1.000,0.0,1.0,1,9.1,1.0,2.0,3.00,0.0
Chuma Okeke, PF,ORL ,Healthy,1.3,3.0,1.3,0.3,1.0,.118,.000,0.0,1.3,3,17.2,0.0,0.7,4.00,0.7
Ty Jerome," PG,SG",OKC ,Healthy,4.0,0.0,1.0,0.0,0.0,.400,.000,0.0,2.0,1,12.9,0.0,2.0,0.50,1.0
Jeremy Lamb," SG,SF",IND ,Healthy,2.0,2.0,1.5,0.0,0.5,.143,1.000,0.0,0.5,2,12.4,1.0,0.5,1.00,2.0
Wesley Matthews," SG,SF",MIL , OUT ,2.0,1.0,0.5,0.0,0.0,.333,.000,0.0,0.0,2,14.8,0.0,1.0,0.00,1.5
Cory Joseph, PG,DET ,Healthy,2.0,2.0,3.5,0.0,1.0,.333,1.000,0.0,2.5,2,15.9,1.0,0.5,2.70,1.0
Nathan Knight," PF,C",MIN ,Healthy,2.0,1.5,0.0,0.0,0.0,.000,1.000,0.0,0.0,2,4.0,2.0,0.0,0.00,0.0
Lou Williams," PG,SG",ATL ,Healthy,4.0,4.0,0.0,0.0,1.0,.333,.000,0.0,0.0,1,13.3,0.0,2.0,0.00,1.0
Santi Aldama," PF,C",MEM ,Healthy,2.0,2.0,0.0,0.0,0.0,.400,.000,0.0,0.0,2,6.3,0.0,1.0,0.00,1.0
Cam Reddish," SG,SF",ATL ,Healthy,4.0,0.0,2.0,0.0,0.0,.000,1.000,0.0,1.0,1,17.5,4.0,0.0,2.00,1.0
Richaun Holmes," PF,C",SAC , OUT ,4.0,3.0,1.0,0.0,0.0,.667,.000,0.0,0.0,1,10.0,0.0,2.0,0.00,1.0
Jabari Parker," SF,PF",BOS ,Healthy,4.0,3.0,0.0,0.0,0.0,.333,1.000,0.0,0.0,1,5.0,2.0,1.0,0.00,0.0
Miles McBride, PG,NYK ,Healthy,2.0,0.5,0.5,0.0,0.5,.500,1.000,0.0,0.0,2,2.3,1.0,0.5,0.00,0.0
Charles Bassey, C,PHI ,Healthy,4.0,0.0,0.0,1.0,1.0,1.000,.000,0.0,1.0,1,5.1,0.0,2.0,0.00,0.0
Damion Lee," SG,SF",GSW , G-League ,2.0,1.5,0.5,0.0,0.0,.143,1.000,0.0,0.5,2,12.0,1.0,0.5,1.00,2.0
Kent Bazemore," SG,SF",LAL ,Healthy,1.5,1.0,0.0,0.0,0.0,.333,.000,0.5,0.0,2,3.7,0.0,0.0,0.00,0.0
Jake Layman," SF,PF",MIN ,Healthy,1.5,1.0,0.5,0.0,0.0,.333,.000,0.5,0.0,2,4.5,0.0,0.0,0.00,0.5
Kai Jones," C,PF",CHA ,Healthy,3.0,2.0,0.0,0.0,0.0,.500,.500,0.0,0.0,1,5.9,1.0,1.0,0.00,1.0
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,1.5,4.0,2.0,0.0,0.5,.200,.500,0.0,1.5,2,13.8,0.5,0.5,0.70,1.5
CJ Elleby," SF,SG",POR ,Healthy,3.0,2.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,6.1,0.0,0.0,0.00,0.0
Miye Oni," SG,SF",UTH ,Healthy,1.0,0.3,0.7,0.0,0.0,.500,.000,0.3,0.0,3,2.9,0.0,0.0,0.00,0.3
Luka Garza, C,DET ,Healthy,3.0,0.0,0.0,0.0,0.0,.500,.000,1.0,2.0,1,2.7,0.0,0.0,0.00,0.0
Lamar Stevens," SF,PF",CLE ,Healthy,1.0,0.5,0.5,0.0,0.0,.333,.000,0.0,0.0,2,5.0,0.0,0.5,0.00,1.5
Marko Simonovic," C,PF",CHI ,Healthy,2.0,1.0,0.0,0.0,0.0,.000,1.000,0.0,0.0,1,4.7,2.0,0.0,0.00,0.0
Zeke Nnaji," PF,C",DEN ,Healthy,0.7,0.7,1.0,0.3,0.0,.000,1.000,0.0,0.3,3,12.7,0.7,0.0,2.00,2.0
Jonathan Kuminga," SF,PF",GSW , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,0.8,0.0,1.0,0.00,0.0
Trendon Watford," SF,PF",POR ,Healthy,2.0,3.0,1.0,1.0,1.0,1.000,.000,0.0,1.0,1,7.4,0.0,1.0,1.00,0.0
Leandro Bolmaro, SF,MIN ,Healthy,0.7,1.3,1.0,0.0,1.0,.000,1.000,0.0,0.3,3,11.2,0.7,0.0,1.00,1.0
Jordan McLaughlin, PG,MIN ,Healthy,2.0,1.0,0.0,0.0,1.0,.000,1.000,0.0,1.0,1,9.9,2.0,0.0,0.00,0.0
Isaiah Roby," C,PF",OKC ,Healthy,2.0,2.0,0.0,0.0,0.0,.333,.000,0.0,1.0,1,4.6,0.0,1.0,0.00,0.0
Frank Ntilikina," PG,SG",DAL ,Healthy,0.7,0.7,0.3,0.0,0.0,.250,.000,0.0,0.0,3,6.2,0.0,0.3,0.00,0.3
David Nwaba," SG,SF",HOU ,Healthy,0.7,2.3,0.0,0.3,0.3,.250,.000,0.0,0.3,3,5.9,0.0,0.3,0.00,1.7
Trey Murphy," SG,SF",NOR , G-League ,1.0,0.0,0.0,0.0,0.5,.250,.000,0.0,0.0,2,3.8,0.0,0.5,0.00,0.0
Tacko Fall, C,CLE , G-League ,2.0,0.0,0.0,1.0,0.0,.333,.000,0.0,0.0,1,5.4,0.0,1.0,0.00,1.0
Andre Iguodala," SG,SF,PF",GSW , OUT ,2.0,3.0,0.0,0.0,0.0,.200,.000,0.0,0.0,1,10.6,0.0,1.0,0.00,0.0
Goga Bitadze, C,IND ,Healthy,2.0,3.0,0.0,0.0,0.0,1.000,.000,0.0,1.0,1,3.9,0.0,1.0,0.00,1.0
Alize Johnson," SF,PF",CHI , OUT ,0.5,2.0,0.0,0.0,0.0,.000,.500,0.0,0.5,2,8.3,0.5,0.0,0.00,1.5
Malachi Flynn, PG,TOR , G-League ,1.0,0.0,1.0,0.0,0.0,.000,.500,0.0,0.0,1,5.1,1.0,0.0,0.00,2.0
DeMarcus Cousins," PF,C",MIL , DTD ,0.0,3.3,1.0,0.0,0.7,.000,.000,0.0,1.7,3,9.8,0.0,0.0,2.00,3.0
Victor Oladipo," SG,SF",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Goran Dragic," PG,SG",TOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Cody Zeller, C,POR , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Brodric Thomas, SG,BOS , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
JaQuori McLaughlin," SG,PG",DAL , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Paul George," SF,PF,SG",LAC , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
George Hill," PG,SG",MIL , OUT ,0.0,2.0,2.0,0.0,1.0,.000,.000,0.0,1.0,1,13.9,0.0,0.0,2.00,0.0
Jalen Suggs," PG,SG",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Eugene Omoruyi, SG,DAL , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Ziaire Williams," SF,SG",MEM , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
