Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Alperen Sengun, C,HOU , DTD ,8.0,1.5,0.5,1.0,0.0,.667,.600,0.5,1.0,2,11.0,1.5,2.5,1.00,3.0
Talen Horton-Tucker," SG,SF",LAL ,Healthy,5.3,3.7,2.0,0.7,0.0,.333,.857,0.0,1.7,3,20.7,2.0,1.7,4.00,3.3
Javonte Green," PG,SG",CHI , OUT ,8.0,3.0,2.5,1.0,2.0,.500,.800,0.0,0.0,2,25.3,4.0,2.0,0.00,3.0
JaVale McGee, C,PHO , OUT ,16.0,8.0,0.0,2.0,0.0,.571,.667,0.0,3.0,1,23.4,8.0,4.0,0.00,4.0
Cam Reddish," SG,SF",ATL ,Healthy,8.0,0.5,1.0,0.5,2.5,.294,.833,0.5,2.0,2,20.7,2.5,2.0,0.50,1.0
Evan Fournier," SG,SF",NYK ,Healthy,8.0,2.0,2.5,0.0,1.0,.273,.000,2.0,1.0,2,22.6,0.0,1.0,5.00,2.0
Sterling Brown," SG,SF",DAL ,Healthy,8.0,4.5,0.5,0.5,0.0,.600,.500,1.5,0.0,2,19.3,0.5,1.5,0.00,0.5
Reggie Bullock," SG,SF",DAL , ACT ,16.0,5.0,3.0,0.0,1.0,.625,.750,3.0,1.0,1,30.5,3.0,2.0,3.00,1.0
Steven Adams, C,MEM ,Healthy,8.0,9.5,2.0,1.0,0.0,.583,.400,0.0,0.5,2,26.5,1.0,3.5,3.00,1.5
Torrey Craig," SG,SF",IND ,Healthy,8.0,7.0,4.0,1.0,0.5,.429,1.000,0.0,2.5,2,27.8,2.0,3.0,4.30,3.0
Aaron Gordon," SF,PF",DEN ,Healthy,16.0,7.0,1.0,1.0,1.0,.467,.500,0.0,1.0,1,20.8,2.0,7.0,1.00,2.0
Davion Mitchell," SG,PG",SAC , ACT ,8.0,1.0,1.5,0.0,0.5,.412,.000,1.0,0.5,2,21.6,0.0,2.5,0.00,0.5
Austin Rivers," PG,SG",DEN , DTD ,7.5,1.0,2.5,0.0,0.5,.263,1.000,1.5,1.5,2,33.5,1.0,1.0,4.00,2.0
CJ Elleby," SF,SG",POR ,Healthy,7.5,3.5,0.5,0.0,0.5,.400,1.000,1.0,0.0,2,17.9,2.5,1.0,0.00,2.5
Serge Ibaka," PF,C",LAC ,Healthy,5.0,4.7,1.7,1.0,0.0,.333,1.000,0.3,2.3,3,16.4,1.3,1.3,4.00,1.0
Mikal Bridges," SG,SF",PHO ,Healthy,7.5,5.5,2.0,0.5,1.5,.353,.000,1.5,1.0,2,31.1,0.0,1.5,1.00,2.5
Tyler Cook," PF,C",CHI , G-League ,5.0,3.0,0.0,0.0,1.0,.667,.750,0.0,0.0,3,9.6,1.0,2.0,0.00,2.0
Payton Pritchard, PG,BOS ,Healthy,7.5,2.5,2.0,0.0,0.0,.429,.000,1.5,1.0,2,23.5,0.0,1.5,4.00,2.0
Gary Clark," SF,PF",NOR ,Healthy,7.5,3.5,1.0,0.5,0.5,.385,.000,2.5,0.0,2,22.9,0.0,0.0,0.00,0.0
Theo Maledon, PG,OKC ,Healthy,5.0,2.0,1.3,0.0,0.0,.250,.833,0.7,0.7,3,17.3,1.7,0.7,3.00,0.7
Dwight Powell," PF,C",DAL ,Healthy,7.5,6.5,1.0,0.0,1.5,.429,.600,0.0,1.5,2,24.0,1.5,3.0,1.50,2.5
Jonas Valanciunas, C,NOR , DTD ,15.0,10.0,2.0,1.0,0.0,.364,.750,1.0,4.0,1,30.1,6.0,3.0,0.50,3.0
Kenrich Williams," SF,PF",OKC ,Healthy,5.0,5.3,2.7,0.0,0.3,.400,.000,1.0,1.0,3,20.6,0.0,1.0,5.00,0.7
Quentin Grimes, SG,NYK ,Healthy,4.7,2.3,1.3,0.3,0.7,.227,.000,1.3,0.3,3,20.9,0.0,0.3,0.00,1.7
Lou Williams," PG,SG",ATL ,Healthy,14.0,3.0,5.0,0.0,0.0,.250,1.000,1.0,0.0,1,31.7,7.0,2.0,0.00,3.0
Kevon Looney," PF,C",GSW ,Healthy,7.0,6.0,4.5,0.5,1.0,.583,.000,0.0,1.0,2,28.6,0.0,3.5,9.00,5.0
Lamar Stevens," SF,PF",CLE ,Healthy,7.0,3.0,0.0,0.5,0.5,.375,.500,0.5,0.5,2,18.4,0.5,2.5,0.00,2.5
Patrick Beverley," PG,SG",MIN ,Healthy,7.0,4.5,6.5,1.0,1.5,.222,.500,1.0,1.0,2,29.4,2.0,1.0,3.50,3.0
Josh Hart," SG,SF",NOR ,Healthy,14.0,11.0,9.0,1.0,1.0,.385,.333,1.0,3.0,1,35.7,3.0,4.0,3.00,4.0
Svi Mykhailiuk," SF,SG",TOR ,Healthy,6.5,1.0,1.5,0.0,0.5,.444,.667,1.5,0.0,2,20.8,1.0,0.5,0.00,0.0
Matisse Thybulle," SG,SF",PHI , DTD ,6.5,4.0,0.5,1.5,1.5,.500,.000,0.5,0.0,2,38.0,0.0,2.5,0.00,4.5
Andre Iguodala," SG,SF,PF",GSW ,Healthy,6.5,5.5,6.0,0.0,0.0,.556,.500,1.0,1.5,2,23.9,0.5,1.5,1.30,0.5
Kelly Oubre," SG,SF,PF",CHA ,Healthy,13.0,1.0,3.0,0.0,0.0,.385,.200,2.0,1.0,1,23.7,1.0,3.0,3.00,1.0
Brandon Goodwin, PG,CLE ,Healthy,13.0,4.0,6.0,0.0,0.0,.667,.500,0.0,2.0,1,24.6,1.0,6.0,3.00,3.0
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,13.0,5.0,0.0,0.0,0.0,.250,.333,4.0,3.0,1,26.8,1.0,0.0,0.00,3.0
Matt Thomas," PG,SG",CHI ,Healthy,4.3,0.7,0.3,0.0,0.0,.357,.000,1.0,0.0,3,16.1,0.0,0.7,0.00,0.7
Al Horford," PF,C",BOS ,Healthy,6.5,8.5,7.5,1.5,1.0,.211,.833,0.0,1.5,2,31.3,2.5,2.0,11.50,3.5
Daishen Nix," SG,PG",HOU ,Healthy,6.5,0.0,0.5,0.0,1.0,.833,.500,1.0,1.0,2,7.7,0.5,1.5,0.50,1.0
Nathan Knight," PF,C",MIN ,Healthy,6.5,5.5,2.0,1.0,0.0,.333,.714,0.0,1.5,2,22.1,2.5,2.0,3.00,4.0
Malcolm Hill, F,FA , FA ,13.0,3.0,1.0,1.0,3.0,.625,.000,3.0,0.0,1,29.4,0.0,2.0,0.00,5.0
Josh Green," SG,SF",DAL ,Healthy,6.0,2.5,2.0,1.0,0.5,.333,1.000,0.0,1.0,2,27.2,2.0,2.0,0.50,2.5
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,6.0,2.5,1.5,0.5,1.0,.625,.167,0.5,1.0,2,17.2,0.5,2.0,3.00,2.0
Kyle Lowry, PG,MIA ,Healthy,12.0,3.0,3.0,2.0,0.0,.273,.800,2.0,4.0,1,36.8,4.0,1.0,0.80,3.0
Jalen McDaniels," PF,C",CHA ,Healthy,12.0,3.0,0.0,1.0,1.0,.625,1.000,0.0,2.0,1,30.1,2.0,5.0,0.00,2.0
Jake Layman," SF,PF",MIN ,Healthy,6.0,1.0,0.0,0.0,0.0,.667,1.000,0.5,0.5,2,12.6,1.5,1.5,0.00,0.5
Kyle Anderson," SF,PF",MEM , OUT ,6.0,4.0,2.0,0.0,0.0,.385,1.000,0.0,1.0,2,27.0,1.0,2.5,1.00,2.0
Kemba Walker, PG,NYK , DTD ,6.0,3.0,2.0,0.0,0.0,.250,.500,1.5,2.5,2,26.5,0.5,0.5,1.70,0.0
Cameron McGriff, F,POR , OUT ,5.5,6.5,1.0,0.5,0.0,.444,1.000,0.5,0.0,2,16.7,1.0,1.5,0.00,3.0
Terence Davis," SG,SF",SAC , OUT ,11.0,6.0,3.0,1.0,0.0,.364,.000,3.0,0.0,1,21.1,0.0,1.0,0.00,3.0
Landry Shamet," PG,SG",PHO ,Healthy,5.5,2.0,1.5,0.5,1.0,.333,.000,0.5,0.5,2,25.9,0.0,2.0,1.00,0.5
Jonathan Kuminga," SF,PF",GSW ,Healthy,5.5,1.5,0.0,0.0,0.5,.500,.300,0.0,0.0,2,11.4,1.5,2.0,0.00,2.5
Chris Duarte, SG,IND , OUT ,11.0,0.0,4.0,0.0,1.0,.714,.000,1.0,3.0,1,23.0,0.0,4.0,1.30,1.0
Jordan McLaughlin, PG,MIN ,Healthy,5.5,1.5,1.5,0.0,2.0,.417,.500,0.0,1.0,2,17.5,0.5,2.5,3.00,1.0
Willy Hernangomez, C,NOR ,Healthy,5.5,5.5,0.5,0.0,0.0,.333,.600,0.0,1.0,2,12.8,1.5,2.0,0.50,1.0
Lonnie Walker," SG,SF",SAS , OUT ,11.0,2.0,2.0,0.0,0.0,.333,.000,3.0,1.0,1,20.6,0.0,1.0,2.00,1.0
Bol Bol," PF,C",DEN ,Healthy,11.0,3.0,1.0,0.0,0.0,.714,.500,0.0,1.0,1,20.2,1.0,5.0,1.00,1.0
Taj Gibson," PF,C",NYK ,Healthy,3.7,7.0,0.7,1.7,0.7,.571,.750,0.0,0.0,3,22.3,1.0,1.3,0.00,1.0
Jock Landale, C,SAS ,Healthy,5.5,2.5,0.5,1.0,0.0,.571,1.000,0.5,0.0,2,13.0,1.0,1.5,0.00,1.0
Vlatko Cancar," SF,PF",DEN , DTD ,11.0,1.0,1.0,1.0,0.0,.714,.000,1.0,0.0,1,14.8,0.0,4.0,0.00,0.0
Reggie Perry," PF,C",POR ,Healthy,5.5,3.5,1.0,0.0,0.5,.444,1.000,0.5,0.5,2,20.4,1.0,1.5,1.00,3.0
Justin Robinson, PG,DET ,Healthy,5.5,1.0,1.5,0.5,0.0,.364,.000,1.5,0.5,2,17.1,0.0,0.5,0.00,2.5
Kevin Pangos, G,CLE ,Healthy,3.3,1.3,4.0,0.0,0.0,.250,.000,0.0,0.7,3,18.9,0.0,1.7,10.00,0.7
Jordan Poole," PG,SG",GSW ,Healthy,10.0,2.0,2.0,0.0,0.0,.500,.750,1.0,4.0,1,16.9,3.0,2.0,0.50,3.0
Admiral Schofield," SF,PF",ORL ,Healthy,5.0,5.0,1.0,0.0,0.0,.556,.000,0.0,1.5,2,15.3,0.0,2.5,2.00,2.5
Naz Reid, C,MIN ,Healthy,5.0,6.0,0.5,0.5,0.5,.364,.667,0.0,0.0,2,13.7,1.0,2.0,0.00,2.0
Trevelin Queen, G,HOU ,Healthy,5.0,2.5,0.5,0.0,0.5,.500,1.000,1.0,2.0,2,9.7,1.0,0.5,0.50,1.0
Furkan Korkmaz," SG,SF",PHI ,Healthy,5.0,2.0,1.0,0.0,0.5,.308,.000,1.0,0.0,2,17.0,0.0,1.0,0.00,1.5
James Ennis," SG,SF",LAC ,Healthy,10.0,4.0,0.0,0.0,1.0,.429,1.000,0.0,0.0,1,16.1,4.0,3.0,0.00,2.0
Yuta Watanabe," SF,PF",TOR ,Healthy,5.0,2.5,1.0,0.0,0.0,.400,.000,1.0,1.0,2,22.4,0.0,1.0,1.00,3.5
Andre Drummond, C,PHI ,Healthy,10.0,10.0,1.0,1.0,1.0,.625,.000,0.0,2.0,1,16.0,0.0,5.0,0.50,2.0
Austin Reaves, SG,LAL ,Healthy,10.0,1.0,1.0,0.0,1.0,.429,1.000,1.0,0.0,1,26.6,3.0,2.0,0.00,2.0
Robin Lopez, C,ORL , OUT ,9.0,2.0,4.0,1.0,0.0,.800,.500,0.0,4.0,1,24.0,1.0,4.0,1.00,2.0
D.J. Wilson," PF,C",FA , FA ,9.0,6.0,0.0,0.0,0.0,.667,.833,0.0,0.0,1,13.0,5.0,2.0,0.00,3.0
Haywood Highsmith," SG,SF",MIA ,Healthy,9.0,1.0,0.0,0.0,0.0,.750,.000,3.0,0.0,1,14.5,0.0,0.0,0.00,2.0
Frank Ntilikina," PG,SG",DAL ,Healthy,9.0,3.0,3.0,0.0,2.0,.500,.000,1.0,2.0,1,38.3,0.0,3.0,1.50,0.0
Nemanja Bjelica, PF,GSW ,Healthy,4.5,6.0,0.5,0.0,0.0,.500,1.000,0.0,1.5,2,15.3,1.5,1.5,0.00,2.5
Gabe Vincent," PG,SG",MIA , OUT ,9.0,5.0,1.0,0.0,4.0,.333,.000,3.0,0.0,1,34.8,0.0,0.0,0.00,1.0
James Johnson," PF,C,SF",BKN ,Healthy,4.5,1.5,3.0,0.5,0.5,.571,.000,0.5,1.5,2,24.9,0.0,1.5,6.00,2.0
Keon Johnson," SF,SG",LAC , G-League ,3.0,1.7,2.0,0.0,0.3,.333,.750,0.0,0.3,3,12.2,1.0,1.0,4.00,2.7
Ignas Brazdeikis," SF,PF",ORL ,Healthy,4.5,1.5,1.0,0.0,0.0,.571,.000,0.5,0.5,2,13.3,0.0,1.5,2.00,1.5
Kelan Martin," SF,PF,SG",IND , OUT ,9.0,2.0,0.0,1.0,1.0,.429,.000,3.0,0.0,1,20.3,0.0,0.0,0.00,2.0
Tony Snell," SG,SF",POR ,Healthy,4.5,3.0,0.0,0.0,0.0,.500,.000,1.5,0.5,2,15.2,0.0,0.0,0.00,2.5
Greg Monroe," PF,C",MIN ,Healthy,4.5,6.0,2.5,1.5,0.0,.800,.250,0.0,1.0,2,19.1,0.5,2.0,5.00,2.0
Zeke Nnaji," PF,C",DEN , OUT ,8.0,2.0,0.0,0.0,0.0,.444,.000,0.0,0.0,1,19.1,0.0,4.0,0.00,0.0
Bones Hyland," PG,SG",DEN , OUT ,8.0,3.0,3.0,1.0,0.0,.273,.500,1.0,0.0,1,24.3,1.0,2.0,0.00,4.0
Mason Plumlee," PF,C",CHA ,Healthy,8.0,12.0,4.0,0.0,2.0,.500,.500,0.0,2.0,1,31.5,2.0,3.0,2.00,4.0
Daniel Theis," PF,C",HOU ,Healthy,8.0,5.0,1.0,1.0,0.0,.375,1.000,0.0,2.0,1,27.2,2.0,3.0,0.50,2.0
Davon Reed, SG,DEN ,Healthy,4.0,2.5,2.5,0.0,1.5,.500,1.000,0.0,0.5,2,16.6,1.0,1.5,3.00,3.0
Malik Newman," PG,SG",CLE ,Healthy,8.0,1.0,1.0,0.0,0.0,.600,1.000,0.0,1.0,1,7.7,2.0,3.0,1.00,0.0
Marquese Chriss," PF,C",DAL ,Healthy,8.0,7.0,0.0,1.0,0.0,.800,.000,0.0,1.0,1,18.5,0.0,4.0,0.00,2.0
Trent Forrest, SG,UTH ,Healthy,4.0,2.0,2.5,0.0,0.0,.429,.667,0.0,1.0,2,18.8,1.0,1.5,1.50,0.5
Keita Bates-Diop," SF,PF",SAS , DTD ,8.0,11.0,1.0,2.0,2.0,.500,.000,0.0,1.0,1,22.9,0.0,4.0,1.00,0.0
Duane Washington, PG,IND ,Healthy,8.0,4.0,2.0,1.0,2.0,.214,1.000,0.0,2.0,1,29.9,2.0,3.0,1.00,0.0
Malachi Flynn, PG,TOR , G-League ,4.0,2.0,2.0,0.5,0.0,.214,.000,1.0,0.5,2,18.6,0.0,0.5,3.00,1.0
Tomas Satoransky," PG,SG",NOR , OUT ,4.0,2.5,5.5,0.0,1.5,.333,.750,0.5,0.5,2,15.5,1.5,0.5,5.00,1.0
Xavier Moon, G,LAC ,Healthy,4.0,2.0,0.5,0.0,0.0,.267,.000,0.0,1.0,2,14.6,0.0,2.0,0.50,1.0
Miles McBride, PG,NYK ,Healthy,3.5,2.5,2.0,0.0,1.0,.231,.000,0.5,1.0,2,24.4,0.0,1.0,4.00,2.0
DeAndre' Bembry," SF,PF",BKN ,Healthy,3.5,3.5,2.0,0.5,1.5,.286,1.000,0.0,0.0,2,21.7,1.5,1.0,0.00,2.0
Anfernee Simons," PG,SG",POR , OUT ,7.0,5.0,5.0,0.0,0.0,.231,.000,1.0,2.0,1,29.1,0.0,2.0,2.50,5.0
Jared Harper, PG,NOR , G-League ,7.0,1.0,3.0,1.0,0.0,.500,.000,1.0,1.0,1,7.8,0.0,2.0,3.00,1.0
Joe Ingles," SG,SF,PF",UTH ,Healthy,3.5,1.5,2.5,0.0,0.5,.200,1.000,0.5,2.0,2,28.3,1.0,0.5,0.80,4.0
Dean Wade," PF,C",CLE ,Healthy,2.3,5.0,2.0,0.3,0.0,.250,.000,0.3,0.3,3,21.1,0.0,0.7,2.00,1.3
Wenyen Gabriel," PF,SF",LAC ,Healthy,7.0,4.0,1.0,0.0,0.0,.667,.500,1.0,1.0,1,14.0,2.0,1.0,1.00,5.0
Brad Wanamaker," PG,SG",WAS , OUT ,7.0,4.0,7.0,0.0,2.0,.400,1.000,0.0,0.0,1,27.1,3.0,2.0,0.00,3.0
Kevin Knox," SF,PF",NYK ,Healthy,7.0,2.0,0.0,0.0,0.0,.375,.000,1.0,0.0,1,15.4,0.0,2.0,0.00,0.0
Jeff Green," SF,PF",DEN , OUT ,7.0,3.0,0.0,1.0,1.0,.375,.000,1.0,2.0,1,28.9,0.0,2.0,0.00,1.0
Nick Richards, C,CHA ,Healthy,6.0,2.0,0.0,0.0,2.0,1.000,.667,0.0,1.0,1,13.1,2.0,2.0,0.00,5.0
KZ Okpala, SF,MIA , OUT ,6.0,0.0,1.0,1.0,0.0,.750,.000,0.0,0.0,1,15.5,0.0,3.0,0.00,1.0
Craig Sword, G,WAS ,Healthy,3.0,0.0,0.5,0.0,2.0,.750,.000,0.0,0.5,2,8.7,0.0,1.5,1.00,2.5
Nik Stauskas," SG,SF",MIA ,Healthy,6.0,2.0,1.0,0.0,0.0,.333,.750,1.0,0.0,1,10.8,3.0,0.0,0.00,1.0
Xavier Tillman," PF,C",MEM , OUT ,6.0,0.0,0.0,1.0,2.0,.500,1.000,0.0,0.0,1,11.6,4.0,1.0,0.00,0.0
Aleksej Pokusevski," SF,PF",OKC ,Healthy,6.0,8.0,0.0,0.0,0.0,.400,.000,2.0,0.0,1,17.1,0.0,0.0,0.00,2.0
Freddie Gillespie," SF,C,PF",ORL ,Healthy,3.0,2.5,0.0,0.0,0.0,1.000,.500,0.0,0.5,2,12.2,1.0,1.0,0.00,3.0
Dwight Howard, C,LAL ,Healthy,6.0,1.0,1.0,0.0,0.0,.667,.500,0.0,0.0,1,16.4,2.0,2.0,0.00,4.0
Khem Birch," PF,C",TOR ,Healthy,6.0,5.0,1.0,0.0,0.0,.750,.000,0.0,0.0,1,19.4,0.0,3.0,0.00,1.0
Doug McDermott," SF,PF",SAS , OUT ,6.0,6.0,1.0,0.0,0.0,.286,.000,2.0,2.0,1,19.9,0.0,0.0,0.50,1.0
Wayne Ellington," SG,SF",LAL ,Healthy,6.0,1.0,1.0,0.0,0.0,1.000,.000,2.0,0.0,1,5.5,0.0,0.0,0.00,0.0
Isaiah Thomas, PG,DAL , OUT ,6.0,0.0,4.0,0.0,0.0,.375,.000,0.0,0.0,1,13.3,0.0,3.0,0.00,0.0
Denzel Valentine," SG,SF",LAL ,Healthy,6.0,3.0,3.0,0.0,0.0,.500,.000,2.0,0.0,1,23.9,0.0,0.0,0.00,3.0
Troy Brown," SG,SF",CHI ,Healthy,2.0,3.0,2.3,0.0,1.0,.400,1.000,0.0,0.0,3,19.0,0.7,0.7,0.00,1.3
Jarred Vanderbilt," PF,C",MIN , DTD ,5.0,7.0,1.0,2.0,1.0,.400,.500,0.0,1.0,1,22.3,1.0,2.0,1.00,3.0
Killian Tillie, C,MEM ,Healthy,2.5,5.0,2.0,1.0,2.0,.200,1.000,0.5,0.0,2,22.1,1.0,0.0,0.00,1.0
Elfrid Payton, PG,PHO ,Healthy,5.0,1.0,1.0,0.0,2.0,.500,.500,0.0,0.0,1,10.1,1.0,2.0,0.00,1.0
Moses Brown, C,DAL ,Healthy,2.5,2.5,0.0,0.0,0.0,.667,.500,0.0,0.5,2,5.3,0.5,1.0,0.00,1.0
Trey Murphy," SG,SF",NOR ,Healthy,2.5,0.5,0.0,0.0,0.5,.250,1.000,0.5,0.5,2,11.4,1.0,0.0,0.00,0.5
Hassani Gravett," PG,SG",ORL ,Healthy,5.0,3.0,4.0,0.0,1.0,.500,.000,1.0,1.0,1,18.6,0.0,1.0,4.00,0.0
Gabriel Deck, SF,OKC , G-League ,5.0,1.0,2.0,0.0,0.0,1.000,.000,1.0,0.0,1,10.8,0.0,1.0,0.00,0.0
Drew Eubanks," PF,C",SAS ,Healthy,2.5,1.0,0.0,0.0,0.0,1.000,.500,0.0,0.0,2,5.5,1.5,0.5,0.00,2.0
Ish Wainright, SG,PHO ,Healthy,5.0,1.0,0.0,0.0,0.0,.500,.000,1.0,1.0,1,12.8,0.0,1.0,0.00,2.0
Lance Stephenson," SG,SF",IND ,Healthy,2.0,1.0,1.5,0.0,0.0,.667,.000,0.0,0.5,2,9.1,0.0,1.0,2.00,0.5
Olivier Sarr, C,OKC ,Healthy,2.0,2.5,0.0,1.0,0.0,.333,1.000,0.0,0.0,2,6.8,1.0,0.5,0.00,0.5
Micah Potter, F,DET ,Healthy,4.0,2.0,0.0,1.0,0.0,.400,.000,0.0,1.0,1,13.1,0.0,2.0,0.00,2.0
Alize Johnson," SF,PF",WAS ,Healthy,2.0,4.0,0.0,0.0,0.0,.400,.000,0.0,1.5,2,6.2,0.0,1.0,0.00,0.0
Derrick Favors," C,PF",OKC , ACT ,2.0,2.5,1.5,0.5,0.0,.400,.000,0.0,0.0,2,13.8,0.0,1.0,0.00,2.0
Precious Achiuwa," SF,PF,C",TOR ,Healthy,4.0,3.0,0.0,0.0,0.0,.333,1.000,0.0,0.0,1,8.8,2.0,1.0,0.00,0.0
Dennis Smith, PG,POR ,Healthy,4.0,7.0,6.0,1.0,1.0,.250,.000,0.0,3.0,1,24.1,0.0,2.0,2.00,0.0
Scotty Hopson, SG,OKC ,Healthy,4.0,1.0,1.0,0.0,0.0,.500,.000,0.0,2.0,1,17.7,0.0,2.0,0.50,1.0
Darren Collison," PG,SG",LAL ,Healthy,2.0,1.0,0.5,0.0,0.5,.500,.000,0.0,0.5,2,12.5,0.0,1.0,0.00,1.0
Brodric Thomas, SG,BOS , OUT ,4.0,3.0,3.0,0.0,0.0,.200,1.000,0.0,0.0,1,14.0,2.0,1.0,0.00,0.0
Joshua Primo, SG,SAS , G-League ,2.0,2.5,0.5,0.0,0.5,.222,.000,0.0,0.5,2,11.7,0.0,1.0,1.00,1.0
Nassir Little, SF,POR ,Healthy,2.0,6.0,0.0,1.0,0.0,.200,.000,0.0,1.0,2,18.4,0.0,1.0,0.00,2.0
Frank Jackson," PG,SG",DET , OUT ,3.0,2.0,1.0,1.0,1.0,.250,.000,1.0,0.0,1,13.7,0.0,0.0,0.00,2.0
Paul Reed," SF,PF",PHI ,Healthy,3.0,3.0,1.0,1.0,1.0,.000,.500,0.0,0.0,1,13.9,3.0,0.0,0.00,2.0
Sandro Mamukelashvili," PF,C",MIL ,Healthy,3.0,0.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,2.8,0.0,0.0,0.00,0.0
Petr Cornelie, PF,DEN , G-League ,3.0,1.0,0.0,0.0,0.0,1.000,.000,1.0,2.0,1,2.9,0.0,0.0,0.00,2.0
Tyler Johnson," PG,SG",FA , FA ,3.0,0.0,0.0,0.0,1.0,.333,.000,1.0,0.0,1,11.0,0.0,0.0,0.00,0.0
Kent Bazemore," SG,SF",LAL ,Healthy,3.0,1.0,0.0,1.0,0.0,.333,.000,1.0,0.0,1,5.5,0.0,0.0,0.00,1.0
Jared Butler, SG,UTH ,Healthy,1.5,0.0,0.0,0.0,0.5,.333,.000,0.5,0.0,2,4.2,0.0,0.0,0.00,0.0
Sam Hauser," PF,SF",BOS , OUT ,3.0,1.0,0.0,1.0,0.0,.333,.000,1.0,0.0,1,6.8,0.0,0.0,0.00,0.0
Blake Griffin," PF,C",BKN ,Healthy,1.5,3.0,0.5,0.0,0.0,.167,.000,0.5,0.0,2,8.7,0.0,0.0,0.00,1.0
Leandro Bolmaro, SF,MIN ,Healthy,3.0,0.0,2.0,0.0,0.0,1.000,.000,1.0,0.0,1,4.6,0.0,0.0,0.00,0.0
Trevor Ariza," SG,SF,PF",LAL ,Healthy,3.0,4.0,2.0,0.0,0.0,.333,.000,1.0,0.0,1,22.1,0.0,0.0,0.00,1.0
RJ Nembhard, G,CLE , OUT ,3.0,0.0,2.0,0.0,0.0,.200,.500,0.0,0.0,1,21.4,1.0,1.0,0.00,1.0
Marcus Garrett," SG,SF",MIA , OUT ,3.0,5.0,1.0,1.0,3.0,.143,1.000,0.0,0.0,1,22.3,1.0,1.0,0.00,2.0
Rayjon Tucker, SF,MIN ,Healthy,3.0,3.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,22.0,0.0,0.0,0.00,1.0
Santi Aldama," PF,C",MEM ,Healthy,3.0,2.0,0.0,1.0,0.0,.500,.000,1.0,1.0,1,13.4,0.0,0.0,0.00,1.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,2.0,4.0,1.0,0.0,0.0,1.000,.000,0.0,1.0,1,12.2,0.0,1.0,1.00,3.0
Mac McClung, PG,CHI ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,1.0,1,2.6,0.0,1.0,0.00,0.0
Keifer Sykes," PG,SG",IND ,Healthy,1.0,1.0,1.0,0.0,0.0,.143,.000,0.0,0.5,2,10.5,0.0,0.5,0.00,1.5
Ish Smith, PG,CHA ,Healthy,2.0,4.0,2.0,0.0,1.0,.000,1.000,0.0,2.0,1,10.8,2.0,0.0,1.00,1.0
Shaq Buchanan, G,MEM , OUT ,2.0,2.0,1.0,0.0,1.0,.333,.000,0.0,1.0,1,6.9,0.0,1.0,1.00,0.0
Elijah Hughes," SG,SF",UTH , G-League ,1.0,0.0,0.0,0.0,0.0,.500,.000,0.0,0.5,2,1.6,0.0,0.5,0.00,0.0
Justin Anderson, SF,IND ,Healthy,2.0,1.0,2.0,0.0,0.0,.000,1.000,0.0,0.0,1,13.8,2.0,0.0,0.00,1.0
Chris Silva," PF,C",MIA ,Healthy,2.0,7.0,0.0,0.0,0.0,.500,.000,0.0,0.0,1,14.6,0.0,1.0,0.00,3.0
Justin Champagnie, SF,TOR ,Healthy,2.0,3.0,1.0,0.0,0.0,1.000,.000,0.0,1.0,1,9.9,0.0,1.0,1.00,1.0
Devon Dotson," PG,SG",CHI , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.1,0.0,1.0,0.00,2.0
Cam Thomas, SG,BKN ,Healthy,2.0,3.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,4.2,0.0,1.0,0.00,0.0
Tremont Waters, PG,WAS ,Healthy,1.0,0.5,0.5,0.0,1.0,.333,.000,0.0,0.0,2,7.7,0.0,0.5,0.00,1.0
Jahmi'us Ramsey," SG,PG",SAC , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,1.9,0.0,1.0,0.00,0.0
Usman Garuba, PF,HOU ,Healthy,2.0,4.0,1.0,0.0,2.0,.500,.000,0.0,0.0,1,12.6,0.0,1.0,0.00,0.0
Dylan Windler," SF,SG",CLE , G-League ,1.0,3.5,0.0,0.0,0.0,.333,.000,0.0,0.0,2,10.0,0.0,0.5,0.00,0.0
Bruce Brown," SG,SF",BKN ,Healthy,1.0,5.0,0.5,0.5,1.0,.143,.000,0.0,0.5,2,18.8,0.0,0.5,1.00,3.5
Brandon Williams, G,POR , OUT ,1.0,2.0,2.0,0.0,0.0,.000,.500,0.0,0.0,1,5.0,1.0,0.0,0.00,0.0
Ivica Zubac, C,LAC , OUT ,1.0,14.0,1.0,1.0,0.0,.000,.500,0.0,2.0,1,30.7,1.0,0.0,0.50,0.0
Cody Martin," SG,SF",CHA ,Healthy,1.0,3.0,4.0,2.0,1.0,.000,.500,0.0,1.0,1,24.0,1.0,0.0,4.00,4.0
