Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ayo Dosunmu,SG,22,CHI,25,2,17.9,2.4,4.8,.504,0.7,1.6,.415,1.8,3.2,.550,.574,0.4,0.8,.579,0.5,1.6,2.1,1.2,0.4,0.2,0.8,1.5,6.0
Damyean Dotson,G,27,NYK,2,0,10.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0
Devon Dotson,PG,22,CHI,6,0,10.3,1.2,2.3,.500,0.3,1.0,.333,0.8,1.3,.625,.571,0.8,1.3,.625,0.2,0.8,1.0,1.3,0.2,0.0,0.3,1.2,3.5
Sekou Doumbouya,PF,21,LAL,2,0,8.0,2.5,4.0,.625,0.5,1.0,.500,2.0,3.0,.667,.688,1.5,2.0,.750,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0
Jeff Dowtin,PG,24,GSW,4,0,7.0,0.8,1.5,.500,0.0,0.3,.000,0.8,1.3,.600,.500,0.0,0.0,,0.3,1.5,1.8,0.8,0.0,0.3,0.3,0.5,1.5
PJ Dozier,SG,25,DEN,18,0,18.9,2.0,5.5,.364,0.8,2.7,.313,1.2,2.8,.412,.439,0.6,0.7,.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,5.4
Goran Dragić,PG,35,TOR,5,2,18.0,2.6,6.8,.382,0.8,2.8,.286,1.8,4.0,.450,.441,2.0,2.0,1.000,0.4,2.4,2.8,1.8,1.0,0.2,0.2,1.6,8.0
Andre Drummond,C,28,PHI,29,11,19.7,2.5,4.9,.503,0.0,0.0,.000,2.5,4.9,.507,.503,1.1,1.9,.564,3.0,6.4,9.3,1.9,1.0,1.1,1.7,2.5,6.0
Chris Duarte,SG,24,IND,31,23,29.0,5.1,11.8,.428,1.9,5.4,.345,3.2,6.4,.497,.507,1.2,1.6,.740,0.6,3.5,4.1,2.1,1.0,0.1,1.6,1.7,13.2
David Duke Jr.,G,22,BRK,5,3,27.2,3.4,9.4,.362,0.4,2.8,.143,3.0,6.6,.455,.383,1.4,1.8,.778,3.6,3.6,7.2,1.4,1.2,0.8,0.6,2.8,8.6
Kevin Durant,PF,33,BRK,27,27,37.0,10.8,20.6,.523,1.9,4.9,.382,8.9,15.7,.567,.568,6.3,7.1,.886,0.5,7.4,7.9,5.9,0.6,0.9,3.2,1.8,29.7
Anthony Edwards,SG,20,MIN,28,28,35.9,8.1,18.7,.434,3.1,8.6,.360,5.0,10.0,.498,.517,2.8,3.5,.788,1.2,4.6,5.8,3.6,1.6,0.7,3.3,2.3,22.1
Kessler Edwards,SF,21,BRK,5,1,25.4,3.6,8.0,.450,1.4,3.4,.412,2.2,4.6,.478,.538,0.0,0.0,,1.8,3.2,5.0,1.2,0.6,0.6,1.2,1.2,8.6
CJ Elleby,SF,21,POR,14,0,5.4,0.7,1.6,.455,0.3,0.9,.333,0.4,0.7,.600,.545,0.0,0.0,,0.1,1.1,1.3,0.3,0.0,0.0,0.5,0.8,1.7
Wayne Ellington,SG,34,LAL,26,8,21.7,2.2,5.7,.378,1.9,5.2,.368,0.2,0.5,.500,.547,0.2,0.2,.800,0.3,1.5,1.8,0.8,0.5,0.1,0.5,1.1,6.4
Joel Embiid,C,27,PHI,21,21,33.6,7.8,17.4,.447,1.3,3.4,.375,6.5,14.0,.464,.484,8.2,10.1,.808,1.6,9.2,10.8,4.2,1.1,1.4,2.7,2.7,25.0
James Ennis III,F,31,BRK,1,0,12.0,1.0,6.0,.167,1.0,2.0,.500,0.0,4.0,.000,.250,0.0,0.0,,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0
Drew Eubanks,C,24,SAS,30,8,13.1,1.8,3.6,.505,0.0,0.2,.200,1.8,3.4,.520,.509,1.3,1.6,.796,1.1,3.0,4.1,1.3,0.3,0.8,1.2,1.4,4.9
Tacko Fall,C,26,CLE,9,1,4.9,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.1,0.6,.200,0.4,1.2,1.7,0.0,0.0,0.4,0.2,0.2,1.0
Derrick Favors,C,30,OKC,24,11,16.6,2.7,5.2,.512,0.1,0.4,.200,2.6,4.8,.539,.520,0.4,0.8,.556,1.5,3.6,5.0,0.7,0.5,0.2,0.3,1.5,5.8
Bruno Fernando,C,23,BOS,10,0,2.7,0.2,0.3,.667,0.0,0.0,,0.2,0.3,.667,.667,0.0,0.0,,0.2,0.2,0.4,0.1,0.0,0.2,0.4,0.4,0.4
Dorian Finney-Smith,PF,28,DAL,31,31,32.7,3.7,8.5,.443,1.9,5.1,.367,1.9,3.4,.558,.553,0.8,1.2,.676,1.6,3.0,4.7,1.9,1.4,0.5,1.0,2.3,10.2
Malik Fitts,PF,24,UTA,4,0,2.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Flynn,PG,23,TOR,21,0,8.6,1.3,3.3,.391,0.5,1.6,.303,0.8,1.7,.472,.464,0.2,0.3,.571,0.2,0.9,1.1,0.9,0.5,0.1,0.3,1.0,3.2
Bryn Forbes,SG,28,SAS,29,0,14.7,2.9,6.3,.467,1.4,3.2,.426,1.6,3.0,.511,.577,0.8,0.9,.889,0.1,1.1,1.2,0.8,0.4,0.1,0.9,0.7,8.1
Aleem Ford,F,24,ORL,4,0,13.5,1.5,4.3,.353,0.5,3.0,.167,1.0,1.3,.800,.412,0.0,0.0,,0.5,2.3,2.8,0.3,0.3,0.0,1.0,1.3,3.5
Trent Forrest,PG,23,UTA,24,0,7.0,0.5,0.9,.524,0.0,0.1,.333,0.4,0.8,.556,.548,0.3,0.4,.800,0.3,0.7,1.0,0.7,0.2,0.0,0.5,0.4,1.3
Evan Fournier,SG,29,NYK,33,33,29.3,4.8,11.7,.413,2.5,6.8,.367,2.3,4.9,.478,.521,1.0,1.3,.773,0.4,2.4,2.8,1.8,0.9,0.2,1.3,1.8,13.2
De'Aaron Fox,PG,24,SAC,29,29,34.2,7.9,17.4,.455,1.1,4.1,.263,6.9,13.3,.514,.486,4.3,5.9,.741,0.5,3.1,3.7,5.0,1.4,0.4,2.7,2.8,21.3
Tim Frazier,G,31,ORL,2,0,16.5,0.0,3.5,.000,0.0,1.0,.000,0.0,2.5,.000,.000,0.5,2.0,.250,0.0,1.5,1.5,2.5,0.5,0.0,2.0,2.5,0.5
Enes Freedom,C,29,BOS,21,1,13.0,2.0,3.8,.519,0.0,0.2,.250,1.9,3.6,.533,.525,0.8,1.0,.800,2.4,3.2,5.6,0.2,0.2,0.5,0.7,1.3,4.7
Daniel Gafford,C,23,WAS,29,29,21.6,3.8,5.8,.659,0.0,0.0,,3.8,5.8,.659,.659,1.5,2.0,.741,2.2,4.2,6.3,1.0,0.4,1.8,1.1,2.5,9.1
Danilo Gallinari,PF,33,ATL,26,0,21.8,3.1,7.4,.415,1.6,3.8,.418,1.5,3.7,.411,.521,1.8,2.0,.923,0.5,3.4,4.0,1.3,0.5,0.2,0.5,1.4,9.6
Langston Galloway,G,30,BRK,3,0,15.0,1.3,3.0,.444,0.3,1.7,.200,1.0,1.3,.750,.500,0.0,0.0,,0.3,2.0,2.3,1.3,0.0,0.0,1.3,1.3,3.0
Darius Garland,PG,22,CLE,30,30,34.4,7.3,15.3,.477,2.6,6.7,.386,4.7,8.6,.549,.562,2.2,2.4,.904,0.4,2.6,3.0,7.3,1.3,0.1,3.7,1.7,19.4
Marcus Garrett,SG,23,MIA,10,0,9.1,0.4,1.2,.333,0.1,0.1,1.000,0.3,1.1,.273,.375,0.0,0.2,.000,0.5,1.0,1.5,0.6,0.1,0.2,0.2,1.2,0.9
Usman Garuba,PF,19,HOU,12,0,6.3,0.5,1.4,.353,0.2,0.8,.200,0.3,0.6,.571,.412,0.1,0.2,.500,0.5,1.4,1.9,0.6,0.3,0.3,0.3,0.6,1.3
Luka Garza,C,23,DET,19,2,8.9,1.4,3.0,.456,0.4,1.1,.333,1.0,1.9,.528,.518,0.7,1.1,.650,1.2,0.9,2.1,0.4,0.3,0.1,0.4,1.4,3.8
Rudy Gay,PF,35,UTA,18,0,19.1,2.9,6.9,.416,1.6,4.4,.367,1.3,2.6,.500,.532,0.9,1.4,.680,0.8,3.9,4.7,0.9,0.4,0.2,0.8,1.7,8.3
Paul George,SF,31,LAC,26,26,35.5,9.0,21.4,.421,2.7,8.3,.323,6.3,13.0,.484,.484,4.0,4.5,.880,0.4,6.7,7.1,5.5,2.0,0.4,4.2,2.5,24.7
Taj Gibson,C,36,NYK,17,1,17.9,1.4,3.1,.462,0.2,0.6,.273,1.2,2.4,.512,.490,0.5,0.6,.818,1.6,2.5,4.1,0.7,0.4,0.9,0.8,2.8,3.5
Josh Giddey,SG,19,OKC,29,29,30.1,4.7,11.7,.397,0.9,3.7,.250,3.7,8.0,.466,.437,1.0,1.5,.651,1.4,5.6,7.0,6.0,1.0,0.6,2.8,1.8,11.2
Shai Gilgeous-Alexander,PG,23,OKC,28,28,35.2,7.6,18.2,.417,1.8,6.3,.288,5.8,11.9,.485,.467,5.1,6.1,.831,0.6,4.2,4.8,5.2,1.0,0.7,2.4,2.1,22.1
Anthony Gill,PF,29,WAS,13,0,4.9,0.8,1.0,.769,0.2,0.2,1.000,0.5,0.8,.700,.885,0.5,0.6,.875,0.5,0.8,1.3,0.2,0.0,0.2,0.2,0.5,2.3
Freddie Gillespie,F,24,ORL,2,0,14.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.5,1.0,.500,2.0,5.0,7.0,0.5,0.0,2.0,0.5,2.0,2.5
Rudy Gobert,C,29,UTA,32,32,32.0,5.4,7.6,.713,0.0,0.0,.000,5.4,7.6,.716,.713,4.5,6.6,.682,3.4,11.5,14.9,1.1,0.8,2.3,1.9,2.6,15.4
Aaron Gordon,PF,26,DEN,30,30,32.3,5.3,10.3,.516,1.0,3.0,.344,4.3,7.3,.586,.566,2.3,3.1,.745,1.8,3.7,5.5,2.3,0.6,0.7,1.6,1.9,14.0
Eric Gordon,SG,33,HOU,28,17,29.5,5.2,10.6,.490,2.3,5.2,.441,2.9,5.5,.536,.597,1.9,2.6,.712,0.2,1.5,1.7,3.5,0.7,0.5,2.4,1.2,14.6
Devonte' Graham,PG,26,NOP,30,30,31.3,4.6,12.3,.374,3.1,8.3,.368,1.5,4.0,.387,.499,1.6,1.9,.810,0.5,2.1,2.6,4.5,1.2,0.1,1.6,1.4,13.8
Jerami Grant,PF,27,DET,24,24,33.2,6.6,15.9,.414,1.8,5.3,.331,4.8,10.6,.455,.469,5.2,6.1,.849,1.0,3.9,4.8,2.6,1.1,1.1,2.1,2.3,20.1
Hassani Gravett,G,25,ORL,4,1,22.8,2.3,4.8,.474,1.5,3.5,.429,0.8,1.3,.600,.632,0.5,0.5,1.000,0.3,2.8,3.0,2.8,0.5,0.0,1.0,2.0,6.5
Danny Green,SF,34,PHI,24,18,24.9,2.4,6.0,.406,1.9,5.1,.374,0.5,0.8,.600,.566,0.3,0.3,1.000,0.6,2.1,2.8,1.3,1.5,0.9,1.0,2.0,7.1
Draymond Green,PF,31,GSW,31,31,30.6,3.4,6.2,.547,0.4,1.2,.289,3.0,5.0,.610,.576,1.3,2.2,.597,1.2,6.8,7.9,7.5,1.4,1.2,3.2,2.8,8.4
Jalen Green,SG,19,HOU,19,19,30.5,4.9,12.7,.388,2.0,6.5,.306,2.9,6.2,.475,.467,2.4,3.0,.807,0.4,2.6,3.0,2.3,0.7,0.3,2.7,1.5,14.3
JaMychal Green,PF,31,DEN,27,4,14.6,2.0,4.9,.414,0.6,2.4,.250,1.4,2.6,.565,.474,0.8,1.0,.815,0.9,2.6,3.4,0.8,0.9,0.5,1.0,2.2,5.5
Javonte Green,SF,28,CHI,25,14,21.4,2.1,4.4,.477,0.4,1.2,.367,1.7,3.2,.519,.527,0.8,1.0,.769,1.6,2.7,4.3,0.9,0.8,0.4,0.6,2.1,5.5
Jeff Green,C,35,DEN,31,22,25.2,3.5,7.0,.500,0.8,2.4,.342,2.7,4.6,.580,.558,2.1,2.6,.805,0.4,2.7,3.1,1.2,0.3,0.5,1.0,2.4,9.9
Josh Green,SG,21,DAL,17,0,7.4,1.1,1.8,.600,0.2,0.4,.500,0.9,1.4,.625,.650,0.1,0.2,.250,0.5,1.1,1.5,0.5,0.4,0.1,0.2,0.9,2.4
Blake Griffin,PF,32,BRK,23,20,21.6,2.3,6.5,.360,0.7,3.3,.197,1.7,3.2,.527,.410,1.1,1.5,.714,1.1,3.7,4.9,2.2,0.6,0.5,0.6,2.4,6.4
Quentin Grimes,SG,21,NYK,15,1,9.6,1.5,3.5,.423,1.3,2.9,.455,0.1,0.5,.250,.615,0.1,0.1,1.000,0.1,0.9,1.0,0.5,0.3,0.1,0.6,0.9,4.4
Tyrese Haliburton,SG,21,SAC,31,31,33.9,5.1,11.0,.459,1.9,4.5,.411,3.2,6.5,.493,.544,1.1,1.4,.786,0.9,3.1,4.1,6.4,1.8,0.8,2.3,1.4,13.1
Tyler Hall,G,24,NYK,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Hampton,SG,20,ORL,29,1,18.5,2.6,6.4,.398,1.0,2.5,.417,1.5,3.9,.386,.478,1.3,2.2,.603,0.3,2.5,2.8,2.3,0.5,0.1,1.5,1.4,7.4
Tim Hardaway Jr.,SG,29,DAL,29,20,31.7,5.3,13.5,.391,2.5,7.6,.332,2.8,5.9,.468,.485,1.8,2.4,.743,0.4,3.6,4.0,2.4,1.0,0.1,0.7,1.9,14.9
James Harden,PG,32,BRK,27,27,36.3,6.1,15.0,.404,2.5,7.3,.338,3.6,7.7,.466,.486,6.8,7.7,.876,0.9,7.1,8.0,9.6,1.4,0.7,5.0,2.5,21.4
Maurice Harkless,SF,28,SAC,23,14,20.0,1.5,3.7,.412,0.5,2.2,.220,1.0,1.5,.686,.476,0.3,0.5,.667,0.1,2.3,2.4,0.6,0.5,0.5,0.6,1.6,3.9
Montrezl Harrell,C,28,WAS,32,3,25.7,5.5,8.5,.647,0.1,0.3,.333,5.4,8.2,.658,.653,3.4,4.6,.735,2.2,5.3,7.4,2.2,0.5,0.6,1.2,1.9,14.5
Gary Harris,SG,27,ORL,26,16,27.5,3.7,8.3,.438,1.3,3.8,.343,2.3,4.5,.517,.516,1.2,1.4,.838,0.8,1.6,2.4,1.9,0.7,0.2,1.2,1.7,9.8
Joe Harris,SF,30,BRK,14,14,30.2,4.0,8.9,.452,2.9,6.3,.466,1.1,2.6,.417,.617,0.4,0.4,.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3
Tobias Harris,PF,29,PHI,23,23,34.7,7.0,15.4,.458,1.3,4.2,.302,5.8,11.2,.516,.499,3.3,3.9,.854,1.0,6.6,7.6,3.4,0.4,0.6,1.7,1.8,18.7
Shaquille Harrison,G,28,BRK,1,0,21.0,2.0,6.0,.333,0.0,2.0,.000,2.0,4.0,.500,.333,0.0,0.0,,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0
Josh Hart,PF,26,NOP,26,25,32.1,4.5,8.5,.525,0.9,2.5,.354,3.6,6.0,.596,.577,2.2,2.8,.795,1.2,5.8,7.0,4.3,0.9,0.3,1.8,2.8,12.0
Isaiah Hartenstein,C,23,LAC,29,0,16.4,3.2,4.9,.662,0.1,0.1,.667,3.2,4.8,.662,.669,1.1,1.7,.653,1.8,2.9,4.7,1.9,0.8,1.3,1.0,2.6,7.7
Udonis Haslem,C,41,MIA,7,0,5.9,0.9,1.7,.500,0.1,0.3,.500,0.7,1.4,.500,.542,0.4,0.4,1.000,0.3,1.4,1.7,0.1,0.0,0.1,0.3,0.9,2.3
Sam Hauser,SF,24,BOS,3,0,2.3,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,.500,0.0,0.0,,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,1.0
Jaxson Hayes,C,21,NOP,21,0,11.9,2.0,3.8,.513,0.2,0.5,.364,1.8,3.3,.536,.538,1.3,1.8,.757,1.2,2.0,3.2,0.2,0.2,0.6,0.7,1.8,5.4
Killian Hayes,PG,20,DET,24,24,25.9,2.3,6.6,.340,0.9,2.9,.319,1.3,3.8,.356,.409,1.0,1.0,.920,0.5,2.8,3.3,3.7,1.1,0.5,1.5,2.6,6.4
Gordon Hayward,SF,31,CHO,33,33,33.6,6.1,13.5,.453,1.8,4.7,.390,4.3,8.8,.486,.520,3.4,3.9,.860,0.8,3.9,4.7,3.8,0.8,0.6,1.9,1.6,17.4
Aaron Henry,SF,22,PHI,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
Juancho Hernangómez,PF,26,BOS,16,0,4.9,0.3,1.4,.217,0.2,1.0,.188,0.1,0.4,.286,.283,0.3,0.4,.571,0.4,0.9,1.4,0.1,0.3,0.1,0.4,0.3,1.1
Willy Hernangómez,C,27,NOP,19,1,15.2,3.2,5.5,.587,0.1,0.2,.667,3.1,5.3,.584,.596,1.4,1.9,.730,2.4,4.6,7.1,1.3,0.4,0.3,0.9,1.9,7.9
Tyler Herro,SG,22,MIA,27,7,32.5,8.0,17.9,.445,2.7,6.8,.399,5.3,11.1,.473,.521,2.2,2.6,.857,0.7,4.3,5.0,3.7,0.6,0.1,2.9,1.3,20.9
Buddy Hield,SG,29,SAC,33,6,29.7,5.4,13.9,.385,3.8,10.1,.372,1.6,3.8,.417,.520,1.6,1.8,.852,0.8,3.2,4.0,2.1,0.9,0.3,1.7,2.1,16.1
George Hill,SG,35,MIL,29,12,26.2,2.7,6.0,.451,0.8,2.8,.300,1.9,3.2,.581,.520,1.1,1.2,.943,0.9,2.5,3.3,2.5,0.7,0.1,1.1,1.6,7.3
Malcolm Hill,F,26,ATL,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Hill,PF,30,ATL,13,1,10.7,0.2,1.5,.150,0.2,1.0,.154,0.1,0.5,.143,.200,0.0,0.0,,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6
Aaron Holiday,PG,25,WAS,31,9,16.5,2.5,5.4,.476,0.6,1.6,.380,1.9,3.7,.517,.533,0.6,0.8,.792,0.1,1.5,1.6,1.8,0.5,0.3,1.0,1.6,6.3
Jrue Holiday,PG,31,MIL,28,27,32.9,7.3,15.0,.489,1.7,4.8,.361,5.6,10.2,.549,.547,1.4,2.1,.678,0.8,3.7,4.5,6.5,1.6,0.5,2.6,2.0,17.8
Justin Holiday,SF,32,IND,27,18,27.9,3.5,9.1,.384,2.3,6.7,.341,1.2,2.3,.508,.510,0.5,0.6,.824,0.3,2.6,2.9,1.6,0.5,0.3,0.9,2.1,9.8
Richaun Holmes,C,28,SAC,23,23,26.7,5.7,8.1,.706,0.1,0.2,.500,5.7,8.0,.710,.711,2.0,2.5,.807,2.7,6.6,9.2,1.3,0.3,1.0,1.5,3.0,13.6
Rodney Hood,SF,29,MIL,26,0,16.0,1.2,3.5,.348,0.7,2.2,.304,0.6,1.4,.417,.440,0.5,0.5,1.000,0.4,1.8,2.2,0.8,0.3,0.0,0.2,0.9,3.6
Al Horford,C,35,BOS,24,24,29.6,4.5,9.8,.453,1.3,4.4,.295,3.2,5.5,.580,.519,2.0,2.3,.857,1.5,6.3,7.8,3.5,0.8,1.5,1.0,2.3,12.2
Talen Horton-Tucker,SG,21,LAL,18,15,29.5,4.2,10.9,.386,0.8,3.6,.234,3.4,7.4,.459,.424,1.8,2.2,.821,0.7,3.5,4.2,2.7,1.1,0.4,1.4,2.9,11.1
Danuel House Jr.,SF,28,TOT,17,1,13.9,1.5,4.4,.333,0.6,2.1,.286,0.9,2.4,.375,.400,1.0,1.1,.895,0.2,2.3,2.5,1.1,0.3,0.3,1.1,0.9,4.5
Danuel House Jr.,SF,28,HOU,16,1,14.6,1.6,4.6,.338,0.6,2.1,.294,0.9,2.5,.375,.405,1.1,1.2,.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,1.0,4.8
Danuel House Jr.,G,28,NYK,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard,C,36,LAL,27,5,15.0,1.7,2.8,.613,0.2,0.3,.750,1.5,2.5,.597,.653,1.2,1.9,.615,1.6,3.8,5.4,0.5,0.8,0.7,0.9,1.8,4.8
Markus Howard,SG,22,DEN,16,0,7.3,1.4,3.9,.355,1.1,2.9,.391,0.3,1.0,.250,.500,0.4,0.5,.875,0.0,0.3,0.3,0.3,0.4,0.0,0.4,0.7,4.3
Kevin Huerter,SG,23,ATL,28,18,27.6,4.2,9.0,.462,1.8,4.6,.380,2.4,4.4,.548,.559,0.4,0.5,.857,0.4,2.9,3.3,2.7,0.4,0.3,1.3,1.9,10.5
Jay Huff,C,23,LAL,4,0,5.0,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0
Elijah Hughes,SF,23,UTA,6,0,2.8,0.0,0.3,.000,0.0,0.2,.000,0.0,0.2,.000,.000,0.3,0.3,1.000,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.3,0.3
De'Andre Hunter,SF,24,ATL,11,11,27.8,4.5,10.1,.450,1.4,3.5,.395,3.2,6.6,.479,.518,0.4,0.9,.400,0.4,2.4,2.7,0.6,0.6,0.3,1.3,2.9,10.8
Chandler Hutchison,SF,25,PHO,5,0,2.8,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.4,0.4,1.000,0.0,1.0,1.0,0.2,0.0,0.0,0.6,0.2,0.8
Bones Hyland,PG,21,DEN,22,0,16.5,2.9,7.5,.382,1.6,4.7,.346,1.2,2.8,.443,.491,1.2,1.3,.929,0.2,1.6,1.8,1.6,0.7,0.2,1.0,1.9,8.5
Serge Ibaka,C,32,LAC,13,3,15.1,1.9,4.8,.403,0.8,1.9,.400,1.2,2.8,.405,.484,0.6,1.1,.571,1.2,2.4,3.6,1.2,0.2,0.3,0.8,2.0,5.2
Andre Iguodala,SF,38,GSW,16,0,20.2,1.7,4.1,.409,0.6,2.6,.220,1.1,1.6,.720,.477,0.5,0.6,.800,0.8,2.6,3.4,3.9,0.8,0.8,0.6,0.9,4.4
Joe Ingles,SF,34,UTA,32,6,24.8,2.8,6.3,.433,1.9,5.0,.390,0.8,1.4,.591,.586,0.3,0.4,.786,0.4,2.7,3.1,3.6,0.6,0.2,1.1,1.7,7.8
Brandon Ingram,SF,24,NOP,26,26,35.7,8.8,19.3,.455,1.7,4.9,.354,7.1,14.5,.489,.500,4.5,5.5,.817,0.8,5.5,6.3,5.0,0.6,0.3,2.9,2.0,23.8
Wes Iwundu,F,27,ATL,1,0,23.0,1.0,5.0,.200,0.0,0.0,,1.0,5.0,.200,.200,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0
Frank Jackson,PG,23,DET,31,3,22.6,3.7,9.1,.408,1.9,5.7,.333,1.8,3.4,.533,.512,1.4,1.6,.843,0.3,1.2,1.5,0.9,0.5,0.2,0.9,1.6,10.7
Isaiah Jackson,PF,20,IND,8,0,6.0,0.9,2.1,.412,0.0,0.0,,0.9,2.1,.412,.412,0.4,0.8,.500,0.8,1.1,1.9,0.0,0.3,0.1,0.1,1.1,2.1
Jaren Jackson Jr.,PF,22,MEM,32,32,27.2,5.6,13.2,.427,2.0,5.8,.339,3.7,7.4,.496,.501,3.3,3.8,.846,1.2,4.1,5.3,1.0,0.9,1.8,1.7,3.5,16.5
Josh Jackson,SF,24,DET,25,3,17.9,2.3,6.0,.389,0.7,2.6,.273,1.6,3.3,.482,.450,0.9,1.3,.697,0.4,2.6,3.1,1.5,0.5,0.4,1.0,1.7,6.3
Justin Jackson,G-F,26,BOS,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Reggie Jackson,SG,31,LAC,31,31,32.6,6.5,16.7,.391,2.6,7.9,.329,3.9,8.8,.447,.469,1.5,1.8,.807,0.6,2.8,3.4,4.2,0.7,0.2,2.1,1.8,17.2
LeBron James,SF,37,LAL,22,22,37.0,10.3,20.0,.517,2.6,7.6,.345,7.7,12.3,.624,.583,4.1,5.3,.776,0.7,6.1,6.8,6.5,1.7,1.0,3.5,2.3,27.4
DeJon Jarreau,SG,24,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,SG,24,OKC,23,1,13.3,2.2,5.5,.402,0.9,3.1,.282,1.3,2.4,.554,.480,1.0,1.3,.828,0.3,0.9,1.1,1.2,0.6,0.1,0.6,1.2,6.3
Isaiah Joe,SG,22,PHI,20,0,11.7,1.1,3.5,.304,0.8,2.5,.300,0.3,1.0,.316,.413,0.6,0.6,.917,0.1,1.3,1.4,0.8,0.2,0.1,0.4,0.8,3.4
Alize Johnson,PF,25,CHI,16,0,7.6,0.8,1.4,.522,0.0,0.1,.000,0.8,1.3,.571,.522,0.3,0.4,.571,1.0,1.3,2.3,0.5,0.2,0.0,0.5,0.9,1.8
B.J. Johnson,G,26,ORL,4,0,16.3,2.8,6.3,.440,1.0,2.5,.400,1.8,3.8,.467,.520,0.0,0.0,,1.5,2.3,3.8,0.0,0.0,0.3,0.0,1.0,6.5
Cameron Johnson,PF,25,PHO,32,0,24.2,3.7,8.3,.442,2.3,5.4,.430,1.4,3.0,.463,.581,1.1,1.3,.791,0.5,3.5,4.0,1.3,0.8,0.3,0.7,1.6,10.8
David Johnson,SG,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,PF,20,ATL,10,0,5.0,0.8,1.7,.471,0.2,0.6,.333,0.6,1.1,.545,.529,0.4,0.6,.667,0.0,1.3,1.3,0.1,0.0,0.0,0.2,0.3,2.2
James Johnson,PF,34,BRK,19,2,18.5,2.2,4.6,.477,0.3,0.9,.278,1.9,3.7,.529,.506,0.3,0.7,.429,0.9,3.0,3.9,2.0,0.5,0.4,0.6,2.3,5.0
Joe Johnson,G-F,40,BOS,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Keldon Johnson,SF,22,SAS,30,30,30.8,5.7,12.1,.470,1.5,3.3,.455,4.2,8.8,.475,.532,2.1,3.1,.681,1.2,5.5,6.6,1.7,0.9,0.1,1.3,1.7,15.0
Keon Johnson,SG,19,LAC,6,0,6.3,0.7,1.7,.400,0.0,0.3,.000,0.7,1.3,.500,.400,0.8,1.0,.833,0.2,0.8,1.0,0.5,0.3,0.0,0.3,1.3,2.2
Stanley Johnson,F,25,LAL,1,0,27.0,2.0,4.0,.500,1.0,3.0,.333,1.0,1.0,1.000,.625,2.0,2.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0
