Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Larry Nance," PF,C",POR ,Healthy,7.7,8.3,3.3,0.3,1.3,.500,.444,0.3,1.3,3,28.1,1.3,2.7,8.00,1.7
P.J. Washington," PF,C",CHA ,Healthy,11.5,6.5,4.0,1.0,0.0,.526,1.000,1.0,0.0,2,28.7,0.5,4.0,0.00,3.5
Willy Hernangomez, C,NOR ,Healthy,7.7,6.3,0.3,0.7,0.0,.714,.600,0.0,0.7,3,15.6,1.0,3.3,1.00,2.0
Deni Avdija," SG,SF,PF",WAS ,Healthy,7.7,4.7,1.0,1.0,1.3,.391,1.000,0.7,1.0,3,20.6,1.0,2.3,1.50,2.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,7.7,4.3,1.3,1.0,1.0,.323,.000,1.0,0.7,3,28.0,0.0,2.3,0.50,2.7
David Nwaba," SG,SF",HOU ,Healthy,5.8,4.0,0.8,0.3,0.5,.588,1.000,0.5,0.5,4,12.8,0.3,2.0,3.00,2.0
Ivica Zubac, C,LAC ,Healthy,7.3,5.7,0.7,1.7,1.3,.625,.500,0.0,2.0,3,23.5,0.7,3.3,1.30,4.0
Facundo Campazzo, PG,DEN ,Healthy,7.3,2.7,7.0,1.0,1.3,.273,1.000,1.0,1.0,3,28.9,2.3,1.0,10.50,2.3
Nicolas Claxton," C,PF",BKN ,Healthy,7.3,4.3,0.3,1.0,0.7,.714,1.000,0.0,0.7,3,22.1,0.7,3.3,1.00,2.0
Steven Adams, C,MEM ,Healthy,7.3,9.0,2.0,0.0,1.3,.667,1.000,0.0,2.0,3,23.7,0.7,3.3,3.20,1.3
Bones Hyland," PG,SG",DEN ,Healthy,11.0,1.5,1.5,0.0,0.5,.421,1.000,2.0,1.0,2,21.2,1.0,2.0,3.00,2.0
Nassir Little, SF,POR ,Healthy,7.3,3.7,1.3,1.0,0.3,.438,.750,0.7,0.7,3,26.2,2.0,1.7,0.50,1.7
Dennis Schroder, PG,BOS ,Healthy,11.0,2.5,2.5,0.5,0.0,.360,1.000,0.5,2.5,2,29.1,1.5,4.0,2.00,2.5
Hamidou Diallo," SG,SF",DET ,Healthy,11.0,5.0,1.5,0.5,0.5,.529,.800,0.0,0.5,2,18.3,2.0,4.5,1.00,1.5
De'Anthony Melton," PG,SG",MEM ,Healthy,7.3,3.0,2.7,0.7,1.3,.412,.857,0.7,1.7,3,19.5,2.0,1.7,6.00,1.7
Yuta Watanabe," SF,PF",TOR ,Healthy,7.0,6.7,1.7,1.3,0.3,.350,.750,1.3,0.3,3,23.6,1.0,1.0,3.00,1.0
Chris Duarte, SG,IND ,Healthy,7.0,3.7,1.0,0.3,0.3,.280,1.000,1.0,1.7,3,24.4,1.3,1.3,0.30,1.7
Kelan Martin," SF,PF,SG",IND ,Healthy,7.0,3.0,0.3,0.3,0.0,.474,.000,1.0,0.3,3,22.7,0.0,2.0,0.00,2.0
Tre Jones, PG,SAS ,Healthy,7.0,5.0,3.3,0.0,0.0,.500,1.000,0.3,0.3,3,19.5,0.7,2.7,3.00,0.3
Luguentz Dort," SG,SF",OKC , DTD ,10.5,1.0,1.0,0.0,0.5,.280,.750,2.0,1.0,2,24.3,1.5,1.5,2.00,1.5
Raul Neto," PG,SG",WAS ,Healthy,7.0,2.3,1.7,0.0,0.7,.333,.800,0.3,1.0,3,19.8,1.3,2.3,3.00,1.0
Darius Bazley," SF,PF",OKC ,Healthy,7.0,5.0,1.3,1.0,1.3,.368,.750,1.3,1.0,3,26.0,1.0,1.0,3.00,2.0
Wayne Ellington," SG,SF",LAL ,Healthy,7.0,2.3,1.0,0.0,1.3,.368,.000,2.3,0.3,3,20.9,0.0,0.0,3.00,0.7
Herbert Jones, SF,NOR ,Healthy,6.7,2.7,2.3,1.3,0.7,.350,.833,0.3,0.7,3,28.9,1.7,2.0,0.50,3.0
Garrett Temple," PG,SG,SF",NOR ,Healthy,6.7,3.3,0.3,0.3,1.0,.539,.000,2.0,0.7,3,16.0,0.0,0.3,1.00,1.3
Nemanja Bjelica, PF,GSW ,Healthy,6.7,3.0,1.7,0.0,0.0,.700,.000,2.0,0.3,3,13.0,0.0,0.3,0.00,2.7
James Harden," PG,SG",BKN , OUT ,20.0,5.0,11.0,0.0,0.0,.471,1.000,0.0,6.0,1,40.5,4.0,8.0,1.80,1.0
Robert Williams," C,PF",BOS ,Healthy,10.0,6.0,1.0,1.5,0.5,.818,1.000,0.0,0.0,2,21.8,1.0,4.5,0.00,2.0
Naz Reid, C,MIN ,Healthy,6.7,1.3,0.3,0.3,0.0,.316,.750,0.7,2.3,3,11.8,2.0,1.3,0.20,2.0
Josh Green," SG,SF",DAL ,Healthy,5.0,3.5,1.0,0.3,0.8,.667,.500,0.8,0.5,4,13.5,0.3,1.3,1.00,1.3
Gary Harris," SG,SF",ORL , DTD ,10.0,4.0,1.5,0.0,0.0,.583,1.000,2.0,1.0,2,33.6,1.0,1.5,1.00,0.0
Anthony Davis," PF,C",LAL ,Healthy,20.0,12.0,2.0,0.0,0.0,.444,.800,0.0,6.0,1,39.4,4.0,8.0,0.30,4.0
Mike Conley, PG,UTH ,Healthy,10.0,3.5,6.5,0.0,1.0,.348,.667,1.0,1.5,2,24.7,1.0,3.0,10.50,2.0
Killian Tillie, C,MEM ,Healthy,6.7,2.7,1.3,0.3,0.3,.467,.500,1.7,0.3,3,14.1,0.3,0.7,2.00,2.7
Jaylen Brown," SG,SF",BOS ,Healthy,19.0,4.0,5.0,1.0,2.0,.462,1.000,3.0,3.0,1,30.0,4.0,3.0,1.70,1.0
Kenrich Williams," SF,PF",OKC ,Healthy,6.3,4.3,2.7,0.0,1.0,.389,.000,1.7,0.7,3,22.6,0.0,0.7,1.50,1.7
Al Horford," PF,C",BOS ,Healthy,9.5,4.5,3.5,1.0,0.5,.353,.833,1.0,0.0,2,31.9,2.5,2.0,0.00,2.5
RJ Barrett," SG,SF",NYK , OUT ,19.0,6.0,1.0,0.0,0.0,.313,.875,2.0,0.0,1,29.9,7.0,3.0,0.00,1.0
Saben Lee, PG,DET ,Healthy,9.5,4.5,4.0,0.5,1.5,.533,1.000,1.0,1.5,2,18.3,0.5,3.0,2.00,0.0
Obi Toppin," SF,PF",NYK , OUT ,19.0,10.0,1.0,0.0,0.0,.429,1.000,1.0,2.0,1,23.8,6.0,5.0,0.50,3.0
Zeke Nnaji," PF,C",DEN ,Healthy,6.3,5.0,0.7,0.3,0.3,.429,.714,0.7,0.0,3,19.3,1.7,1.3,0.00,2.0
Max Strus," SG,SF",MIA ,Healthy,6.0,2.7,2.0,0.0,0.0,.292,1.000,1.0,0.3,3,19.9,0.3,1.3,2.00,1.0
Malachi Flynn, PG,TOR , G-League ,6.0,0.3,0.7,0.0,0.7,.500,.500,1.0,0.3,3,8.9,0.3,1.3,0.00,1.0
Trey Lyles," PF,C",DET ,Healthy,9.0,2.5,0.5,0.0,0.0,.778,1.000,1.0,1.0,2,16.8,1.0,2.5,1.00,1.5
Derrick Favors," C,PF",OKC ,Healthy,6.0,4.7,1.3,0.3,0.3,.500,.500,0.0,0.0,3,16.4,0.7,2.7,0.00,2.7
Svi Mykhailiuk," SF,SG",TOR ,Healthy,6.0,2.3,1.7,0.3,0.0,.412,.500,1.0,1.0,3,15.2,0.3,1.3,4.00,1.7
Omer Yurtseven, C,MIA ,Healthy,5.7,5.3,1.7,0.7,0.3,.500,.625,0.0,0.3,3,12.9,1.7,2.0,4.00,0.7
Seth Curry," PG,SG",PHI ,Healthy,8.5,3.5,3.0,1.0,0.5,.500,.000,0.5,1.5,2,34.3,0.0,3.5,5.00,3.0
KZ Okpala, SF,MIA ,Healthy,5.7,3.0,1.3,0.7,0.3,.389,.000,1.0,0.7,3,20.1,0.0,1.3,1.00,3.0
Kessler Edwards, SF,BKN ,Healthy,17.0,10.0,2.0,0.0,2.0,.583,.000,3.0,2.0,1,43.7,0.0,4.0,1.00,2.0
Evan Fournier," SG,SF",NYK ,Healthy,5.7,1.7,1.0,0.3,0.7,.286,1.000,1.3,0.7,3,26.5,0.3,0.7,0.00,1.7
Dean Wade," PF,C",CLE ,Healthy,5.3,4.3,0.3,0.0,0.0,.600,.500,1.0,0.3,3,15.8,0.3,1.0,1.00,1.0
Justin Champagnie, SF,TOR ,Healthy,5.3,2.3,0.0,0.3,0.7,.438,1.000,0.0,0.0,3,15.1,0.7,2.3,0.00,1.3
Jalen McDaniels," PF,C",CHA ,Healthy,15.0,10.0,1.0,0.0,1.0,.546,.333,2.0,2.0,1,33.0,1.0,4.0,0.50,5.0
Lonzo Ball," PG,SG",CHI ,Healthy,15.0,5.0,3.0,1.0,1.0,.333,.333,4.0,5.0,1,39.8,1.0,1.0,0.60,1.0
Saddiq Bey, SF,DET ,Healthy,7.5,3.0,0.5,0.0,1.5,.238,1.000,1.5,1.0,2,27.3,1.0,1.0,0.50,2.0
Mitchell Robinson, C,NYK ,Healthy,5.0,6.0,0.0,1.0,0.0,.600,.750,0.0,0.3,3,16.8,1.0,2.0,0.00,2.0
Andre Drummond, C,PHI ,Healthy,5.0,7.3,1.3,1.0,1.0,.583,.500,0.0,0.7,3,15.7,0.3,2.3,1.50,1.3
Otto Porter," SF,PF",GSW ,Healthy,7.5,4.5,0.0,0.0,0.0,.389,.000,0.5,0.0,2,21.7,0.0,3.0,0.00,1.5
Jordan Nwora, SF,MIL ,Healthy,5.0,2.7,0.3,0.3,1.0,.350,.000,0.3,0.7,3,12.8,0.0,2.0,1.00,0.0
Jaylen Nowell, SG,MIN ,Healthy,5.0,0.7,2.0,0.3,0.0,.400,.000,1.0,0.3,3,10.8,0.0,1.0,0.00,1.0
Timothe Luwawu-Cabarrot," SG,SF",ATL ,Healthy,5.0,3.0,1.0,0.0,1.0,.294,1.000,0.7,0.7,3,24.0,1.0,1.0,2.00,2.7
Ben McLemore," SG,SF",POR ,Healthy,5.0,0.7,0.7,0.0,0.3,.500,.000,1.7,0.7,3,9.8,0.0,0.0,2.00,1.3
Alec Burks," SG,SF",NYK ,Healthy,7.5,3.0,4.5,0.0,1.5,.182,.833,1.0,1.0,2,37.8,2.5,1.0,2.50,4.0
Reggie Bullock," SG,SF",DAL ,Healthy,3.8,2.8,1.5,0.0,0.3,.313,1.000,0.8,0.5,4,25.3,0.5,0.5,2.00,1.5
Robert Covington," PF,C,SF",POR ,Healthy,5.0,5.0,1.3,2.3,2.7,.316,.000,1.0,1.3,3,30.8,0.0,1.0,3.30,4.0
Justise Winslow," PF,PG,SF",LAC ,Healthy,5.0,2.3,1.0,0.7,0.7,.500,.500,0.7,1.3,3,15.6,0.3,1.3,1.00,1.3
Keita Bates-Diop," SF,PF",SAS ,Healthy,4.7,2.7,1.0,0.0,0.3,.556,.600,0.3,1.0,3,12.2,1.0,1.3,1.50,1.7
Danny Green," SG,SF",PHI ,Healthy,4.7,3.7,1.3,0.3,2.0,.333,.000,1.3,0.7,3,20.5,0.0,0.3,2.00,1.3
Blake Griffin," PF,C",BKN ,Healthy,7.0,3.5,3.5,0.5,1.0,.571,.667,1.0,0.5,2,19.9,2.0,1.0,6.00,3.0
Mo Bamba, C,ORL , DTD ,6.5,5.5,0.5,2.0,0.0,.400,.000,0.5,1.0,2,20.9,0.0,2.5,1.00,0.5
Isaiah Stewart," PF,C",DET ,Healthy,6.5,7.5,1.0,1.0,1.0,.385,.750,0.0,0.5,2,30.5,1.5,2.5,1.00,3.0
Furkan Korkmaz," SG,SF",PHI , OUT ,6.5,3.5,2.5,0.5,0.0,.429,.000,0.5,0.0,2,20.7,0.0,2.5,0.00,0.0
Romeo Langford, SG,BOS ,Healthy,6.5,5.0,1.0,1.0,0.0,.429,.000,0.5,0.5,2,20.2,0.0,2.5,0.00,1.0
Killian Hayes," PG,SG",DET ,Healthy,6.5,2.5,4.5,0.5,0.5,.333,.500,1.0,0.0,2,24.1,0.5,1.5,0.00,2.0
Daniel Theis," PF,C",HOU ,Healthy,6.5,6.0,0.5,1.0,0.5,.400,.500,0.0,1.5,2,18.3,0.5,3.0,0.50,1.5
Charles Bassey, C,PHI ,Healthy,13.0,10.0,0.0,4.0,0.0,.600,.500,0.0,0.0,1,22.0,1.0,6.0,0.00,6.0
Chuma Okeke, PF,ORL ,Healthy,4.0,3.7,1.3,0.7,1.3,.167,1.000,0.7,2.3,3,23.4,0.7,0.7,2.50,1.0
Gary Payton," PG,SG",GSW ,Healthy,4.0,1.3,0.3,1.3,0.7,.714,.000,0.7,0.3,3,10.4,0.0,1.0,1.00,1.0
Jerami Grant," SF,PF",DET , OUT ,11.0,5.0,2.0,4.0,0.0,.357,.000,1.0,3.0,1,27.9,0.0,4.0,0.70,4.0
Brandon Boston, SG,LAC ,Healthy,3.7,3.7,1.0,0.0,0.3,.200,.500,0.3,0.0,3,18.7,0.7,1.0,0.00,1.7
Aleksej Pokusevski," SF,PF",OKC , G-League ,5.5,7.0,2.0,1.0,1.0,.308,.500,1.0,1.0,2,20.2,0.5,1.0,4.00,2.0
Isaiah Joe, SG,PHI ,Healthy,5.5,1.0,1.0,0.0,0.5,.333,1.000,1.0,0.5,2,13.5,1.5,0.5,0.00,0.5
Royce O'Neale," SF,PF",UTH ,Healthy,5.0,4.0,2.5,0.5,1.0,.500,.000,1.0,0.5,2,27.0,0.0,1.0,3.00,2.0
Damion Lee," SG,SF",GSW , G-League ,3.3,2.3,0.0,0.3,0.7,.308,1.000,0.3,0.0,3,15.6,0.3,1.0,0.00,2.0
Nikola Vucevic, C,CHI ,Healthy,10.0,8.0,2.0,0.0,1.0,.200,.750,1.0,1.0,1,33.9,3.0,2.0,2.00,3.0
David Duke, G,BKN , G-League ,5.0,7.5,1.5,1.0,1.5,.250,.667,0.0,0.0,2,23.3,1.0,2.0,0.00,2.5
Troy Brown," SG,SF",CHI , OUT ,10.0,4.0,4.0,0.0,1.0,.364,1.000,0.0,0.0,1,34.0,2.0,4.0,0.00,0.0
Corey Kispert," SG,SF",WAS ,Healthy,5.0,2.5,1.0,0.0,0.5,.500,.500,1.5,0.5,2,20.6,0.5,0.0,0.00,0.5
Matisse Thybulle," SG,SF",PHI ,Healthy,3.3,1.0,0.7,1.3,1.0,.231,.500,1.0,0.7,3,23.0,0.3,0.0,1.00,2.7
Taurean Prince," SF,PF",MIN ,Healthy,9.0,0.0,1.0,0.0,0.0,.667,1.000,1.0,1.0,1,11.3,4.0,1.0,1.00,2.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,4.5,3.5,2.0,0.0,0.5,.400,.500,0.0,0.0,2,11.5,0.5,2.0,0.00,1.5
Nerlens Noel," PF,C",NYK ,Healthy,3.0,5.0,0.3,1.3,1.0,.444,.333,0.0,0.3,3,21.9,0.3,1.3,1.00,1.3
Jonathan Kuminga," SF,PF",GSW ,Healthy,3.0,1.0,0.0,0.0,0.0,.667,.500,0.0,0.3,3,5.7,0.3,1.3,0.00,0.0
Brad Wanamaker," PG,SG",IND ,Healthy,3.0,2.0,2.0,0.0,0.0,.500,1.000,0.0,0.7,3,11.0,0.3,1.3,6.00,2.3
JT Thor, PF,CHA ,Healthy,4.5,3.0,2.0,1.0,1.5,.273,.500,1.0,1.0,2,22.8,0.5,0.5,4.00,4.0
DeAndre Jordan, C,LAL ,Healthy,3.0,4.7,0.0,1.3,0.3,.444,.500,0.0,0.7,3,9.5,0.3,1.3,0.00,1.7
Georges Niang," SF,PF",PHI , OUT ,4.5,1.5,0.0,0.0,0.0,.444,.000,0.5,2.0,2,20.3,0.0,1.5,0.00,1.0
George Hill," PG,SG",MIL ,Healthy,4.5,2.0,2.5,0.0,0.5,.333,1.000,0.5,2.5,2,17.6,2.0,0.5,2.80,0.0
Ty Jerome," PG,SG",OKC , G-League ,4.0,0.0,1.5,0.5,0.0,.400,.000,0.0,1.5,2,12.1,0.0,2.0,2.50,1.5
Malik Monk," PG,SG",LAL ,Healthy,4.0,3.5,2.5,0.0,0.5,.231,.500,0.5,0.5,2,18.4,0.5,1.0,2.00,1.0
Gorgui Dieng," PF,C",ATL ,Healthy,4.0,1.0,0.0,1.0,1.0,.667,1.000,1.0,1.0,2,7.7,1.0,0.0,0.00,4.0
Javonte Smart, G,MIL ,Healthy,2.0,0.8,0.0,0.0,0.3,.429,.000,0.5,0.5,4,7.8,0.0,0.3,0.00,0.5
Dwight Powell," PF,C",DAL ,Healthy,2.0,3.5,0.5,0.3,0.0,.429,.667,0.0,0.8,4,14.1,0.5,0.8,1.00,1.8
Rudy Gay," SF,PF",UTH ,Healthy,4.0,3.5,0.0,0.0,1.5,.214,.000,1.0,0.5,2,18.6,0.0,0.5,0.00,1.0
Jeremy Lamb," SG,SF",IND ,Healthy,2.7,1.7,1.0,0.0,0.7,.167,.600,0.3,0.0,3,10.1,1.0,0.3,0.00,1.3
Tony Snell," SG,SF",POR , DTD ,4.0,1.0,1.5,0.0,0.0,.667,1.000,1.0,0.5,2,10.2,1.0,0.0,1.00,2.0
James Johnson," PF,C,SF",BKN , OUT ,4.0,6.5,4.0,0.0,1.5,.400,.000,0.0,0.5,2,22.1,0.0,2.0,5.00,1.5
Lamar Stevens," SF,PF",CLE ,Healthy,2.7,3.0,0.3,0.0,0.0,.429,.000,0.7,0.0,3,13.1,0.0,0.3,0.00,1.0
Ish Wainright, SG,PHO ,Healthy,4.0,3.0,0.5,0.0,0.0,.273,.000,1.0,0.5,2,10.4,0.0,0.5,0.00,3.0
Will Barton," SG,SF",DEN ,Healthy,8.0,4.0,3.0,0.0,0.0,.375,1.000,0.0,1.0,1,20.1,2.0,3.0,3.00,2.0
Miles McBride, PG,NYK ,Healthy,4.0,2.0,0.5,0.0,0.0,.375,.000,1.0,0.0,2,10.5,0.0,0.5,0.00,1.0
Thanasis Antetokounmpo," SF,PF",MIL ,Healthy,3.5,2.5,1.0,0.5,1.0,.400,1.000,0.0,0.0,2,11.9,1.5,1.0,0.00,1.5
Joe Ingles," SG,SF,PF",UTH ,Healthy,3.5,2.5,4.0,0.0,0.0,.182,.500,1.0,0.0,2,24.2,0.5,0.0,0.00,1.5
Jalen Smith," PF,C",PHO ,Healthy,7.0,9.0,1.0,2.0,1.0,.375,.000,1.0,1.0,1,21.6,0.0,2.0,1.00,3.0
Robin Lopez, C,ORL ,Healthy,3.5,5.0,1.0,0.5,0.0,.500,.500,0.0,0.5,2,11.9,0.5,1.5,2.00,1.0
Kevin Pangos, G,CLE ,Healthy,3.5,0.5,0.5,0.0,0.0,.600,.000,0.5,0.0,2,8.7,0.0,1.0,0.00,0.5
Vlatko Cancar," SF,PF",DEN , G-League ,2.3,2.3,0.7,0.3,0.3,.250,1.000,0.3,0.3,3,10.3,0.7,0.3,1.00,0.7
Day'Ron Sharpe," PF,C",BKN , G-League ,7.0,7.0,0.0,1.0,0.0,1.000,.250,0.0,2.0,1,13.2,1.0,3.0,0.00,2.0
Vernon Carey, C,CHA ,Healthy,7.0,2.0,0.0,0.0,1.0,.600,1.000,0.0,1.0,1,11.1,1.0,3.0,0.00,1.0
Mychal Mulder," PG,SG",ORL ,Healthy,7.0,1.0,0.0,0.0,0.0,.750,.000,1.0,0.0,1,13.7,0.0,2.0,0.00,1.0
Rodney McGruder," SG,SF",DET ,Healthy,6.0,7.0,3.0,0.0,0.0,.500,.000,0.0,2.0,1,19.0,0.0,3.0,1.50,3.0
DeMarcus Cousins," PF,C",MIL , DTD ,2.0,2.3,0.7,0.3,0.3,.286,.000,0.7,1.0,3,9.7,0.0,0.0,1.00,2.3
Tomas Satoransky," PG,SG",NOR ,Healthy,2.0,2.0,2.3,0.0,0.3,.167,1.000,0.0,0.7,3,15.9,0.7,0.7,1.50,0.3
Marcus Smart," PG,SG",BOS ,Healthy,3.0,3.5,5.5,0.0,1.0,.105,.500,0.0,0.0,2,30.4,1.0,1.0,0.00,1.0
DeAndre' Bembry," SF,PF",BKN , OUT ,3.0,3.0,1.5,0.0,0.5,.600,.000,0.0,1.0,2,13.8,0.0,1.5,3.00,2.0
Enes Freedom, C,BOS ,Healthy,3.0,3.0,0.0,0.0,0.0,.600,.000,0.0,1.0,2,5.5,0.0,1.5,0.00,0.0
Isaiah Todd, PF,WAS , G-League ,6.0,0.0,0.0,0.0,0.0,.500,.000,2.0,0.0,1,2.9,0.0,0.0,0.00,0.0
Devon Dotson," PG,SG",CHI , G-League ,6.0,0.0,1.0,0.0,0.0,.667,.250,1.0,0.0,1,14.6,1.0,1.0,0.00,1.0
Alex Caruso," PG,SG",CHI ,Healthy,6.0,1.0,5.0,0.0,1.0,.400,.000,2.0,2.0,1,27.4,0.0,0.0,2.50,3.0
Ignas Brazdeikis," SF,PF",ORL ,Healthy,6.0,1.0,0.0,0.0,0.0,.333,1.000,0.0,0.0,1,12.5,4.0,1.0,0.00,1.0
Elfrid Payton, PG,PHO ,Healthy,2.0,1.3,2.7,0.7,0.0,.167,.500,0.3,1.0,3,11.9,0.3,0.3,4.50,0.3
Alfonzo McKinnie," SF,PF",CHI ,Healthy,6.0,0.0,1.0,1.0,0.0,.333,.000,2.0,1.0,1,29.0,0.0,0.0,1.00,2.0
Jarrett Culver," PG,SG,SF",MEM , G-League ,3.0,1.5,0.5,0.0,0.5,.375,.000,0.0,0.5,2,10.2,0.0,1.5,1.00,0.5
Kyle Kuzma," SF,PF",WAS ,Healthy,6.0,3.0,4.0,1.0,0.0,.300,.000,0.0,1.0,1,32.7,0.0,3.0,4.00,0.0
Drew Eubanks," PF,C",SAS ,Healthy,2.0,4.3,1.7,1.0,0.3,.600,.000,0.0,1.0,3,13.6,0.0,1.0,3.50,0.3
Dwight Howard, C,LAL , OUT ,3.0,6.0,1.0,1.0,1.5,.400,.500,0.0,1.0,2,20.3,1.0,1.0,0.50,1.5
Justin Holiday," SG,SF",IND ,Healthy,5.0,2.0,2.0,0.0,1.0,.400,.000,1.0,0.0,1,19.6,0.0,1.0,0.00,2.0
Theo Maledon, PG,OKC ,Healthy,1.7,1.0,1.0,0.3,0.3,.250,1.000,0.0,0.3,3,5.9,1.0,0.3,1.00,0.7
Dylan Windler," SF,SG",CLE , G-League ,5.0,1.0,0.0,0.0,0.0,.400,.000,1.0,0.0,1,7.5,0.0,1.0,0.00,4.0
Keon Johnson," SF,SG",LAC , G-League ,2.5,0.0,0.0,0.0,0.0,.667,.500,0.0,0.0,2,3.6,0.5,1.0,0.00,0.5
Damian Jones, C,SAC ,Healthy,1.7,4.0,1.0,0.3,0.3,.200,.600,0.0,1.0,3,9.6,1.0,0.3,1.50,1.3
Sandro Mamukelashvili," PF,C",MIL , G-League ,1.7,1.7,0.3,0.0,0.3,.333,.000,0.3,0.0,3,7.7,0.0,0.3,0.00,0.3
Santi Aldama," PF,C",MEM ,Healthy,2.5,1.0,0.0,0.0,0.0,.667,.500,0.0,0.5,2,5.4,0.5,1.0,0.00,1.5
Mason Plumlee," PF,C",CHA ,Healthy,5.0,6.0,4.0,0.0,1.0,.667,.500,0.0,3.0,1,22.5,1.0,2.0,1.30,2.0
Andre Iguodala," SG,SF,PF",GSW ,Healthy,2.0,3.5,2.5,0.0,0.0,.111,1.000,0.0,0.0,2,12.5,1.0,0.5,0.00,0.0
Delon Wright," PG,SG",ATL ,Healthy,1.3,1.7,2.7,0.7,0.3,.167,1.000,0.0,1.0,3,16.7,0.7,0.3,3.50,0.3
Eric Paschall," PF,C",UTH ,Healthy,2.0,1.0,0.0,0.0,0.0,.500,.500,0.5,0.0,2,3.3,0.5,0.0,0.00,0.0
Nathan Knight," PF,C",MIN ,Healthy,4.0,3.0,0.0,0.0,0.0,.000,1.000,0.0,0.0,1,3.6,4.0,0.0,0.00,0.0
Jabari Parker," SF,PF",BOS ,Healthy,4.0,3.0,0.0,0.0,0.0,.333,1.000,0.0,0.0,1,5.0,2.0,1.0,0.00,0.0
Ed Davis," PF,C",FA , FA ,4.0,3.0,0.0,2.0,0.0,1.000,.000,0.0,0.0,1,19.1,0.0,2.0,0.00,3.0
Davon Reed, SG,DEN ,Healthy,2.0,6.0,1.5,0.0,2.0,.143,1.000,0.0,0.0,2,20.1,1.0,0.5,0.00,1.5
Boban Marjanovic, C,DAL ,Healthy,4.0,1.0,0.0,0.0,0.0,.667,.000,0.0,1.0,1,3.2,0.0,2.0,0.00,0.0
Petr Cornelie, PF,DEN ,Healthy,2.0,1.5,0.0,0.0,0.0,.667,.000,0.0,0.0,2,2.8,0.0,1.0,0.00,0.5
Dalano Banton," SF,PG",TOR , G-League ,2.0,1.0,3.5,0.0,0.0,.400,.000,0.0,0.0,2,8.0,0.0,1.0,0.00,1.0
Jock Landale, C,SAS ,Healthy,2.0,2.0,0.5,0.5,0.0,.400,.000,0.0,0.5,2,3.8,0.0,1.0,1.00,0.5
Tony Bradley, C,CHI ,Healthy,4.0,7.0,1.0,1.0,0.0,.667,.000,0.0,1.0,1,9.4,0.0,2.0,1.00,1.0
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,1.3,1.7,2.0,0.0,0.3,.286,.000,0.0,0.3,3,12.5,0.0,0.7,2.00,2.0
Aaron Wiggins," SG,SF",OKC , G-League ,4.0,2.0,0.0,0.0,1.0,.500,.000,0.0,1.0,1,22.6,0.0,2.0,0.00,3.0
Usman Garuba, PF,HOU ,Healthy,3.0,4.0,1.0,0.0,2.0,.500,.500,0.0,0.0,1,17.3,1.0,1.0,0.00,2.0
Trey Murphy," SG,SF",NOR , G-League ,1.0,0.3,0.3,0.0,0.3,.200,.500,0.0,0.0,3,4.2,0.3,0.3,0.00,0.0
Trent Forrest, SG,UTH ,Healthy,1.5,1.5,1.0,0.0,0.5,.250,.000,0.5,0.5,2,5.7,0.0,0.0,2.00,0.5
Payton Pritchard, PG,BOS ,Healthy,1.5,1.0,1.5,0.0,0.0,.200,.000,0.5,0.0,2,6.9,0.0,0.0,0.00,0.0
Luka Garza, C,DET ,Healthy,3.0,0.0,0.0,0.0,0.0,.500,.000,1.0,2.0,1,2.7,0.0,0.0,0.00,0.0
Kai Jones," C,PF",CHA ,Healthy,1.0,1.0,0.3,0.0,0.0,.333,.500,0.0,0.0,3,4.7,0.3,0.3,0.00,0.3
Kent Bazemore," SG,SF",LAL ,Healthy,1.5,1.0,0.5,0.0,0.5,.167,.000,0.5,0.0,2,9.7,0.0,0.0,0.00,1.0
Miye Oni," SG,SF",UTH ,Healthy,1.5,0.0,0.5,0.0,0.0,.500,.000,0.5,0.0,2,2.6,0.0,0.0,0.00,0.0
Sam Hauser," PF,SF",BOS , G-League ,3.0,1.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,1.9,0.0,0.0,0.00,0.0
Yves Pons, SF,MEM , G-League ,3.0,2.0,0.0,0.0,0.0,.500,.000,1.0,0.0,1,7.3,0.0,0.0,0.00,0.0
Denzel Valentine," SG,SF",CLE ,Healthy,1.5,0.5,1.0,0.0,0.0,.500,.000,0.5,0.5,2,6.4,0.0,0.0,2.00,0.5
Jake Layman," SF,PF",MIN ,Healthy,1.5,0.5,0.5,0.0,0.0,.500,.000,0.5,0.0,2,3.5,0.0,0.0,0.00,0.5
Aaron Nesmith," SG,SF",BOS ,Healthy,1.0,2.0,0.5,0.5,1.0,.167,.000,0.0,1.5,2,9.1,0.0,0.5,0.00,1.5
Frank Ntilikina," PG,SG",DAL ,Healthy,0.5,0.0,0.5,0.0,0.3,.333,.000,0.0,0.0,4,3.1,0.0,0.3,0.00,0.8
Trendon Watford," SF,PF",POR ,Healthy,1.0,1.5,0.5,0.5,0.5,1.000,.000,0.0,0.5,2,5.0,0.0,0.5,1.00,0.5
Anthony Gill," SF,PF",WAS ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,2.9,0.0,1.0,0.00,0.0
