Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Raul Neto," PG,SG",WAS ,Healthy,9.0,2.5,1.5,0.0,0.0,.368,1.000,0.5,0.5,2,19.4,1.5,3.0,2.00,0.5
Kevin Knox," SF,PF",NYK ,Healthy,18.0,5.0,1.0,0.0,1.0,.400,.500,5.0,0.0,1,28.8,1.0,1.0,0.00,0.0
Trey Lyles," PF,C",DET ,Healthy,9.0,2.5,0.5,0.0,0.0,.778,1.000,1.0,1.0,2,16.8,1.0,2.5,1.00,1.5
Wendell Carter, C,ORL ,Healthy,9.0,11.0,5.0,0.5,0.5,.412,1.000,1.0,2.5,2,32.9,1.0,2.5,3.80,1.5
Wayne Ellington," SG,SF",LAL ,Healthy,6.0,1.3,0.0,0.0,0.3,.375,.000,2.0,0.7,3,14.9,0.0,0.0,0.00,0.3
Eric Bledsoe," PG,SG",LAC ,Healthy,9.0,2.0,4.5,0.0,1.0,.412,.250,1.5,2.0,2,24.6,0.5,2.0,1.00,1.5
Isaiah Hartenstein," PF,C",LAC ,Healthy,9.0,5.0,6.0,1.0,1.0,.727,1.000,0.0,1.5,2,21.6,1.0,4.0,9.50,4.0
Austin Reaves, SG,LAL ,Healthy,9.0,4.5,1.5,0.0,0.0,.455,1.000,1.0,0.5,2,26.6,3.0,1.5,2.00,0.5
Tristan Thompson," PF,C",SAC ,Healthy,6.0,5.7,0.3,0.3,0.0,.500,.444,0.0,2.3,3,14.0,1.3,2.3,1.00,1.7
Devonte' Graham," PG,SG",NOR ,Healthy,8.5,2.0,3.0,0.0,0.5,.300,.000,2.5,0.5,2,28.5,0.0,0.5,2.00,1.0
Furkan Korkmaz," SG,SF",PHI ,Healthy,5.7,2.7,2.0,0.3,0.0,.350,1.000,0.3,0.0,3,19.0,0.7,2.0,0.00,0.3
Matisse Thybulle," SG,SF",PHI ,Healthy,5.7,1.3,0.7,0.7,1.0,.375,.500,1.3,1.0,3,24.4,0.3,0.7,0.50,1.7
Charles Bassey, C,PHI ,Healthy,8.5,5.0,0.0,2.5,0.5,.667,.500,0.0,0.5,2,13.6,0.5,4.0,0.00,3.0
Oshae Brissett," SF,PF",IND ,Healthy,8.5,4.0,1.0,0.0,3.0,.636,.000,1.5,1.5,2,25.1,0.0,2.0,0.70,3.0
Montrezl Harrell," PF,C",WAS ,Healthy,8.5,6.0,2.5,0.5,0.0,.533,.143,0.0,0.0,2,24.5,0.5,4.0,0.00,0.5
Patrick Beverley," PG,SG",MIN ,Healthy,8.5,3.5,5.5,0.0,2.0,.294,1.000,1.5,1.0,2,31.0,2.0,1.0,11.00,2.0
Bryn Forbes," PG,SG",SAS ,Healthy,8.5,1.0,1.0,0.0,0.0,.375,1.000,2.0,1.5,2,13.0,0.5,1.0,0.30,1.0
Keita Bates-Diop," SF,PF",SAS ,Healthy,5.7,4.3,0.7,0.0,0.7,.467,.200,0.7,1.0,3,16.4,0.3,1.7,1.00,2.0
Josh Green," SG,SF",DAL ,Healthy,5.7,4.0,1.3,0.3,0.3,.636,.500,0.7,0.7,3,14.6,0.3,1.7,1.00,1.3
Steven Adams, C,MEM ,Healthy,5.3,8.7,2.0,0.0,0.3,.583,.333,0.0,2.0,3,23.8,0.7,2.3,3.20,0.7
Immanuel Quickley, PG,NYK ,Healthy,8.0,1.5,3.5,0.0,1.0,.353,1.000,1.0,0.5,2,25.0,1.0,2.0,5.00,3.0
Cam Reddish," SG,SF",ATL ,Healthy,8.0,1.0,1.0,0.5,1.0,.214,1.000,1.0,0.5,2,22.6,4.0,0.5,2.00,1.0
Lou Williams," PG,SG",ATL ,Healthy,8.0,2.5,1.0,0.0,1.0,.467,1.000,0.0,0.5,2,13.9,1.0,3.5,2.00,0.5
Derrick Favors," C,PF",OKC ,Healthy,8.0,4.5,0.0,0.0,0.0,.778,.500,0.0,0.0,2,15.1,1.0,3.5,0.00,2.0
Landry Shamet," PG,SG",PHO ,Healthy,8.0,2.0,1.0,0.0,0.5,.318,1.000,0.5,0.5,2,26.1,0.5,3.0,1.00,1.5
Willy Hernangomez, C,NOR ,Healthy,8.0,8.0,0.5,0.5,0.0,.700,.667,0.0,1.0,2,17.1,1.0,3.5,1.00,2.5
Svi Mykhailiuk," SF,SG",TOR ,Healthy,8.0,3.5,1.5,0.5,0.0,.462,.500,1.5,0.5,2,18.2,0.5,1.5,3.00,1.5
Yuta Watanabe," SF,PF",TOR ,Healthy,8.0,7.0,1.0,0.5,1.0,.429,.500,1.5,0.0,2,21.7,0.5,1.5,0.00,1.0
Lonzo Ball," PG,SG",CHI ,Healthy,15.0,5.0,3.0,1.0,1.0,.333,.333,4.0,5.0,1,39.8,1.0,1.0,0.60,1.0
Saddiq Bey, SF,DET ,Healthy,7.5,3.0,0.5,0.0,1.5,.238,1.000,1.5,1.0,2,27.3,1.0,1.0,0.50,2.0
Norman Powell," SG,SF",POR ,Healthy,15.0,2.0,4.0,0.0,1.0,.546,.500,2.0,4.0,1,38.5,1.0,4.0,1.00,2.0
Malachi Flynn, PG,TOR , G-League ,7.5,0.5,1.0,0.0,1.0,.600,.500,1.0,0.0,2,9.7,0.5,2.0,0.00,1.5
Andre Drummond, C,PHI ,Healthy,5.0,7.0,1.7,1.0,0.7,.539,.500,0.0,1.3,3,15.5,0.3,2.3,2.00,1.3
Ben McLemore," SG,SF",POR ,Healthy,15.0,2.0,2.0,0.0,1.0,.833,.000,5.0,1.0,1,15.5,0.0,0.0,2.00,2.0
Jaden McDaniels," PF,SF",MIN ,Healthy,7.5,4.5,0.5,0.0,0.0,.333,1.000,1.0,1.0,2,24.9,1.5,1.5,1.00,3.0
Evan Fournier," SG,SF",NYK ,Healthy,7.5,2.0,1.5,0.0,1.0,.313,1.000,2.0,1.0,2,25.3,0.5,0.5,0.00,2.0
Otto Porter," SF,PF",GSW , OUT ,7.5,4.5,0.0,0.0,0.0,.389,.000,0.5,0.0,2,21.7,0.0,3.0,0.00,1.5
Jaylen Nowell, SG,MIN ,Healthy,7.5,1.0,3.0,0.5,0.0,.546,.000,1.5,0.0,2,13.4,0.0,1.5,0.00,0.5
Joe Ingles," SG,SF,PF",UTH ,Healthy,7.5,3.0,5.0,0.0,0.5,.333,.500,2.0,0.5,2,23.3,0.5,0.5,7.00,1.0
Reggie Bullock," SG,SF",DAL ,Healthy,5.0,3.0,1.3,0.0,0.3,.417,1.000,1.0,0.3,3,27.0,0.7,0.7,0.00,1.3
Naz Reid, C,MIN ,Healthy,7.0,1.5,0.5,0.0,0.0,.385,.750,0.5,3.5,2,11.7,1.5,2.0,0.20,2.5
Malik Monk," PG,SG",LAL ,Healthy,4.7,3.7,2.3,0.3,0.7,.250,.500,1.0,1.3,3,19.9,0.3,0.7,2.70,1.0
Jarrett Culver," PG,SG,SF",MEM , G-League ,4.7,2.0,1.0,0.3,1.0,.500,.000,0.0,0.3,3,12.0,0.0,2.3,1.00,1.0
Rudy Gay," SF,PF",UTH ,Healthy,6.5,4.5,0.0,0.0,0.0,.455,1.000,1.0,0.5,2,18.1,0.5,1.5,0.00,1.5
Romeo Langford, SG,BOS ,Healthy,6.5,5.0,1.0,1.0,0.0,.429,.000,0.5,0.5,2,20.2,0.0,2.5,0.00,1.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,6.5,3.0,1.5,0.5,1.0,.238,.000,1.5,1.0,2,27.6,0.0,1.0,0.50,2.5
Isaiah Stewart," PF,C",DET ,Healthy,6.5,7.5,1.0,1.0,1.0,.385,.750,0.0,0.5,2,30.5,1.5,2.5,1.00,3.0
Killian Hayes," PG,SG",DET ,Healthy,6.5,2.5,4.5,0.5,0.5,.333,.500,1.0,0.0,2,24.1,0.5,1.5,0.00,2.0
KZ Okpala, SF,MIA ,Healthy,6.5,3.5,1.0,0.5,0.5,.333,.000,1.5,1.0,2,22.7,0.0,1.0,1.00,3.0
Mo Bamba, C,ORL , DTD ,6.5,5.5,0.5,2.0,0.0,.400,.000,0.5,1.0,2,20.9,0.0,2.5,1.00,0.5
Mitchell Robinson, C,NYK ,Healthy,6.5,8.0,0.0,1.0,0.0,.625,.750,0.0,0.5,2,18.1,1.5,2.5,0.00,3.0
Garrett Temple," PG,SG,SF",NOR ,Healthy,6.0,4.0,0.5,0.5,1.0,.400,.000,2.0,1.0,2,15.7,0.0,0.0,1.00,0.5
Justise Winslow," PF,PG,SF",LAC ,Healthy,6.0,2.5,1.5,0.5,0.5,.455,.500,0.5,0.5,2,14.0,0.5,2.0,1.00,0.5
Omer Yurtseven, C,MIA ,Healthy,6.0,6.5,0.5,1.0,0.0,.444,.667,0.0,0.0,2,13.5,2.0,2.0,0.00,1.0
Chimezie Metu," PF,C",SAC ,Healthy,6.0,3.5,0.5,0.5,0.0,.462,.000,0.0,1.0,2,19.0,0.0,3.0,0.50,2.5
David Nwaba," SG,SF",HOU ,Healthy,4.0,3.7,1.0,0.3,0.7,.625,.000,0.7,0.7,3,8.0,0.0,1.0,3.00,2.0
Herbert Jones, SF,NOR ,Healthy,6.0,3.0,2.5,1.5,1.0,.308,.750,0.5,1.0,2,27.0,1.5,1.5,0.50,1.5
Kelan Martin," SF,PF,SG",IND ,Healthy,6.0,2.0,0.5,0.5,0.0,.385,.000,1.0,0.0,2,23.3,0.0,1.5,0.00,2.0
Dwight Howard, C,LAL ,Healthy,3.7,5.0,0.7,0.7,1.0,.500,.500,0.3,0.7,3,17.0,0.7,1.0,0.50,1.3
Jerami Grant," SF,PF",DET , OUT ,11.0,5.0,2.0,4.0,0.0,.357,.000,1.0,3.0,1,27.9,0.0,4.0,0.70,4.0
Chris Duarte, SG,IND ,Healthy,5.5,4.0,1.5,0.0,0.5,.188,1.000,0.5,1.5,2,23.6,2.0,1.0,0.30,2.0
P.J. Washington," PF,C",CHA ,Healthy,11.0,4.0,1.0,0.0,0.0,.417,1.000,0.0,0.0,1,28.2,1.0,5.0,0.00,4.0
Aleksej Pokusevski," SF,PF",OKC ,Healthy,5.5,7.0,2.0,1.0,1.0,.308,.500,1.0,1.0,2,20.2,0.5,1.0,4.00,2.0
Mike Muscala," PF,C",OKC ,Healthy,5.0,2.5,0.0,0.0,0.0,.571,.000,1.0,1.0,2,8.0,0.0,1.0,0.00,1.0
Justin Champagnie, SF,TOR ,Healthy,5.0,2.0,0.0,0.5,0.5,.500,1.000,0.0,0.0,2,17.0,1.0,2.0,0.00,1.5
Nikola Vucevic, C,CHI ,Healthy,10.0,8.0,2.0,0.0,1.0,.200,.750,1.0,1.0,1,33.9,3.0,2.0,2.00,3.0
Nassir Little, SF,POR ,Healthy,10.0,2.0,0.0,1.0,0.0,.571,.500,1.0,0.0,1,20.3,1.0,3.0,0.00,3.0
Corey Kispert," SG,SF",WAS ,Healthy,5.0,2.0,1.0,0.0,0.5,.500,.500,1.5,0.5,2,20.6,0.5,0.0,0.00,0.5
Troy Brown," SG,SF",CHI , OUT ,10.0,4.0,4.0,0.0,1.0,.364,1.000,0.0,0.0,1,34.0,2.0,4.0,0.00,0.0
Royce O'Neale," SF,PF",UTH ,Healthy,5.0,3.5,1.5,0.0,0.5,.500,.000,1.0,0.0,2,27.6,0.0,1.0,0.00,1.0
Taurean Prince," SF,PF",MIN ,Healthy,9.0,0.0,1.0,0.0,0.0,.667,1.000,1.0,1.0,1,11.3,4.0,1.0,1.00,2.0
JaMychal Green," PF,C",DEN , OUT ,4.5,1.0,0.5,1.0,0.0,.375,1.000,1.0,0.0,2,9.7,0.5,0.5,0.00,1.5
Max Strus," SG,SF",MIA ,Healthy,4.5,2.5,2.0,0.0,0.0,.267,.000,0.5,0.0,2,18.2,0.0,1.5,0.00,1.0
JT Thor, PF,CHA ,Healthy,4.5,3.0,2.0,1.0,1.5,.273,.500,1.0,1.0,2,22.8,0.5,0.5,4.00,4.0
James Johnson," PF,C,SF",BKN , OUT ,4.0,6.5,4.0,0.0,1.5,.400,.000,0.0,0.5,2,22.1,0.0,2.0,5.00,1.5
Daniel Theis," PF,C",HOU ,Healthy,8.0,6.0,0.0,2.0,0.0,.500,.000,0.0,1.0,1,18.2,0.0,4.0,0.00,0.0
Timothe Luwawu-Cabarrot," SG,SF",ATL ,Healthy,4.0,3.5,1.0,0.0,1.0,.154,1.000,0.5,0.5,2,25.9,1.5,0.5,1.00,3.5
Larry Nance," PF,C",POR ,Healthy,8.0,12.0,3.0,1.0,0.0,.500,.500,0.0,1.0,1,25.6,2.0,3.0,3.00,4.0
Ish Wainright, SG,PHO ,Healthy,4.0,3.0,0.5,0.0,0.0,.273,.000,1.0,0.5,2,10.4,0.0,0.5,0.00,3.0
Jusuf Nurkic, C,POR , DTD ,8.0,7.0,1.0,1.0,1.0,.500,1.000,0.0,4.0,1,21.3,2.0,3.0,0.30,5.0
Deni Avdija," SG,SF,PF",WAS ,Healthy,4.0,4.5,1.0,1.5,1.5,.308,.000,0.0,1.0,2,19.7,0.0,2.0,0.50,1.5
Gorgui Dieng," PF,C",ATL ,Healthy,8.0,2.0,0.0,1.0,1.0,.667,1.000,2.0,1.0,1,9.6,2.0,0.0,0.00,4.0
R.J. Hampton," PG,SG",ORL ,Healthy,4.0,1.0,1.5,0.0,0.5,.250,.500,0.5,0.5,2,14.1,0.5,1.0,1.00,0.5
Moritz Wagner," PF,C",ORL ,Healthy,7.0,4.0,2.0,0.0,1.0,.375,.000,1.0,1.0,1,19.6,0.0,2.0,2.00,1.0
DeAndre Jordan, C,LAL ,Healthy,3.5,5.0,0.0,1.5,0.5,.500,.500,0.0,1.0,2,10.3,0.5,1.5,0.00,2.0
Jalen Smith," PF,C",PHO , DTD ,7.0,9.0,1.0,2.0,1.0,.375,.000,1.0,1.0,1,21.6,0.0,2.0,1.00,3.0
Robin Lopez, C,ORL ,Healthy,7.0,9.0,2.0,1.0,0.0,.500,.500,0.0,1.0,1,18.1,1.0,3.0,2.00,1.0
Brandon Boston, SG,LAC ,Healthy,3.5,4.0,1.5,0.0,0.5,.200,.000,0.5,0.0,2,20.0,0.0,1.0,0.00,1.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,3.5,3.5,2.5,0.0,0.5,.375,.500,0.0,0.0,2,10.1,0.5,1.5,0.00,1.0
Vernon Carey, C,CHA ,Healthy,7.0,2.0,0.0,0.0,1.0,.600,1.000,0.0,1.0,1,11.1,1.0,3.0,0.00,1.0
Gary Payton," PG,SG",GSW ,Healthy,3.5,1.5,0.5,1.5,0.5,.600,.000,0.5,0.5,2,10.7,0.0,1.0,1.00,1.0
Isaiah Todd, PF,WAS , G-League ,6.0,0.0,0.0,0.0,0.0,.500,.000,2.0,0.0,1,2.9,0.0,0.0,0.00,0.0
Dwight Powell," PF,C",DAL ,Healthy,2.0,3.7,0.7,0.3,0.0,.400,.667,0.0,1.0,3,14.2,0.7,0.7,1.00,1.3
Nerlens Noel," PF,C",NYK ,Healthy,3.0,4.0,0.5,0.5,1.0,.500,.000,0.0,0.5,2,20.6,0.0,1.5,1.00,1.0
Elfrid Payton, PG,PHO ,Healthy,3.0,2.0,3.0,1.0,0.0,.182,.500,0.5,1.0,2,13.7,0.5,0.5,2.50,0.5
Rodney McGruder," SG,SF",DET ,Healthy,6.0,7.0,3.0,0.0,0.0,.500,.000,0.0,2.0,1,19.0,0.0,3.0,1.50,3.0
DeAndre' Bembry," SF,PF",BKN , OUT ,3.0,3.0,1.5,0.0,0.5,.600,.000,0.0,1.0,2,13.8,0.0,1.5,3.00,2.0
Enes Freedom, C,BOS ,Healthy,3.0,3.0,0.0,0.0,0.0,.600,.000,0.0,1.0,2,5.5,0.0,1.5,0.00,0.0
Marcus Smart," PG,SG",BOS ,Healthy,3.0,3.5,5.5,0.0,1.0,.105,.500,0.0,0.0,2,30.4,1.0,1.0,0.00,1.0
Zeke Nnaji," PF,C",DEN ,Healthy,2.0,2.0,1.3,0.3,0.3,.125,1.000,0.0,0.3,3,16.5,1.3,0.3,2.00,2.0
DeMarcus Cousins," PF,C",MIL , OUT ,2.0,2.3,0.7,0.3,0.3,.286,.000,0.7,1.0,3,9.7,0.0,0.0,1.00,2.3
Nemanja Bjelica, PF,GSW ,Healthy,3.0,2.5,0.5,0.0,0.0,.400,.000,1.0,0.5,2,10.9,0.0,0.0,0.00,3.0
Alfonzo McKinnie," SF,PF",CHI ,Healthy,6.0,0.0,1.0,1.0,0.0,.333,.000,2.0,1.0,1,29.0,0.0,0.0,1.00,2.0
Nicolas Claxton," C,PF",BKN ,Healthy,3.0,3.0,0.0,1.0,1.0,.500,1.000,0.0,0.5,2,20.1,1.0,1.0,0.00,2.0
Devon Dotson," PG,SG",CHI , G-League ,6.0,0.0,1.0,0.0,0.0,.667,.250,1.0,0.0,1,14.6,1.0,1.0,0.00,1.0
Davon Reed, SG,DEN ,Healthy,2.0,5.3,1.0,0.0,1.7,.182,1.000,0.0,0.0,3,17.9,0.7,0.7,0.00,1.0
Alex Caruso," PG,SG",CHI ,Healthy,6.0,1.0,5.0,0.0,1.0,.400,.000,2.0,2.0,1,27.4,0.0,0.0,2.50,3.0
Damian Jones, C,SAC ,Healthy,2.5,5.0,1.5,0.5,0.5,.200,.600,0.0,1.5,2,12.7,1.5,0.5,1.50,1.0
Jeremy Lamb," SG,SF",IND ,Healthy,2.5,2.5,1.5,0.0,1.0,.100,.600,0.0,0.0,2,13.6,1.5,0.5,0.00,2.0
Santi Aldama," PF,C",MEM ,Healthy,2.5,1.0,0.0,0.0,0.0,.667,.500,0.0,0.5,2,5.4,0.5,1.0,0.00,1.5
Thanasis Antetokounmpo," SF,PF",MIL ,Healthy,5.0,1.0,0.0,0.0,0.0,1.000,1.000,0.0,0.0,1,2.5,1.0,2.0,0.00,0.0
Vlatko Cancar," SF,PF",DEN , G-League ,2.5,0.0,0.5,0.5,0.5,.400,.000,0.5,0.5,2,6.1,0.0,0.5,1.00,0.5
Isaiah Joe, SG,PHI ,Healthy,2.5,0.5,2.0,0.0,0.5,.167,1.000,0.0,0.0,2,11.4,1.5,0.5,0.00,0.5
Danny Green," SG,SF",PHI ,Healthy,1.7,2.3,1.0,0.7,0.7,.167,.000,0.3,0.7,3,17.7,0.0,0.3,1.00,0.7
Theo Maledon, PG,OKC ,Healthy,2.5,1.0,1.5,0.5,0.5,.333,1.000,0.0,0.5,2,8.6,1.5,0.5,1.00,1.0
Kevin Pangos, G,CLE ,Healthy,5.0,1.0,0.0,0.0,0.0,.500,.000,1.0,0.0,1,5.4,0.0,1.0,0.00,1.0
Jonathan Kuminga," SF,PF",GSW ,Healthy,2.5,0.5,0.0,0.0,0.0,.500,.500,0.0,0.5,2,3.4,0.5,1.0,0.00,0.0
Chuma Okeke, PF,ORL ,Healthy,2.0,3.5,1.0,0.5,1.5,.143,.000,0.0,1.5,2,19.1,0.0,1.0,2.00,1.0
Ty Jerome," PG,SG",OKC ,Healthy,4.0,0.0,1.0,0.0,0.0,.400,.000,0.0,2.0,1,12.9,0.0,2.0,0.50,1.0
Tony Bradley, C,CHI ,Healthy,4.0,7.0,1.0,1.0,0.0,.667,.000,0.0,1.0,1,9.4,0.0,2.0,1.00,1.0
Nathan Knight," PF,C",MIN ,Healthy,4.0,3.0,0.0,0.0,0.0,.000,1.000,0.0,0.0,1,3.6,4.0,0.0,0.00,0.0
Jabari Parker," SF,PF",BOS ,Healthy,4.0,3.0,0.0,0.0,0.0,.333,1.000,0.0,0.0,1,5.0,2.0,1.0,0.00,0.0
Brad Wanamaker," PG,SG",IND ,Healthy,2.0,1.0,0.5,0.0,0.0,.667,.000,0.0,0.5,2,8.1,0.0,1.0,1.00,1.5
Dalano Banton," SF,PG",TOR , OUT ,2.0,1.0,3.5,0.0,0.0,.400,.000,0.0,0.0,2,8.0,0.0,1.0,0.00,1.0
Tomas Satoransky," PG,SG",NOR ,Healthy,2.0,2.0,3.0,0.0,0.5,.222,.000,0.0,1.0,2,18.2,0.0,1.0,1.50,0.5
Boban Marjanovic, C,DAL ,Healthy,4.0,1.0,0.0,0.0,0.0,.667,.000,0.0,1.0,1,3.2,0.0,2.0,0.00,0.0
Trent Forrest, SG,UTH ,Healthy,1.5,1.5,1.0,0.0,0.5,.333,.000,0.5,0.5,2,6.8,0.0,0.0,2.00,0.5
Kai Jones," C,PF",CHA ,Healthy,1.5,1.5,0.5,0.0,0.0,.500,.500,0.0,0.0,2,5.9,0.5,0.5,0.00,0.5
Kent Bazemore," SG,SF",LAL ,Healthy,3.0,2.0,0.0,0.0,0.0,.333,.000,1.0,0.0,1,4.3,0.0,0.0,0.00,0.0
Sam Hauser," PF,SF",BOS , G-League ,3.0,1.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,1.9,0.0,0.0,0.00,0.0
Yves Pons, SF,MEM , G-League ,3.0,2.0,0.0,0.0,0.0,.500,.000,1.0,0.0,1,7.3,0.0,0.0,0.00,0.0
Luka Garza, C,DET ,Healthy,3.0,0.0,0.0,0.0,0.0,.500,.000,1.0,2.0,1,2.7,0.0,0.0,0.00,0.0
Javonte Smart, G,MIL ,Healthy,1.0,0.7,0.0,0.0,0.3,.200,.000,0.3,0.7,3,6.1,0.0,0.0,0.00,0.3
Jake Layman," SF,PF",MIN ,Healthy,3.0,1.0,1.0,0.0,0.0,.500,.000,1.0,0.0,1,4.7,0.0,0.0,0.00,1.0
Eric Paschall," PF,C",UTH ,Healthy,1.5,0.0,0.0,0.0,0.5,.500,.000,0.5,0.5,2,3.1,0.0,0.0,0.00,0.5
Miye Oni," SG,SF",UTH ,Healthy,1.5,0.5,0.5,0.0,0.0,.500,.000,0.5,0.0,2,2.7,0.0,0.0,0.00,0.0
Damion Lee," SG,SF",GSW , G-League ,1.5,2.0,0.0,0.5,1.0,.167,1.000,0.0,0.0,2,14.8,0.5,0.5,0.00,1.0
Payton Pritchard, PG,BOS ,Healthy,1.5,1.0,1.5,0.0,0.0,.200,.000,0.5,0.0,2,6.9,0.0,0.0,0.00,0.0
Lamar Stevens," SF,PF",CLE ,Healthy,1.5,2.0,0.0,0.0,0.0,.333,.000,0.5,0.0,2,9.1,0.0,0.0,0.00,1.5
Robert Covington," PF,C,SF",POR ,Healthy,3.0,5.0,3.0,4.0,5.0,.167,.000,1.0,1.0,1,33.6,0.0,0.0,3.00,3.0
Isaiah Roby," C,PF",OKC ,Healthy,2.0,2.0,0.0,0.0,0.0,.333,.000,0.0,1.0,1,4.6,0.0,1.0,0.00,0.0
Frank Ntilikina," PG,SG",DAL ,Healthy,0.7,0.0,0.3,0.0,0.3,1.000,.000,0.0,0.0,3,3.5,0.0,0.3,0.00,0.7
Keon Johnson," SF,SG",LAC , G-League ,2.0,0.0,0.0,0.0,0.0,.500,.000,0.0,0.0,1,2.8,0.0,1.0,0.00,0.0
Aaron Nesmith," SG,SF",BOS ,Healthy,1.0,2.0,0.5,0.5,1.0,.167,.000,0.0,1.5,2,9.1,0.0,0.5,0.00,1.5
Anthony Gill," SF,PF",WAS ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,2.9,0.0,1.0,0.00,0.0
Kenrich Williams," SF,PF",OKC ,Healthy,1.0,3.5,2.5,0.0,0.5,.111,.000,0.0,1.0,2,20.8,0.0,0.5,1.50,2.5
Cory Joseph, PG,DET ,Healthy,2.0,1.0,2.0,0.0,1.0,.333,.000,0.0,2.0,1,13.5,0.0,1.0,1.00,0.0
Trey Murphy," SG,SF",NOR , G-League ,1.0,0.0,0.0,0.0,0.5,.250,.000,0.0,0.0,2,3.8,0.0,0.5,0.00,0.0
Delon Wright," PG,SG",ATL ,Healthy,1.0,1.5,1.5,0.5,0.0,.200,.000,0.0,0.5,2,13.2,0.0,0.5,1.00,0.0
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,1.0,2.0,2.0,0.0,0.5,.333,.000,0.0,0.5,2,12.2,0.0,0.5,2.00,3.0
Wesley Matthews," SG,SF",MIL , OUT ,2.0,2.0,0.0,0.0,0.0,.333,.000,0.0,0.0,1,18.0,0.0,1.0,0.00,2.0
Jared Butler, SG,UTH ,Healthy,1.0,0.5,1.5,0.0,0.0,1.000,.000,0.0,0.0,2,2.7,0.0,0.5,0.00,0.5
Trendon Watford," SF,PF",POR ,Healthy,2.0,3.0,1.0,1.0,1.0,1.000,.000,0.0,1.0,1,7.4,0.0,1.0,1.00,0.0
Tacko Fall, C,CLE , G-League ,2.0,0.0,0.0,1.0,0.0,.333,.000,0.0,0.0,1,5.4,0.0,1.0,0.00,1.0
Andre Iguodala," SG,SF,PF",GSW ,Healthy,2.0,3.0,0.0,0.0,0.0,.200,.000,0.0,0.0,1,10.6,0.0,1.0,0.00,0.0
Marko Simonovic," C,PF",CHI ,Healthy,2.0,1.0,0.0,0.0,0.0,.000,1.000,0.0,0.0,1,4.7,2.0,0.0,0.00,0.0
Isaac Bonga," SF,PF",TOR , G-League ,2.0,2.0,0.0,0.0,0.0,.333,.000,0.0,0.0,1,4.8,0.0,1.0,0.00,0.0
Leandro Bolmaro, SF,MIN ,Healthy,1.0,1.0,1.0,0.0,1.0,.000,1.000,0.0,0.0,2,9.8,1.0,0.0,0.00,1.5
Chandler Hutchison," SF,PF",PHO ,Healthy,1.0,0.5,0.0,0.0,0.0,.000,1.000,0.0,0.0,2,2.4,1.0,0.0,0.00,0.0
Sandro Mamukelashvili," PF,C",MIL , G-League ,1.0,0.5,0.0,0.0,0.0,.500,.000,0.0,0.0,2,3.6,0.0,0.5,0.00,0.0
Scottie Lewis, SG,CHA , G-League ,1.0,0.0,0.0,0.0,1.0,.000,.500,0.0,0.0,1,4.4,1.0,0.0,0.00,0.0
Blake Griffin," PF,C",BKN ,Healthy,1.0,2.0,1.0,1.0,0.0,.000,.500,0.0,0.0,1,9.1,1.0,0.0,0.00,0.0
Alec Burks," SG,SF",NYK ,Healthy,1.0,5.0,5.0,0.0,2.0,.000,.500,0.0,2.0,1,36.7,1.0,0.0,2.50,4.0
David Duke, G,BKN , G-League ,0.0,2.0,0.0,0.0,1.0,.000,.000,0.0,0.0,1,8.9,0.0,0.0,0.00,1.0
Kelly Olynyk," PF,C",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Goran Dragic," PG,SG",TOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Klay Thompson," SG,SF",GSW , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Tony Snell," SG,SF",POR ,Healthy,0.0,0.0,2.0,0.0,0.0,.000,.000,0.0,0.0,1,4.6,0.0,0.0,0.00,1.0
Jeff Dowtin, PG,GSW , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kemba Walker, PG,NYK ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Mason Plumlee," PF,C",CHA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kyrie Irving," PG,SG",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
David Johnson," SG,PG",TOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
CJ McCollum," PG,SG",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Rajon Rondo, PG,LAL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
